คำ,POS,ความหมาย
งว้าๆ โซ้งๆ,ว.,อาการเคลื่อนไหวที่เก้งก้าง ทำอะไรไม่ถูก
งวีก,ก.,แยกห่างจากกันเล็กน้อย
งอ,ก.,ทำสิ่งของให้ปลายหักโค้งเข้าหาตัวเอง เช่น รูปอย่างขอ
งอ,ว.,มีลักษณะหักโค้งเข้าหาตัวเอง
งอ,ว.,เรียกลักษณะที่ทำหน้าแสดงอาการไม่พอใจคิ้วขมวดว่า หน้างอ
ง้อ,ก.,ขอคืนดีด้วย ขอพึ่งพาอาศัย
งอก,น.,เรียกต้นอ่อนที่พึ่งงอกของพืช เช่น ถั่วงอก
งอก,ก.,อาการผลิดอก แตกออก
ง็อก,ว.,โหนก คด งอ คือลักษณะของขนาดเล็กที่ยื่นไปข้างหน้า เช่น กล้องขาง็อก - กล้องยาเส้นที่ยื่นโค้งไปข้างหน้า
ง็อกแง็ก,ว.,งอพับไปพับมา
ง็อกแง็ก,ว.,คลอนไปมาได้ ลักษณะที่พับหรือคดเคี้ยวไปมา
งอก้องหง้อง,ว.,อาการที่คน สัตว์หรือสิ่งของขนาดไม่ใหญ่ ขดตัวทอดอยู่บนพื้น
งอง,น.,เหล็กหรือกระต่ายขูดมะพร้าว (บางท้องที่เรียกแมว)
ง้อง,ว.,โค้ง งอ งอน ค้อม กด ลักษณะของเล็กที่งอโค้งเข้าเกือบเป็นวง
ง้องแง้ง,ว.,ลักษณะหรืออาการที่เลี้ยวเอี้ยวพับไปมา
งอด,น.,แมลงป่อง
งอด,น.,งูงอด
งอด,ว.,อาการที่หน้าไม่เสบย เรียก หน้างอด
งอด,ว.,ใช้ประกอบคำ แงด เป็น งอดแงด เพี่อแสดงอาการว่าเอี้ยวหรือบิดไปมา
งอดแงด,ว.,อิดออด
งอน,ก.,แสดงอาการโกรธหรือไม่พอใจให้ผู้อื่นด้วย
ง่อน,น.,ท้ายทอย
ง้อน,น.,ปลายของบางอย่างที่เป็นรูปยาวเรียวและช้อนขึ้น
ง้อน,ว.,งอน เงยขึ้น โง้งขึ้น ยื่นโป่งออกมา
ง่อนงก,น.,หัวทุย ลักษณะท้ายทอยยื่นเป็นโหนก
ง่อนต่อ,น.,คอต่อ
ง้อนไถ,น.,งอนไถ หางไถที่ใช้มือจับ
ง้อนไถ,น.,งอนไถหรือคันไถ
งอม,ก.,รี่เข้าหา กรากเข้าหา
ง่อม,ก.,ว้าเหว่ หงอยเหงา เปลี่ยวใจ
ง้อม,ก.,น้อมไปเบื้องหน้า
ง่อมงัน,ว.,เหงาเงียบ เปล่าเปลี่ยว
ง่อมหา,ก.,คิดถึง อาวรณ์ถึง
ง่อมเหงา,ว.,หงอยเหงา
งอย,ว.,ตั้งอยู่หมิ่นเหม่ ห้อย
งอย,น.,ปลาย ส่วนปลาย
ง่อยง่วยสึง,ว.,เป็นง่อย
งัด,น.,ชื่อแม่นํ้าสายหนึ่งในอำเภอแม่แตง จังหวัดเชียงใหม่ว่า น้ำแม่งัด
งัด,ก.,งัด
งัน,ก.,สนุก ครึกครื้น ดื่มดํ่าในอารมณ์มาก มักใช้กับคำอื่นเช่น ม่วนงัน - สนุกยิ่ง ง่อมงัน - ว้าเหว่มาก
งัน,ว.,สนุก ครึกครื้น ดื่มดํ่าในอารมณ์มาก มักใช้กับคำอื่นเช่น ม่วนงัน - สนุกยิ่ง ง่อมงัน - ว้าเหว่มาก
งับ,ก.,งับ ปิดอย่างไม่สนิทหรือไม่แน่นหนา เช่น งับประตู (ไม่ลงกลอน)
งับแง,น.,ซอก มุมขนาดเล็ก อย่าง งับแงหู - ซอกหลังหู
งับแง,ว.,แง้ม - ปิดไม่สนิท
งัว,น.,วัว
งั่ว,ว.,ที่ห้า – โบราณเรียกลูกชายคนที่ห้าว่า งั่ว คู่กับ อั้ว ซึ่งใช้เรียกลูกลาวคนที่ห้า
งัวค็อก,น.,วัวรุ่น วัวที่ยังไม่โตเต็มที่
งัวต้อง,น.,วัวที่ตอนโดยใช้ไม้ทุบอัณฑะ
งัวต่าง,น.,วัวที่ใช้บรรทุกของหรือสินค้าไปขาย
งัวถ่าว,น.,วัวสาว
งัวถ่าว,น.,วัวสาว วัวรุ่น
งัวเถิก็,น.,วัวถึก - วัวเปลี่ยว
งัวพู้,น.,วัวตัวผู้
งัวแม่,น.,วัวตัวเมีย
งัวล้อ,น.,วัวเทียมเกวียน
งัวลัด,น.,วัวที่ตอนโดยใช้ไม้ทุบอัณฑะ
งัวลัด,น.,วัวตอนด้วยวิธีตัดลูกอัณฑะ
งัวลาย,น.,ชื่อหมู่บ้านที่อพยพมาจากบ้านงัวลายในรัฐฉาน ตั้งอยู่ในจังหวัดเชียงใหม่
งัวลาย,น.,วัวด่าง
งัวสื่อ,น.,วัวสาว
งัวสื่อ,น.,วัวสาว วัวรุ่น
งัวหงาน,น.,วัวฉกรรจ์
งัวไหม,น.,วัวที่มีสีนวลทั้งตัว
งา,น.,ต้นงา
งา,น.,งา ส่วนหนึ่งของเครื่องดักสัตว์ที่ทำเป็นซี่ๆ ปลายสอบเข้าหากันเพื่อไม่ให้สัตว์ที่เข้าไปแล้วออกมาได้
งา,ว.,ใช้ประกอบตามหลัง เขี้ยว เป็น เขี้ยวงา คือ ฟันที่งอนโค้งอย่าง เขี้ยวของหมูปา
ง่า,น.,แขนง สาขาอย่างง่าไม้หรือลำนํ้าที่แยกออกจากลำเดิม
ง้า,น.,คอ เรียกเครื่องประดับ หรือเครื่องประดับคอว่า เครื่องง้า
งาขึ้ม้อน,น.,ต้นงาชนิดหนึ่ง เมล็ดกลม นิยมใช้ทำ เข้าหนุกงา
ง่าง,ก.,อาการของสุนัขขณะกรากเข้ามา เป็นต้น
ง้าง,ก.,เหนี่ยวให้อ้าออกโดยใช้กำลัง
ง่างเงง,ว.,เคลื่อนไหวอย่างเก้งก้าง
งาไซ,น.,งาของไซจับสัตว์
งาตำอ้อย,น.,งาขี้ม้อนที่นำมาโขลกผสมนํ้าอ้อยงบ
งาน,น.,งาน
งาน,ก.,ระราน ข่มขู่ ก่อวิวาท
งาบเงิง,ก.,แง้ม เปิดแง้ม เปิดแต่น้อยๆ
งาบเงิง,ว.,กระเดิด กระดกสูงขึ้นหรือตํ่ากว่าระดับ ไม่ลงกันสนิท
งาบเงิง,น.,ซอกหรือมุมที่ค่อนข้างใหญ่ เรียก เงิบเงอ หรือ เงิบเงิง
งาม,ว.,สวย
ง่าม,น.,ชื่อมดง่าม
ง่าม,ว.,ง่าม – ลักษณะสิ่งใหญ่ที่แยกออกจากกันเป็นสองหรือสามส่วน เป็นต้น
งามไบ้งามบอด,ว.,งามจริงๆ
งาย,น.,เวลาเช้า อาหารเช้า
ง่าย,ว.,สะดวก ไม่ยาก
ง่าย้อย,น.,ต้นง่าย้อย
งาว,น.,ชื่ออำเภอหนึ่งในจังหวัดลำปาง
ง่าว,ว.,โง่
ง้าว,น.,ดาบด้ามยาว
ง้าว,น.,ต้นไม้ชนิดหนึ่ง
งาหู,น.,แก้วหู เยื่อในหูสำหรับรับเสียง
ง่าอ้าย,น.,ค่าคบไม้ที่โตที่สุดของไม้ต้นหนึ่ง
งำ,ก.,บัง ข่ม ครอบงำ คลุม อย่างต้นไม้ใหญ่แผ่กิ่งและใบบดบังไม้ต้นเล็ก
งำ,ก.,ปิด ครอบ รักษา กก อย่างกกไข่
ง้ำ,ว.,ลักษณะสิ่งเล็กที่โค้งตํ่าไปเบื้องหน้า
งิ,ก.,อาการที่เมล็ดพืชปริออก
งิ,ว.,ลุ่น สั้น ไม่ยาว
งิน,ก.,ยิน - รับรู้ รู้สึก ชอบ เช่น บ่ยินร้อน - ไม่เดือดร้อน ดู ได้ยิน ฟัง
งิน,ก.,รู้สึก ได้ยิน
งินดี,ก.,ยินดี - พอใจ
งินดี,น.,คำกล่าวแสดงความขอบใจ
งิ้ว,น.,ต้นงิ้ว
งิ้วผา,น.,ต้นง้าว
งิ้วส้อย,น.,ต้นนุ่น
งิ้วสาย,น.,ต้นนุ่น
งีก,ก.,แยกออก การแยกออกจากการรวมกัน หรือแตกออกจากกันเพียงเล็กน้อย ดู เพิ่มเติมที่ แยก
งีบ,ลัก.,บอกอาการหลับ เช่นนั้น
งีบ,ก.,หลับไปชั่วขณะหนึ่ง
งีบ,ล.,บอกอาการหลับเช่นนั้น
งึ,ก.,อาการปริแตกเป็นรอยใหญ่
งึ,ว.,อาการปริแตกเป็นรอยใหญ่
งึน,น.,เงิน ธาตุเงิน ปรกติใช้ เงิน
งืด,ก.,อัศจรรย์ พิศวง งงงวย
งืน,น.,เงิน ธาตุเงิน ปรกติใช้ เงิน
งืบงือ,น.,เหงือกของปลา
งืบงือ,ก.,เผยอไปมา
งุน,น.,ราก รากแก้ว โคน
งุน,ว.,เขยินอย่างฟัน เรียกว่า เขี้ยวงุน
งุน,น.,ต้นเค้า
งุ้น,น.,วุ้น อย่างวุ้นเส้น
งุ้น,น.,ต้นกะพง
งุ้นเผิ้งขาว,น.,ต้นขางน้ำผึ้ง
งุ้นสะบันงา,น.,ต้นสะแกแสง
งุบ,ก.,วูบ
งุบ,ก.,อาการที่ของเล็กทรุดลงยุบลง วูบลง
งุบงับ,ก.,ทรุดลงหรือยุบลงโดยรวดเร็ว
งุม,น.,นกพิราบป่า
งุ้ม,ว.,ลักษณะที่งอลงอย่างปากนกแก้ว
งุ้มงว้า,ก.,ซมซาน พยายามอย่างหนักและยังหาทางออกไม่ได้
งุ่ยๆ,ว.,ป่วน ลักษณะน้ำที่ทะลักขึ้นจากตาน้ำหรือไหลม้วนตัวขึ้นมาให้เป็นบนผิวน้ำ
งู,น.,งู
งูก่านปล้อง,น.,งูสามเหลี่ยม
งูเขียวหางแห้ม,น.,งูเขียวหางไหม้
งูค้อนก้อม,น.,งูขว้างค้อน
งูจอง,น.,งูที่หลังเป็นสัน
งูจองก้านมะพร้าว,น.,งูเขียวก้านมะพร้าว
งูจองแจ้,น.,งูปี่แก้ว
งูจองดาว,น.,งูลายสาบ
งูจองละอาง,น.,งูจงอาง
งูชืน,น.,งูแสงอาทิตย์
งูทับฅา,น.,งูเขียวใบไม้
งูทับทาน,น.,งูทับทาง
งูน,น.,ต้นเค้า
งูบ,น.,นกพิราบป่า
งูเพา,น.,งูพิษชนิดหนึ่ง
งูเพาฅอแดง,น.,งูทองแดง
งูฟ้าเหลื้อม,น.,งูแสงอาทิตย์
งูม,น.,นกพิราบป่า
งูสิง,น.,งูตะลาน
งูสิงส้อย,น.,งูลายสอ
งูสิงหลวง,น.,งูลายสอใหญ่
งูเหลิม,น.,งูเหลือม
งูเห่าปลวก,น.,งูเห่าลาน
งูเห่าพาก,น.,งูเห่าใหญ่ที่แผ่แม่เบี้ยลักษณะคล้ายทัพพี
งูเห่าม่อม,น.,งูแมวเซา
งูเห่าห้อม,น.,งูเห่าหม้อ
เงง,ว.,เก เช่น ฟันเก เรียก เขี้ยวเงง
เงย,ก.,เงย -แหงนหน้าขึ้น
เง่ว,ก.,เยี่ยว ใช้ในบางท้องที่ ทั่วไปใช้ เยี่ยว
เง่วขั้น,น.,ขัดเบา
เงา,น.,เงา - ส่วนที่มืดเพราะมีวัตถุบังแสง
เงา,ว.,เป็นมัน สุก สว่าง
เงาะ,น.,คราบดักแด้
เงาะ,น.,รูปเงาะที่ตัวละครให้สวมใส่
เงาะ,น.,ส่วนประกอบของลวดลายของล้านนา [พระครูอดุลสีลกิตติ์]
เงาะ,ก.,อาการที่เม็ดพืชผลิรากออกจากเมล็ดโดยที่ส่วนของใบยังอยู่ในปลอกของเมล็ดอยู่
เงิก,น.,เงือก - งูใหญ่
เงิก,น.,จระเข้ [ดูเพิ่มเดิมที่ เงือก]
เงิก,ก.,เอียง กระดก โงก ยกขึ้น ตั้งขึ้น
เงิกรุ้ง,น.,รุ้งกินน้ำ
เงิน,น.,เงิน - โลหธาตุชนิดหนึ่ง
เงิน,น.,"เงินตรา - เงินที่รัฐกำหนด ขึ้นเพื่อชำระหนี้ได้ตามกฎหมาย อัตราเงินเท่า กับ ๑,๐๐๐ เบี้ย (สมมุติราช)"
เงินกระจุม,น.,เงินรูปีที่เคยใช้ในเขตล้านนา มีรูปพระราชินีวิคตอเรีย ถือกันว่าเนี้อเงินด้อยกว่า เงินหัวหมด
เงินกีบม้า,น.,เงินตรามีรูปร่างคล้ายกีบม้า ใช้ในหมู่ชาวลัวะ
เงินขวยปู,น.,เงินตราชนิดก้อนมีผิวขรุขระคล้ายมูลดินที่ปูขุดขึ้น
เงินแดง,น.,เงินที่ทำเทียม เงินตราที่มักใช้ทองแดงปนมากเกินส่วน
เงินแถบ,น.,รูปี - เงินที่ใช้ในอินเดียแต่รัฐบาลไทยอนุญาตให้ใช้ในล้านนาได้ในระยะประมาณ พ.ศ. ๒๔๐๐ มีค่าเท่ากับ ๘๐ สตางค์
เงินแถบ,น.,เงินรูปี
เงินธ็อก,น.,เงินขวยปู
เงินบ่าหล่าต่า,น.,เงินปลอม เงินธ็อก
เงินย่อย,น.,เงินปลีก
เงินราง,น.,เงินตราโบราณทำด้วยเงินหนัก ๖ ตำลึง กับ ๖ สลึง มีตรารูปอักษรจีน ๒ ตัว
เงินหัวหมด,น.,เงินรูปีที่ใช้ในประเทศอินเดียเคยใช้เป็นเงินตราในเขตล้านนา มีรูปของกษัตริย์เอ็ดเวิร์ดแห่งประเทศอังกฤษกล่าวกันว่ามีเนึ้อเงินดีกว่า เงินกระจุม
เงินหีหมา,น.,เงินตรามีรูปร่างคล้ายกีบม้า ใช้ในหมู่ชาวลัวะ
เงินหีหมา,น.,เงินตรามีรูปร่างคล้ายกีบม้า ใช้ในหมู่ชาวลัวะ [ประสิทธิ์]
เงิบ,น.,เงื้อม - สิ่งที่ยื่นลํ้าออกมา
เงิบ,น.,ก้อนหินที่ยื่นออกมาจากภูเขาใช้บังแดดฝนได้คล้ายเพิง
เงิบ,น.,โรงเล็กๆ ที่หลังคาลาดไปทางเดียวซึ่งต่อเสริมจากชายคาของเรือนใหญ่หรือฉางข้าว
เงิบ,น.,ซอกหรือมุมที่ค่อนข้างใหญ่ เรียก เงิบเงอ หรือ เงิบเงิง
เงิบเงอ,น.,ซอก หรือมุมที่ค่อนข้างใหญ่
เงิบเงิง,ว.,กระเดิด กระดกสูงขึ้นหรือตํ่ากว่าระดับ ไม่ลงกันสนิท
เงิบเงิง,ก.,แง้ม เปิดแง้ม เปิดแต่น้อย
เงิบเงิง,น.,ซอกหรือมุมที่ค่อนข้างใหญ่ เรียก เงิบเงอ หรือ เงิบเงิง
เงิบผา,น.,ชะเงื้อมผา
เงิบเรือน,น.,ส่วนที่ยื่นต่อออกไปจากชายคาบ้าน
เงิ้ม,ก.,ง้ำ โน้มไปข้างหน้า
เงี่ยง,น.,เงี่ยง - ส่วนที่แหลมยื่นออกมาอย่างกระดูกแหลมของปลาบางชนิดเช่นปลาดุก ส่วนที่แหลมย่นออกมาของตัวเบ็ดหรือธนู
เงี้ยว,น.,ชื่อที่ใช้เรียกชาวไทยใหญ่ในเชิงไม่ให้เกียรติ
เงี้ยว,น.,งูใหญ่
เงี้ยวเคาะ,น.,ชื่อทำนองการขับซอชนิดหนึ่งซึ่งเป็นส่วนเริ่มต้นของชอ
เงี้ยวลา,น.,ชื่อทำนองการขับซอชนิดหนึ่งซึ่งเป็นส่วนก่อนจบ
เงื้อ,ก.,ยกขึ้น ทำท่าจะทุบหรือตีเป็นต้น เช่น เงื้อมือ เงื้อมีด บางท้องที่ใช้ เนื้อ
เงือก,น.,จระเข้ [ดูเพิ่มเดิมที่ เงือก]
เงือก,น.,นกเงือก
เงือก,น.,งูใหญ่
เงือก,น.,จระเข้
เงือก,น.,อมนุษย์ในนิยายเล่ากันว่าอาศัยอยู่ใต้ท้องเรือ มีตาแดง ผมยาว มักใช้ผมตวัดรัดเหยื่อลงไปสูบเลือดกิน
เงือกรุง,น.,รุ้งกินน้ำ
เงือกรุง,น.,รุ้งกินนํ้า
เงือกรุ้ง,น.,รุ้งกินน้ำ
เงือกรุ้ง,น.,รุ้งกินนํ้า
เงือด,ก.,ตั้งท่าจะทำร้ายแต่ยั้งหรืองดเสีย
เงือด,ก.,พูดเกริ่นแต่ไม่ได้สืบความต่อไป รื้อพื้น เช่น เงือดคำ
เงือน,น.,เงิน
เงื่อน,น.,ส่วนที่ยื่นออกมาของเชือกหรือเส้นด้ายที่ผูกเป็นปม แนว ร่องรอย
เงื่อน,ว.,เหมือน คล้าย ละม้าย
เงื่อนส้น,ก.,ให้ความสนับสนุน ให้ท้าย
เงื่อนสะทก,น.,เงื่อนกระตุก
เงื่อนเหง้า,ว.,แต่ต้น ดั้งเดิม
เงื้อม,ก.,ง้ำ โน้มไปข้างหน้า
เงื้อม,น.,เงื้อม – สิ่งใหญ่ที่โค้งตํ่าลงไปเบื้องหน้าอย่างชะเงื้อมผา
เงื้อม,ว.,ลักษณะสิ่งใหญ่ที่โค้งตํ่าลงไปในเบื้องหน้า
แง่,น.,แง่ - ส่วนที่เป็นเหลี่ยมเป็นสันเป็นมุมหรือส่วนที่ยื่นออกมา เช่น แง่หิน ถ้ายื่นออกมาเป็นกิ่งเป็นลำหรือเป็นส่วนใหญ่ใช้ ง่า
แงก,ว.,ผงะไปข้างหลัง
แง็ก,ก.,ทบ เอน พับลงไปอย่างรวดเร็ว ใช้กับคอ
แงกแง้น,ว.,ผงะไปข้างหลัง
แงน,น.,ส่วนที่ต่อออกจากเถาพืชไปสู่หัวที่อยู่ใต้ดิน สายชนวน
แงน,ว.,ไหล - ส่วนของพืชบางอย่าง ซึ่งเลื้อยหรือชอยไปแตกเป็นหน่อ เช่น บอน พลู หรือ บัว
แงน,น.,ส่วนที่ต่อจากเถาพืชไปสู่หัวที่อยู่ในดิน สายชนวน [อีสานเรียก - แนน]
แง้น,ก.,แอ่น โค้ง งอไปด้านหลัง
แง้น,ว.,แอ่น โค้ง งอไปด้านหลัง
แง็บ,น.,กันสาด ปีกนก - ส่วนของหลังคาที่อยู่ใต้จั่ว เพิงที่ต่อกับด้านสกัดของเรือน กะบังอย่างกะบัง หมวกแก๊ป เรียกหมวกแก๊ปว่า หมวกแง็บ
แง็บ,ก.,ขริบออก ตัดเล็มออก
แงบแง,น.,ซอก มุมขนาดเล็ก อย่าง งับแงหู - ซอกหลังหู
แงบแง,น.,ที่ลับ ชอกประตู ชอก มุมแคบๆ อย่างซอกหลังหู
แง็บเรือน,น.,ปีกชายคาบ้าน ถ้าต่อปีกชายคานั้นให้ยาวออกไปแส้วส่วนที่เสริมนั้นจะเรียกว่า เงิบ หรือ เงิบเรือน
แงม,ก.,แอบกินเพียงเล็กน้อยตามโอกาสอำนวย
แง่ม,น.,ส่วนปลายที่แยกออกเป็นสองหรือสามแฉก
แง้ม,ก.,เปิดออกเล็กน้อย เช่น แง้มประตู
แง่มแง,น.,ซอก มุมขนาดเล็ก อย่าง งับแงหู - ซอกหลังหู
แง้ว,น.,ชนเผ่าหนึ่งในประเทศลาว บางท้องถิ่นเรียกชาวหลวงพระบางว่า งาว
แงะ,น.,ไม้เต็ง
แงะ,ก.,งัดออกเล็กน้อย
โงกเงก,ก.,โคลงเคลง
โงกเงก,ว.,ไม่มั่นคง
โงง,ว.,โค้ง
โงง,ว.,เก เย้ - ลักษณะของสิ่งใหญ่ที่กางหรือยื่นออกจากระดับที่ควรจะเป็น ดู งง
โง้ง,ว.,โง้ง งอน ค้อม คด ใช้กับของใหญ่
โง่ย,ก.,เอนล้ม ค่อย ๆ ล้มหงายลงไป
โง่ย,ว.,เป็นง่อย
โง่ย,น.,อัมพาต
โง่ยสึง,น.,อาการง่อย
โง่ยสึง,ว.,เป็นง่อย
โง่ยสึง,น.,อัมพาต
โง่ยสึ่ง,น.,อัมพาต
ไง้,ก.,งัด แงะ เหนี่ยว
ไง้,ก.,งัด ง้าง หรือแงะโดยไม่ใช้กำลังมาก
