คำ,POS,ความหมาย
วทะ ๑,น.,คำพูด (ป.)
วทะ ๒,ก.,"พูด, กล่าว (ป.)"
วทัญญุตา,น.,"ความโอบอ้อมอารี, ความมีใจบุญ, ความกรุณา (ป.)"
วทัญญู,ว.,"รู้คำขอ, เผื่อแผ่, ใจดี, ใจบุญ (ป.)"
วธกะ,น.,"คนฆ่า, ผู้ฆ่า, เพชฌาต (ป.,ส.)"
วธู,น.,หญิงสาว
วน,ก.,"เวียนไปรอบ, หมุนไปรอบ"
วน,น.,"ป่า, ดง"
วนเวียน,ก.,หมุนกลับไปกลับมา
วนัส,น.,"ป่า, พนัศก็ใช้ (ส.)"
วนา (วะ-),น.,"ป่า, ดง"
วนาลัย,น.,"ที่อยู่ คือป่า, ดง (ป.)"
วนาลี,น.,"ทางป่า, แนวไม้ (ป.)"
วนาวาส,น.,"ที่อยู่อาศัยในป่า, ทับ (ป.,ส.)"
วนาศรม,น.,"ที่อยู่อาศัยในป่า, ทับ (ป.,ส.)"
วนาสณฑ์,น.,"แนวป่า, ทิวป่า, ราวป่า, ส่วนมากว่า พนาสัณฑ์ (ป.)"
วนาสัณฑ์,น.,"แนวป่า, ทิวป่า, ราวป่า, ส่วนมากว่า พนาสัณฑ์ (ป.)"
วนิดา,น.,"นาง, หญิงที่รัก, คู่หมั้น, เมีย (ป.;ส.)"
วนิพก,น.,"คนยากจน, คนขอทานมีการบรรเลงตอบแทน"
วเนจร ๑,น.,"คนเที่ยวป่า, นายพราน, ส่วนมากว่า พเนจร (ป.)"
วเนจร ๒,ก.,"เที่ยวไปในป่า, เดินป่า (ป.)"
วโนทยาน,น.,"สวนพฤกษชาติ (ป.,ส.)"
วปนะ,น.,"การหว่าน (ข้าว), การเพาะปลูก (ป.,ส.)"
วยะ,น.,"เขตของอายุ, ระยะของอายุ, ส่วนมากเรียก วัย"
วร,ว.,"ดี, ประเสริฐ, วิเศษ, ยอดเยี่ยม (ป.,ส.)"
วรเชษฐา,น.,"พระเชษฐา, เจ้าพี่ (ส.,ป.)"
วรนารี,น.,"ยอดหญิง (ป.,ส.)"
วรปิตา,น.,"พระบิดา (ป.,ส.)"
วรรค,น.,"ตอน, หมวด, หมู่, พวก, ข้อความของหนังสือช่วงหนึ่ง ๆ (ส.)"
วรรณ,น.,"สี, ผิว, ชนิด, ตัวอักษร, คุณธรรมที่ควรสรรเสริญ , สมบัติ (ส.)"
วรรณคดี,น.,หนังสือที่ได้รับยกย่องว่าแต่งดีโดยได้รับการยอมรับ
วรรณนา ๑,น.,"การพูด, การแต่ง, คำอธิบาย, คำสรรเสริญ (ส.)"
วรรณนา ๒,ก.,"ยกย่อง, เชิดชู, สรรเสริญ"
วรรณยุกต์,น.,เครื่องหมายเสียงสูงต่ำของคำในภาษาไทย มี ๔ รูป คือ ่ ้ ๊ ๋ (ส.)
วรรณะ,น.,"สี, ผิว, ชนิด, ตัวอักษร, คุณธรรมที่ควรสรรเสริญ , สมบัติ (ส.)"
วระ,ว.,"ดี, ประเสริฐ, วิเศษ, ยอดเยี่ยม (ป.,ส.)"
วรุณ,น.,"เทวดาผู้เป็นเจ้าน้ำ หรือทะเล เป็นผู้บันดาลให้ฝนตกจึงถูกเรียกว่า พระพิรุณ, ฝน, น้ำ, มหาสมุทร, ชื่อยักษ์ตนหนึ่งในวรรณคดี เรื่อง สังข์ศิลป์ชัย (ป.)"
วรุณะ,น.,"เทวดาผู้เป็นเจ้าน้ำ หรือทะเล เป็นผู้บันดาลให้ฝนตกจึงถูกเรียกว่า พระพิรุณ, ฝน, น้ำ, มหาสมุทร, ชื่อยักษ์ตนหนึ่งในวรรณคดี เรื่อง สังข์ศิลป์ชัย (ป.)"
วลัย,น.,"กำไลมือ, สร้อยข้อมือ, ของที่เป็นวงกลม, วงกลม (ป.,ส.)"
วลาหก,น.,"เมฆ, หมอก (ป.)"
วลี,น.,"แถว, รอย, รอยย่น (ที่หน้า) (ป.,ส.)"
วสันต์,น.,"ฤดูฝน (ป.,ส.)"
วสา,น.,"มันเหลว, ไข, น้ำมัน (ป.,ส.)"
วสี,น.,"ผู้ชนะตนเอง, ผู้สำรวมอินทรีย์, ผู้ตัดกิเลส, ผู้เป็นใหญ่, ผู้ชำนาญ (ป.)"
วสุธา,น.,"แผ่นดิน, พื้นดิน, ประเทศ, ส่วนมากเรียก พสุธา (ป.,ส.)"
วอ,น.,ยานที่มีหลังคา เป็นรูปเรือน ใช้คนหาม
ว้อ,น.,"โรคกลัวน้ำ เรียกสุนัขที่เป็นโรคกลัวน้ำว่า หมาว้อ = สุนัขบ้า,วิกลจริต, สติฟั่นเฟือน เพราะถูกสุนัขบ้ากัด"
วอ ๆ,ว.,เสียงที่ดังขนาดกลางของคนพูด เช่น เว้าวอ ๆ หรือเสียงสุนัขตัวเล็กเห่า ถ้าเสียงดังขนาดใหญ่ว่าโว ๆ
วอก ๑,น.,"ลิง, ชื่อปีที่ ๙ ในสิบสองนักษัตร (ส่วย.)"
วอก ๒,ว.,"ยุบเข้าไป, บุ๋ม, โบ๋ไม่มาก, เช่น แก้มวอก ถ้ามากว่าโวก"
วอกแวก ๆ,ว.,"ลักษณะของคนที่มีจิตระแวงภัย, ไม่มั่นคง, หลุกหลิก"
ว่อง,ว.,"เป็นช่องว่าง, โหว่, หรอ, เช่น แข้วว่อง ถ้าฟันหักหลายซี่โหว่มาก ว่า แข้วโห้ว"
วอง ๑,ว.,"ว่องไว, ปราดเปรียว, ตื่นตัว, ห้าวหัน = เปรียว"
วอง ๒,ก.,ระวัง เช่น ช้างวอง
ว่องไว,ว.,"รวดเร็ว, ประเปรียว"
วอด,ก.,"หมดไป, สิ้นไป"
วอดวาย,ก.,"ฉิบหาย, ตายจาก"
วอน,ก.,แส่หาเรื่อง
ว่อน,น.,หมวกผ้า ไม่มีปีก ใช้สำหรับเด็กอ่อน หรือพระสงฆ์เวลาทำเถราภิเษก
ว่อน,ว.,"เสียงดังมาจากที่ไกล, เสียงแว่ววังเวงโหยหวน"
วอน ๑,ก.,"แส่, รนหาที่"
วอน ๒,ก.,"เฝ้าขอ, ร่ำขอ, เรียกหา"
วอน ๓,ว.,ลักษณะที่แสงแดดกล้า เต้นเป็นพะยับ เช่น แดดวอน
ว่อน ๆ,ว.,ลักษณะของเสียงที่ดังโหยหวนของคนร้องไห้ เช่น ไห้ว่อน ๆ
วอย ๆ,ว.,ลักษณะของลมที่พัดเฉื่อยฉิว เช่น ลมพัดวอย ๆ
วอย ๆ,ว.,ลักษณะเสียงที่ดังเวลาหาวนอน เช่น หาววอย ๆ
วอย ๆ,ว.,"ลักษณะการเดินเร็วเหมือนปลิวลมไปในทางที่เปลี่ยว, เช่น วอย ๆ ขว้ามเขาวง เวระบาด"
วอแว,ก.,"รบกวน, จอแจ, จู้จี้, เซ้าซี้"
วะ ๑,ว.,สร้อยคำที่ไม่สุภาพต่อท้ายประโยค
วะ ๒,ว.,"ปลอดโปร่ง, โล่งใจ, เช่น สว่างวะ, แจ่มแจ้ง, เช่น แจ้งวะ, ลดลงโดยเร็ว, เช่น บกวะ"
วัก ๆ,ว.,อาการสั่นด้วยความหนาว
วักกะ,น.,ม้าม
วักกัง,น.,ม้าม
วักขัมภนะ,น.,"การปลดเปลื้อง, การข่มไว้, การเลิกถอน"
วัคคิย์,ว.,"นับเนื่องในหมู่, รวมอยู่ในพวก, เช่น เบญจวัคคีย์ (ป.)"
วัคคิยะ,ว.,"นับเนื่องในหมู่, รวมอยู่ในพวก, เช่น เบญจวัคคีย์ (ป.)"
วัง,น.,"ที่อยู่ของเจ้านาย, บริเวณบางตอนของลำน้ำที่เป็นแอ่งกว้างและลึก"
วังกะ,ว.,"คด, โค้ง, ลดเลี้ยว, โก่ง (ป.)"
วังกา,ว.,"คด, โค้ง, ลดเลี้ยว, โก่ง (ป.)"
วังชา,ว.,"แข็งแรง, เข้มแข็ง, เรี่ยวแรง"
วั่งเว,ก.,"พะวักพะวน, ห่วงหน้าพะวงหลัง"
วั่งเว,ก.,"ห่วงหน้าพะวงหลัง, เปล่าเปลี่ยว, เศร้าสร้อยว้าเหว่"
วังเวิน,น.,วังน้ำวน
วัชระ,น.,"เพชร, สายฟ้า, อาวุธพระอินทร์ เป็นรูปเพชรเป็นกลีบมีด้ามถือ หรือทำเป็นรูปสายฟ้า (ป.,ส.)"
วัชรินทร์,น.,ผู้ถือสายฟ้า คือพระอินทร์
วัชรี,น.,ผู้ถือสายฟ้า คือพระอินทร์
วัชเรนทร์,น.,ผู้ถือสายฟ้า คือพระอินทร์
วัญจนะ,น.,"การหลอกลวง, การปลอม, การโกง (ป.,ส.)"
วัญจนา,น.,"การหลอกลวง, การปลอม, การโกง (ป.,ส.)"
วัฏฏทุกข์,น.,ทุกข์เพราะการเวียนเกิดเวียนตาย (ป.)
วัฏฏสงสาร,น.,การท่องเที่ยวไปในโลกที่หมุนเวียนอยู่ (ป.)
วัฏฏะ ๑,น.,"วงกลม, การหมุนเวียน, การเวียนตายเวียนเกิด"
วัฏฏะ ๒,ว.,"กลม, เป็นวง (ป.)"
วัฒกี,น.,ช่างไม้ (ป.)
วัฒนะ,น.,"ความเจริญ, ความงอกงาม (ป.)"
วัฒนา,น.,"ความเจริญ, ความงอกงาม (ป.)"
วัณณนา,?,ดู วรรณนา
วัณณะ,น.,ความงาม
วัณณะ,น.,สี
วัณณะ,น.,แสง
วัณณะ,น.,เพศ
วัณณะ,น.,ชนิด
วัณณะ,น.,อย่าง
วัณณะ,น.,ประมาณ
วัณณะ,น.,กำหนด
วัณณะ,น.,รูปร่าง
วัณณะ,น.,ตัวหนังสือ
วัณณะ,น.,"ความสรรเสริญ, คุณ, ความยกย่อง"
วัณณะ,น.,การพูโจา (ป.)
วัณณา,น.,ความงาม
วัณณา,น.,สี
วัณณา,น.,แสง
วัณณา,น.,เพศ
วัณณา,น.,ชนิด
วัณณา,น.,อย่าง
วัณณา,น.,ประมาณ
วัณณา,น.,กำหนด
วัณณา,น.,รูปร่าง
วัณณา,น.,ตัวหนังสือ
วัณณา,น.,"ความสรรเสริญ, คุณ, ความยกย่อง"
วัณณา,น.,การพูโจา (ป.)
วัด ๑,น.,ที่อยู่ของนักบวช
วัด ๒,น.,ชื่อโรคชนิดหนึ่ง = งูสวัด
วัด ๓,ก.,"สอบขนาดหรือปริมาณของสิ่งต่าง ๆ, ส่วนมากว่า แทก"
วัดบ้าน,น.,"วัดที่อยู่ภายใน หรือใกล้หมู่บ้าน, วัดสงฆ์ฝ่ายคามวาสี"
วัดป่า,น.,วัดที่อยู่ในป่าช้า หรือป่าที่ห่างจากหมู่บ้าน วัดพระสงฆ์ฝ่ายอรัญวาสี
วัตถัง,น.,"ผ้า, เสื้อผ้า, เครื่องนุ่งห่ม (ป.)"
วัตถา,น.,"ผ้า, เสื้อผ้า, เครื่องนุ่งห่ม (ป.)"
วัตถุ,น.,สิ่งของ
วัตถุ,น.,คุณสมบัติ
วัตถุ,น.,ข้อความ
วัตถุ,น.,เรื่อง
วัตถุ,น.,เค้ามูล
วัตถุ,น.,"ที่, พื้นที่ (ป.)"
วัตร,น.,"กิจที่พึงทำ, หน้าที่, ธรรมเนียม, การประพฤติ, การปฏิบัติ, การจำศีล (ส.,ป.)"
วัน,น.,"เวลาที่ยังมีแสดงอาทิตย์อยู่, เวลาตั้งแต่พระอาทิต์ขึ้นไปจนถึงพระอาทิตย์ตก"
วันจาตุรงคสันนิบาต,น.,"การทำบุญพิเศษทางพระพุทธศาสนาในวันเพ็ญเดือน ๓ เพื่อระลึกถึงเหตุการณ์สำคัญซึ่งประกอบด้วยองค์ ๔ ประการ คือ ๑. วันเพ็ญดวงจันทร์ เสวยมาฆฤกษ์ (ดวงจันทร์เดินมาถึงดาวฤกษ์ ชื่อ มฆะ) ๒. พระสงฆ์ ๑,๒๕๐ รูป ประชุมกันดดยมิได้นัดหมาย ๓. พระสงฆ์ที่มาประชุมนั้นล้วนได้รับเอหิภิกขุอุปสัมปทา ๔. ท่านเหล่านั้นเป็นพระอรหันต์ทั้งสิ้น"
วันแถ,น.,วันโกน
วันทนะ,ก.,"กราบ, ไหว้, คำนับ, แสดงความเคารพ, เช่น ขอวันทา พระยอดคุณไตรแก้ว"
วันทั้ง ๗,น.,"คือ วันอาทิตย์, วันจันทร์, วันคาร, วันพุธ, วันพะหัส, วันศุกร์, วันเสาร์"
วันทา,ก.,"กราบ, ไหว้, คำนับ, แสดงความเคารพ, เช่น ขอวันทา พระยอดคุณไตรแก้ว"
วันทิยะ,ก.,"กราบ, ไหว้, คำนับ, แสดงความเคารพ, เช่น ขอวันทา พระยอดคุณไตรแก้ว"
วันเพ็ง,น.,วันขึ้น ๑๕ ค่ำ
วันศีล,น.,"วันพระ คือวันขึ้น ๗,๘ หรือ ๑๔, ๑๕ ค่ำ และแรม ๗,๘ หรือ ๑๔,๑๕ ค่ำ"
วับ,ว.,"ฉับพลัน, ฉับไว"
วับ ๆ,ว.,"เร็ว, ไว, เช่น ย่างวับ ๆ ไป"
วับแวม,ว.,"พอราง ๆ , ไม่ชัด, เช่น เห็นพอวับแวม"
วัมมิกะ,น.,จอมปลวก (ป.)
วัมมิกา,น.,จอมปลวก (ป.)
วัย,น.,"เขตของอายุ, ระยะของอายุ, ความเสื่อม (ป.,ส.)"
วัลลภ,น.,"คนสนิท, ผู้คุ้นเคย, คนโปรด (ป.,ส.)"
วัลลี,น.,"เถาวัลย์, เครือเถา, ไม้เถา (ป.,ส.)"
วัวติ่งต่าง,น.,การเล่นอย่างหนึ่งของเด็ก เป็นการเอาอย่างโคต่างคือให้คนหนึ่งคลาน อีกสองคนอยู่คนละข้าง ใช้ขาเกี่ยวกันพาดบนหลังคนคลาน แล้วคลานไปถึงจุดที่กำหนด
วัสสะ,น.,"ฝน, ฤดูปี, ปี (ป.)"
วัสสัง,น.,"ฝน, ฤดูปี, ปี (ป.)"
วัสสา,น.,"ฝน, ฤดูปี, ปี (ป.)"
วัสสานะ,น.,"หน้าฝน, ฤดูฝน, (ป.)"
วา ๑,น.,มาตราวัดช่วง ๒ แขน เช่น ๔ ศอก เป็น ๑ วา
ว่า ๑,น.,ชื่อปลาน้ำจืดชนิดหนึ่งในแม่น้ำใหญ่ คือปลาในแม่น้ำโขง
วา ๒,น.,กิริยาที่วัด เพื่อทราบความสั้นความยาว โดยกางแขนทั้ง ๒ ข้าง ออกไป
ว่า ๒,ก.,"พูด, บอก, ติ, กล่าวทักท้วง, ต่อว่า"
วาก,ว.,"แหว่ง, ขาด, วิ่น"
วาก,ว.,แหว่ง สำหรับขนาดเล็ก เช่น ดังวีก = จมูกแหว่ง
วาก ๆ,ว.,ลักษณะพุโเสียงดัง
วากย์ ๑,น.,"คำพูด, ส่วนมากว่า พากย์"
วากย์ ๒,ก.,"พููด, กล่าว, ส่วนมากว่า พากย์"
ว่ากล่าว,ก.,"ตักเตือน, ตำหนิโทษ, สั่งสอน"
ว่าการ,ก.,"ดูแล, ควบคุม ตรวจตรารับผิดชอบงานราชการ"
ว่าความ,ก.,ชำระความ
วาง,ก.,"ปล่อย, สละ, ไม่ยึดไว้"
ว่าง,ว.,"เปล่า, ไม่มีอะไรกีดขวาง, ไม่มีอะไรเกี่ยวข้อง, ไม่มีธุระอะไรเลย , เช่น ว่างเหมิดมื้อ"
วาจา,น.,"คำ, คำกล่าว, คำพูด (ป.,ส.)"
ว่าซั้น,ว.,"ว่าอย่างนั้น, ว่างั้น"
วาณิช,น.,พ่อค้า (ป.)
วาณิชกะ,น.,พ่อค้า (ป.)
วาณิชย์,น.,การค้าขาย (ส.)
วาด,ว.,"แบบอย่าง, ทำนอง, ท่าทาง"
วาด ๑,น.,"ลักษณะท่าทาง, แบบอย่าง, บุคคลิก"
วาด ๒,ก.,"เขียนรูป, ส่วนมากว่า เขียน หรือแต้ม, พายเรือ โดยการพุ้ยน้ำดึงพายเข้ามาหาตัว ตรงข้ามกับ คัด"
วาดเชิง,ก.,ท่าทาง
วาดเชิง,น.,"เล่ห์กลที่ซับซ้อน, ชั้นเชิง, อุบาย"
วาดทรง,น.,"ท่าทางที่เหมาะสม, ท่วงทีที่ดี"
วาดว่า,ว.,อย่างว่า
วาดไว,น.,"ท่าทางว่องไว, ประเปรียว"
วาต,น.,ลม (ป.)
วาตา,น.,ลม (ป.)
วาท (วาด),น.,"คำพููด, ถ้อยคำ"
วาท (วาด),น.,"ลัทธฺิ, นิกาย (ป.,ส.)"
วาน ๑,น.,วันก่อนวันนี้ ๑ วัน เช่น มื้อวานนี้
วาน ๒,ก.,ขอความช่วยเหลือ เช่น ขอวานวอนไหว้
ว่านค้ำฟ้า,น.,ว่านชนิดหนึ่งเรียก ว่านชน
ว่านผีปอบ,น.,ว่านชนิดหนึ่งใช้ในทางอยู่ยงคงกระพัน
ว่านเพชรน้อย,น.,ว่านชนิดหนึ่งจำพวกขมิ้น หัวเล็ก ๆ คล้ายตัวดักแด้ เรียกว่านดักแด้
ว่านโพง,น.,ว่านชนิดหนึ่งใช้ในทางอยู่ยงคงกระพัน
วานร,น.,"ลิง (ป.,ส.)"
ว่านลาย,น.,พืชชนิดหนึ่ง ใบคล้ายใบสับปะรด แต่มีลาย
วาบ,ว.,"เสียว, หวิวใจ, เช่น ตกใจวาบ, ที่แลบออกไป, กระพือ เช่น สิ้นพือวาบ"
วาบ ๆ,ว.,ลักษณะเป็นเปลวพุ่งของไฟหรือแสง
วาปี,น.,"บึง, บ่อ, หนอง, สระ, ที่ขังน้ำ (ป.,ส.)"
วามะ,ว.,"ซ้าย, ข้างซ้าย, คด (ป.,ส.)"
วาย,ว.,"เว้น, หยุด, หมดคราว"
ว้าย,อ.,"เสียงแสดงอาการตกใจ, โดยมากเป็นเสียงผู้หญิง"
วายปราณ,ก.,"สิ้นลม, ตาย"
วายวอด,ก.,"ฉิบหาย, ตายจาก"
วายวอด,ก.,"สิ้นสูญ, ดับไป, ตาย"
วายามะ,น.,"ความหมั่น, ความบากบั่น, ความขวนขวาย, ความพยายาม (ป.)"
วายุ,น.,"ลม, อากาศ, ลมหายใจ, เทพแห่งลม (ส.)"
วายุบุตร,น.,ลูกพระพาย คือ หนุมาน
วาเยศ,น.,"ลมแรง, ลมพายุ (ส.)"
วาโย,น.,ลม (ป.)
วาโยธาตุ,น.,ธาตุลม เป็นธาตุ ๑ ในธาตุ ๔ (ป.)
วาร,น.,"วันหนึ่ง ๆ ในหนึ่งสัปดาห์ เช่น อาทิตยวาร, ครั้ง, กำหนด (ป.,ส.)"
วาริ,น.,"น้ำ (ป.,ส.)"
วารี,น.,"น้ำ (ป.,ส.)"
วารุณี,น.,ทิศตะวันตก
วารุณี,น.,ชื่อนางฟ้า
วารุณี,น.,"เหล้า (ป.,ส.)"
วาลิกา,น.,"กรวด, ทราย (ป.)"
วาลุกา,น.,"กรวด, ทราย (ป.)"
ว่าว,น.,เครื่องเล่นทำด้วยโครงไม้ เอากระดาษ หรือผ้าบาง ๆ ติดมีสายป่าน หรือเชือกเส้นเล็ก ๆ ผูกโยงไว้กับตัวว่าวเพื่อชักให้ลอยขึ้นไปในอากาศ
ว่าวกุลา,น.,ว่าวจุฬา
ว่าวตาเป้า,น.,ว่าวปักเป้า
ว่าวปลาเป้า,น.,ว่าวปักเป้า
ว่าวลูกน้อย,น.,ว่าวตุ๋ยตุ่ย ดุ๋ยดุ่ย หรือตุ๊ดตุ่ย
ว่าวอน,ก.,"อ้อนวอน, พร่ำขอ = วิงวอน"
วาสนา,น.,"บุญบารมี, กุศลที่ทำให้ได้รับลาภยศ"
ว่าสั้น,ว.,"มาก, มากเกินไป, เช่น เคียดว่าสั้น"
วาสุกรี,น.,"พญานาค, พญางู (ส.,ป)"
วาสุกี,น.,"พญานาค, พญางู (ส.,ป)"
วาสุเทพ,น.,"พระนารายณ์ (ป.,ส.)"
วาหนะ,น.,"สัตว์ หรือยานที่ใช้ขับขี่ หรือบรรทุกสิ่งของ, การขับขี่ การบรรทุก, การลาก (ป.,ส.)"
วาหินี,น.,"ทัพ, กองทัพ, หมวด, แม่น้ำ, คลอง (ป.,ส.)"
วาฬมิค,น.,"สัตว์ร้าย เช่น เสือ, หมี ฯลฯ (ป.)"
วาฬมิคา,น.,"สัตว์ร้าย เช่น เสือ, หมี ฯลฯ (ป.)"
ว้ำ,ก.,"เว้า, เว้าเข้าไป"
ว้ำ,ว.,"แหว่ง, แหว่งเข้าไป"
วิกล,ว.,"ง่อย, ร่างกายไม่สมประกอบ, มีตำหนิ, บกพร่อง, ไม่สบาย, เศร้าหมอง (ป.,ส.)"
วิกลจริต,ว.,"สติวิปลาส, เป็นบ้า (ป.,ส.)"
วิกัย,น.,การขาย (ป.)
วิการ,น.,"พิการ, ผิดแปลกไปจากธรรมชาติ, ความผันแปร (ป.,ส.)"
วิกาล,น.,"ยามค่ำคืน, ผิดเวลา (ป.)"
วิกาลโภชน์,น.,การกินอาหารในเวลาวิกาล ซึ่งว่าตามพระวินัย กำหนดไว้ตั้งแต่เที่ยงแล้วไปจนอรุณขึ้น (ป.)
วิคหะ,น.,"การทะเลาะ, การโต้แย้ง, ร่างกาย, ตัว, รูปร่าง, การแยกออกเป็นส่วน ๆ (ป.)"
วิเคราะห์,ก.,"ใคร่ครวญ, แยกออกเป็นส่วน ๆ (ส.)"
วิฆเนศ,น.,พระผู้เป็นใหญ่ในความขัดข้อง เป็นชื่อเทพเจ้าองค์หนึ่งมีเศียรเป็นช้าง ถือว่า ถ้าบูชาแล้วป้องกันความขัดข้องที่จะเกิดขึ้นได้
วิฆเนศวร,น.,พระผู้เป็นใหญ่ในความขัดข้อง เป็นชื่อเทพเจ้าองค์หนึ่งมีเศียรเป็นช้าง ถือว่า ถ้าบูชาแล้วป้องกันความขัดข้องที่จะเกิดขึ้นได้
วิฆาตะ,ก.,"พิฆาต (ป.,ส.)"
วิฆาสะ,น.,"เดน, อาหารเหลือ (ป.)"
วิ่ง,น.,"อาการหน้ามือ, อาการหวิวใจ"
วิ้ง,ก.,"วิ่ง, แล่น, ไปอย่างเร็ว, ส่วนมากว่า แล่น"
วิงวอน,น.,"อ้อนวอน, พร่ำขอร้อง, เฝ้าร้องขอให้ทำตามประสงค์"
วิงเวียน,ก.,วิงเวียน เป็นวิ่งเป็นเวียน
วิงเวียน,ก.,"มีอาการหน้ามืด, เวียนศีรษะ"
วิ่งเวียน,ก.,วิงเวียน เป็นวิ่งเป็นเวียน
วิจ,น.,ที่ถ่ายอุจจาระในวัด = เว็จ
วิจยะ,น.,"การค้นคว้า, การตรวจตรา, การสอบสวน (ป.,ส.) การรวบรวมข้อมูลแล้วพิจารณา"
วิจัย,น.,"การค้นคว้า, การตรวจตรา, การสอบสวน (ป.,ส.) การรวบรวมข้อมูลแล้วพิจารณา"
วิจาร,น.,"ความตรอง, ความใคร่ครวญ, การตรวจตรา (ป.,ส.)"
วิจาร,ก.,"พินิจพิเคราะห์, ครองดูด้วยปัญญา, ส่วนมากใช้พีจาร หรือพิจารณา (ป.,ส.)"
วิจารณ์ ๑,น.,"ความตรอง, ความใคร่ครวญ, การตรวจตรา (ป.,ส.)"
วิจารณ์ ๒,ก.,"พินิจพิเคราะห์, ครองดูด้วยปัญญา, ส่วนมากใช้พีจาร หรือพิจารณา (ป.,ส.)"
วิจิกิจฉา,น.,"ความเคลือบแคลง, ความสงสัย, ความลังเล, ความไม่แน่ใจ"
วิจิตร,ว.,"งามมาก, งามหยดย้อย (ส.)"
วิชชา,น.,"ความตรัสรู้, ความรู้ขั้นสูงสุดในพระพุทธศาสนาที่ทำให้ผู้รู้สิ้นกิเลส (ป.)"
วิชชุ,น.,"แสงไฟฟ้า, สายฟ้า (ป.)"
