คำ,POS,ความหมาย
วัง,น.,"ห้วงน้ำลึก, ที่อาศัยของพญาสัตว์น้ำ."
วัง,น.,ที่อยู่ของเจ้านาย.
วัง,ก.,"เฝ้าระวัง, คอยดู, เอาใจใส่โดยไม่ประมาท"
วัง,ก.,เยี่ยมเยียน เช่น ไปวังโลกสาว - ไปเยี่ยมเยียนลูกสาว.
วัง,ก.,"ล้อม, ห้อมล้อม."
วั่ง,ว.,เรียบราบ (ใช้กับพื้นน้ำหรือเทือก).
วั้ง,ว.,"มาก, จัด ใช้ขยายแดง เช่น แดงวั้ง."
วังเวน,ก.,"โทมนัส, ทุกข์โศก."
วัด,น.,"วัด, สถานที่ทางศาสนา โดยปกติมีโบสถ์ วิหาร และที่อยู่ของสงฆ์หรือนักบวช เป็นต้น."
วัด,ก.,ตรวจสอบขนาดหรือปริมาณของสิ่งต่าง ๆ เช่น วัดส่วนยาว ส่วนกว้าง ส่วนสูง หรือความรู้ เป็นต้น.
วัด,ก.,เปรียบเทียบ เช่น มึงกับกูมาวัดกันแลถีไคสูงหวา – มึงกับกูมายืนเปรียบเทียบกันดูซิใครสูงกว่า.
วัด,สำ.,"ทุบตี, เฆี่ยนตี."
วัดวา,น.,ท่าว่ายน้ำแบบฟรีสไตล์.
วัน,น.,"วัน, ระยะเวลา ๒๔ ชั่วโมง ตั้งแต่ย่ำรุ่งถึงย่ำรุ่ง หรือตั้งแต่เที่ยงคืนถึงเที่ยงคืนของอีกวันหนึ่ง."
วัน,ก.,พัน เช่น เชียกวินขาวัว - เชือกพันขาวัว
วันกาลทัณฑ์,น.,วันที่ทำการใด ๆ จะมีโทษทางอาญาจะพินาศฉิบหาย เกิดภัยอันตรายต่าง ๆ เช่น วันอาทิตย์ ขึ้นหรือแรม ๖ ค่ำ เป็นต้น.
วันโกน,น.,"วันที่พระภิกษุปลงผม คือ วันก่อนวันพระหนึ่งวัน ได้แก่ ขึ้น ๗ ค่ำ, ขึ้น ๑๔ ค่ำ, แรม ๗ ค่ำ และแรม ๑๔ ค่ำ หากเป็นเดือนขาด ก็แรม ๑๓ ค่ำ."
วันแขง,น.,วันซึ่งถือว่ามีพลังมาก มีวันอาทิตย์ วันอังคาร และวันเสาร์.
วันจม,น.,วันเคราะห์ร้าย.
วันจาย,น.,วันที่ชาวนครศรีธรรมราชซื้อข้าวของจัดเตรียมไว้สำหรับจัดสำรับ ซึ่งตรงกับวันขึ้น ๑๓ ค่ำ เดือน ๑๐.
วันจาย,น.,วันที่ชาวภูเก็ตเชื้อสายจีนชื้อข้าวของจัดเตรียมไว้ทำอาหารก่อนวันตรุษจีน ๑ วัน.
วันชักพระ,น.,วันที่มีประเพณีชักพระ ตรงกับแรม ๑ ค่ำ เดือน ๑๑.
วันดอย,น.,วันไม่ดีที่ไม่เหมาะแก่การทำพิธีมงคล.
วันดับ,น.,วันสิ้นเดือนทางจันทรคติ.
วันเดช,น.,"วันที่มีอำนาจ ได้แก่ วันขึ้นหรือแรม ๒, ๔, ๖, ๙ และ ๑๑ ค่ำ ของเดือน ๔, ๖, ๙, ๑๒, อ้ายและยี่."
วันถือ,น.,วันขึ้นปีใหม่ตามปฏิทินจีน ตรงกับวัน ขึ้น ๑ ค่ำ เดือนอ้าย.
วันทักหิน,น.,วันที่เลขวันตรงกับเลขเดือน ถือว่าเป็นวันที่ไม่เป็นมงคล ห้ามทำการมงคล เช่น ถ้าเดือนหก วันขึ้น ๖ ค่ำ และแรม ๖ ค่ำ เป็นวันทับทิมเดือน.
วันทับทิม,น.,วันที่เลขวันตรงกับเลขเดือน ถือว่าเป็นวันที่ไม่เป็นมงคล ห้ามทำการมงคล เช่น ถ้าเดือนหก วันขึ้น ๖ ค่ำ และแรม ๖ ค่ำ เป็นวันทับทิมเดือน.
วันที่,น.,ปฏิทิน
วันเท่,น.,ปฏิทิน
วันเท่,น.,"ลำดับวันในเดือนหนึ่ง ๆ ทางสุริยคติ เช่น วันเท่ ๖, วันเท่ ๑๒."
วันพระยาวัน,น.,วันที่ประกอบด้วย อุดมมงคลฤกษ์ เหมาะแก่การทำพิธีต่าง ๆ (ภาษาโหราศาสตร์).
วันเพ็ง,น.,วันขึ้น ๑๕ ค่ำ.
วันฟู,น.,วันที่ถือว่าเป็นวันมงคล.
วันยกหฺมฺรับ,น.,วันที่ชาวนครศรีธรรมราชยกสำรับไปทำบุญที่วัด ตรงกับวันแรม ๑๔ ค่ำ เดือน ๑๐.
วันยอ,น.,"ย่านกอบนาง, ชื่อไม้เถาชนิดหนึ่ง ใบใช้ปรุงเป็นอาหารได้"
วันยอ,น.,ต้นย่านาง (ดู นาง น. ๔.).
วันยังค่ำ,สำ.,ตลอดทั้งวัน.
วันรับเจ้าเมืองใหม่,น.,วันขึ้นปีใหม่ของจุลศักราช ตรงกับวันที่ ๑๕ เมษายน ของทุกปี.
วันรับสงตายาย,น.,"วันที่ชาวนครศรีธรรมราช ทำบุญอุทิศส่วนกุศลไปให้บรรพบุรุษที่ล่วงลับไปแล้ว คือ วันแรม ๑๔ ค่ำ, ๑๕ ค่ำ เดือน ๑๐."
วันแรกนา,น.,วันที่มีพระราชพิธีจรดพระนังคัลแรกนาขวัญ.
วันลอย,น.,วันที่ถือว่าเป็นวันมงคล.
วันลากพระ,น.,วันที่มีประเพณีชักพระ ตรงกับแรม ๑ ค่ำ เดือน ๑๑.
วันว่าง,น.,วันต่อจากวันมหาสงกรานต์หรือวันเนา
วันสงเจ้าเมืองเกา,น.,วันสุดท้ายของปีจุลศักราช ตรงกับวันที่ ๑๔ เมษายน ของทุกปี.
วันสารทจีน,น.,วันเซ่นไหว้บรรพบุรุษที่ล่วงลับไปแล้วของชาวจีน ตรงกับวันขึ้น ๑๕ ค่ำ เดือน ๗ ตามปฏิทินจีน.
วันสุกดิบ,น.,วันก่อนถึงกำหนดวันงานพิธีใด ๆ ๑ วัน.
วันหลวงนาแรกนา,น.,วันที่มีพระราชพิธีจรดพระนังคัลแรกนาขวัญ.
วันหลองหฺมฺรับ,น.,วันที่ชาวนครศรีธรรมราชไปทำบุญเลี้ยงพระ บังสุกุล และฉลองสำรับ ตรงกับแรม ๑๕ ค่ำ เดือน ๑๐.
วันหว้างเทียมดา,น.,วันต่อจากวันมหาสงกรานต์หรือวันเนา
วันแหผ้าขึ้นธาตุ,น.,วันที่ชาวนครศรีธรรมราชแห่ผ้าผืนยาวเพื่อนำไปพันโอบรอบฐานเจดีย์พระบรมสารีริกธาตุในวันวิสาขบูชาและวันมาฆบูชา.
วันให้ทานไฟ,น.,วันที่ชาวนครศรีธรรมราชนัดหมายกันไป ณ สถานที่ใดสถานที่หนึ่ง เพื่อทำขนมถวายพระ ประมาณปลายเดือนอ้ายต่อเดือนยี่.
วันไหว้,น.,วันสิ้นปีตามปฏิทินจีน.
วันไหว้,น.,วันที่ทำพิธีแต่งงาน.
วันไหว้พระจันทร์,น.,วันไหว้พระจันทร์ของชาวจีน ตรงกับวันขึ้น ๑๕ ค่ำ เดือน ๘ ตามปฏิทินจีน.
วันออกบวช,น.,วันที่เฉลิมฉลองที่กลับสู่สภาพเดิม คือการไม่ต้องถือศีลอด.
วันออกบวช,ก.,พัน (ดู วิน).
วันออกอีดใหญ่,น.,วันเฉลิมฉลองเนื่องในการเสร็จจากการประกอบพิธีฮัจญ์.
วันอีดเล็ก,น.,วันที่เฉลิมฉลองที่กลับสู่สภาพเดิม คือการไม่ต้องถือศีลอด.
วันอีดเล็ก,ก.,พัน (ดู วิน).
วับ,ก.,"ฉุนโกรธ, รู้สึกโกรธขึ้นมาทันทีทันใด"
วับ,น.,เครื่องมือสำหรับดักสัตว์ เช่น กระจง โดยใช้ลูกแชะเป็นเหยื่อ.
วับ,ก.,ขานรับ (น.ธ.)
วับ,ก.,ชอบ เช่น นากาเรือนนี้กูวับแล้ว - นาฬิกาเรือนนี้ฉันชอบแล้ว.
วับ,ก.,ฉุนโกรธ (ดู หวิบ).
วับ,ก.,ตาย เช่น ไอ้เถ้าหั้นวับแล้ว - ผู้ชายคนนั้นตายแล้ว.
วับ,ว.,"ความรู้สึกที่เกิดขึ้นฉับพลันทันใด, ฉับไว."
วับ,ว.,เป็นประกาย เช่น วาววับ.
วับวับ,ว.,"ไม่แน่นอน, โอ้เอ้ เช่น เที่ยววับวับอยู่หนั้นแหละงานไม่เสร็จสักที - เที่ยวโอ้เอ้อยู่นั่นแหละงานไม่เสร็จสักที."
วับวับ,ว.,ร้อนระอุ.
วับเวิบ,ก.,"ปิด ๆ เปิด ๆ, พะเยิบ."
วัว,น.,ไม้คล้ายเสาหม้อ เป็นที่วางคานงัด เพื่องัดของหนักให้ยกสูงขึ้น.
วัว,น.,"วัว, ชื่อสัตว์เคี้ยวเอื้อง เป็นสัตว์กีบคู่ ลำตัวมีสีต่าง ๆ เช่น น้ำตาลนวล เขาโค้งสั้น มีเหนียงห้อยอยู่ใต้คอถึงอก ขนปลายหางเป็นพู่."
วัวขาด,น.,วัวขาดจากเชือกหรือขาดจากหลักที่มัดไว้.
วัวค่าย,น.,กลุ่มวัวชนที่เกิดจากการลงทุนร่วมกัน.
วัวตั้งหลา,น.,ตุ๊กตาเสียกบาลทำเป็นรูปวัว.
วัวนิล,น.,รูปวัวที่ปั้นจากดินเหนียวใช้ในพิธีขอฝนและทำขวัญข้าว.
วัวนิล,สำ.,ใช้การไม่ได้.
วัวร่ายเชียก,น.,วัวที่กระชากหรือดึงเชือกให้ขาดอยู่เสมอ เรียกว่า วัวร่ายเชียก
วัวร่ายเซียก (น.ศ.),น.,วัวที่กระชากหรือดึงเชือกให้ขาดอยู่เสมอ เรียกว่า วัวร่ายเชียก
วัวลงที่,น.,ลักษณะวัวชนที่คุ้นเคยกับสนาม หรือสังเวียนวัวชนและสิ่งแวดล้อมต่าง ๆ ซึ่งพร้อมที่จะชนได้แล้ว.
วัวลด,น.,วัวตอน.
วัวเลีย,น.,ลักษณะผมของคนที่มีขวัญอยู่ริมผมเหนือหน้าผาก เป็นลักษณะที่ไม่ดี
วัวหลบคอก,น.,ช่วงเวลาตอนเย็นขณะที่วัวกลับเข้าคอกประมาณ ๑๘ นาฬิกา
วัวหัวหลั้ว (น.ศ.),น.,วัวที่ไม่มีเขา
วัวหัวโหลก,น.,วัวที่ไม่มีเขา
วัวเหลิง,น.,วัวที่เริ่มเข้าสู่วัยหนุ่มซึ่งดูจากหนอกที่ขยายกว่าปกติ.
วัวเหลิง,สำ.,คนที่ไม่มีบารมี คนอื่นไม่เกรงใจ เปรียบกับวัวที่ไม่มีเขา.
วา,น.,"วา, มาตราวัดความยาวตามมาตราไทย เท่ากับ ๔ ศอก มีอัตราเท่ากับ ๒ เมตร."
วา,น.,วันก่อนวานนี้หนึ่งวัน เช่น แตวา - เมื่อวาน.
วา,น.,"ต้นพะวา, ชื่อไม้ต้นขนาดกลาง เปลือกมียางสีเหลือง ผลคล้ายมังคุดขนาดย่อม รสเปรี้ยวกว่ามังคุด."
วา,น.,ชวา เช่น เบี้ยวา - เหรียญชวา หรือเหรียญของอินโดนีเซีย.
ว่า,น.,ผ้าตาข่าย.
ว่า,ก.,"พูด, บอก, ตักเตือน, ดุ, ด่า, ติ."
ว่า,ก.,จอง เช่น หมูตัวนี้เขาว่าไว้แล้ว - หมูตัวนี้เขาจองไว้แล้ว.
ว่า,สำ.,"ทำหน้าที่, ทำหน้าที่แทน."
ว่า,ก.,ไหว้วาน.
ว่า,ก.,"ขับหรือร้องบท เช่น ว่าหนัง, ว่าเพลงบอก."
ว่ากลอน,ก.,ร้องกลอน.
วาง,น.,"ช่อง, ระวาง เช่น วางเรียน - ช่องที่อยู่ของยวงทุเรียน."
วาง,ก.,ปล่อยให้สัตว์เริ่มต่อสู้กัน เช่น วางไก - ฝึกไก่ให้ตีกัน.
วาง,ลัก.,เช่น เรียน ๒ วาง - ทุเรียน ๒ ยวง.
ว่าง,น.,วันสงกรานต์.
ว่าง,ว.,"ว่างเปล่า, โล่ง."
วางจริงกรัม,ก.,จองไว้ (ภ.ก.).
วางช้าง,สำ.,ไปถ่ายอุจจาระในป่า.
วางวัว,ก.,การให้วัวชนทดสอบ ชนกันโดยมีเครื่องป้องกันไม่ให้บาดเจ็บ.
วางวัว,ก.,การให้วัวชนกัน ณ จุดกำหนดในสังเวียนชนวัว.
วางวัว,ก.,"ทำให้สิ่งใดสิ่งหนึ่งพ้นจากมือหรือบ่า เป็นต้น ด้วยอาการกิริยาต่าง ๆ ตามที่ต้องการ, ปล่อย เช่น วางพา - เบื่อปลา, วางอวน - ดักอวน, วางว่าว - เล่นว่าว, วางยา - ให้ยาหรือวางยาพิษ."
วาซือ,น.,วานซืน
วาซือก่อน,น.,วันที่ผ่านมาแล้ว ๔ วัน.
วาด,น.,แมลงจำพวกจักจั่น เมื่อลอกคราบจะมีปีก ตัวสีเขียว
วาด,ก.,พายเรือโดยกวาดพายเป็นแนวโค้งเข้าหาตัว.
วาด,ก.,"ร่างลวดลาย หรือรูปเป็นเค้าโครงขึ้น, เขียนเป็นลายเส้น."
วาด,ว.,ทั้งหมด เช่น ซื้อวาด - ซื้อทั้งหมด.
วาดหนา,น.,"วาสนา, โชค, บุญบารมี, กุศลที่ทำให้ได้รับลาภยศ."
วาดหนา,น.,ชื่อไม้มงคลชนิดหนึ่ง.
ว่าเท่,ก.,"ครองตำแหน่ง, ทำหน้าที่ในตำแหน่ง, รั้งตำแหน่งหรือยศ (ใช้กับทหารหรือตำรวจ), รั้งตำแหน่งที่จะเป็นต่อไป เช่น ว่าเท่พ่อตา."
วาน,น.,ก้น
วาน,น.,"ก้น, ตะโพก, ทวาร"
ว่าน,น.,"ว่าน, ชื่อเรียกพืชบางชนิดที่มีหัวบ้าง ไม่มีหัวบ้าง ใช้ทำยาบ้าง หรือเชื่อกันว่าทำให้อยู่ยงคงกระพันและเป็นสิริมงคล."
วานคน,ก.,ลงแขก
วานคัน,สำ.,"อยู่ไม่เป็นสุข, อยู่นิ่ง ๆ ไม่ได้."
วานคาบแก้ว,สำ.,เป็นคุดทะราดที่ง่ามก้น.
วานงอกราก,สำ.,นั่งนานไม่ค่อยลุก.
ว่านงูกวัก,น.,ชื่อพืชพวกเฟิน ใบมี ๒ ชนิด คือ ใบไม่สร้างสปอร์ และใบสร้างสปอร์ ใบไม่สร้างสปอร์ รูปมนถึงไข่แกม รูปขอบขนาน ใบสร้างสปอร์รูปขอบขนานปลายแหลม.
วานแช่ล่อง,ก.,"นั่งถ่ายอุจจาระนาน ๆ, ท้องร่วง"
วานซือ,น.,เมื่อวานซืน.
วานดำเหมือนกล้วยหมกลืม,สำ.,ก้นดำ.
ว่านนกคุ่ม,น.,ชื่อไม้ประดับประเภทหนึ่ง มี ๒ ชนิด คือ นกคุ่มเล็กกับนกคุ่มใหญ่ ใบมีลายเป็นริ้วขาว
ว่านนกคุ่ม,*น.,สแลง. อวัยวะเพศของเด็กหญิง.
ว่านนกคุ่ม,น.,ชื่อไม้ประดับประเภทหนึ่ง ใบมีลายเป็นริ้วขาว.
วานเป็นหนามหนุน,ก.,เป็นตุ่มขึ้นที่ก้น.
ว่านพังพอน,น.,ชื่อไม้ล้มลุก ใบเดี่ยว เรียงเวียนสลับชิดกัน ดอกสีม่วงคลํ้า ออกเป็นช่อ แบบซี่ร่ม ผลสีม่วงคล้ำ รูปขอบขนานแกมรูปหอกกลับ.
วานลายเหมือนเงาเจ้ย,สำ.,ก้นลาย.
วานลายเหมือนร้าปูหางหมอ,สำ.,ก้นลาย.
วานสั่น,สำ.,ดีใจจนเนื้อเต้น เก็บอาการไม่อยู่.
ว่านหางช้าง,น.,"ว่านหางช้าง, ชื่อไม้ล้มลุกชนิดหนึ่ง ใบเป็นแผ่นคล้ายพัดด้ามจิ๋วหรือขนปลายหางช้าง"
ว่านหางช้าง,น.,ว่านหางช้าง (ดู แม่พายัพ).
วานแหก,สำ.,เกิดความเสียหายเพราะทำอะไรเกินตัว.
วานแหก,ก.,"ขอช่วย, ไหว้วาน, ขอให้ช่วยทำแทนตัว."
วานใหญ่เท่าด้งมอญ,สำ.,ก้นใหญ่มาก.
วาบ,น.,บริเวณที่ลุ่มกว้างใหญ่ ซึ่งอาจจะมีน้ำขังหรือไม่ก็ได้
วาบ,น.,บริเวณที่ลุ่มกว้างใหญ่ ซึ่งอาจจะมีน้ำขังหรือไม่ก็ได้ (ดู มาบ).
วาบ,ว.,อาการที่รู้สึกร้อน เย็น กลัวตกใจ เสียวใจ ชา ซึ่งเกิดขึ้นทันทีทันใดแล้วหายไปดับไป.
ว่าบท,ก.,"ร้องกลอน เช่น กลอนหนังตะลุง, กลอนมโนราห์ เป็นต้น"
ว่าพรือ,ว.,ว่าอย่างไร.
ว่าเพลง,ก.,ร้องเพลง
วาย,น.,มะม่วงทะวาย.
วาย,น.,ชื่อหมึกขนาดใหญ่ชนิดหนึ่ง (ก.บ.)
วาย,ก.,"จวนหมด, น้อยลง, ค่อยสิ้นไปตามฤดู คราววาระ หรือกำหนดอายุเวลา เช่น หลาดวาย - ตลาดวาย."
วาย,ก.,อาการทุเลา เช่น ไข้วาย - อาการไข้ทุเลาลง.
วาว,ว.,"แวววาว, ใสสว่าง, สุกใส, มีแสงกลอกกลิ้งอยู่ข้างใน."
วาว,ว.,รู้สึกร้อนวูบขึ้นมาทันที.
ว่าว,น.,"ว่าว, เครื่องเล่นอย่างหนึ่ง มีไม้ไผ่ เป็นต้น ผูกเป็นโครงรูปต่าง ๆ แล้วปิดด้วยกระดาษหรือผ้าสีบาง ๆ มีสายเชือกหรือป่านผูกกับสายซุง สำหรับชักให้ลอยตามลมสูงขึ้นไปในอากาศมีหลายชนิด"
ว่าวเขาควาย,น.,ว่าวชนิดหนึ่ง ที่หัวมีลักษณะคล้ายเขาควาย
ว่าวเขาควาย,น.,ว่าวที่หัวมีลักษณะคล้ายเขาควาย.
ว่าวควาย,น.,ว่าวชนิดหนึ่ง ที่หัวมีลักษณะคล้ายเขาควาย
ว่าวควาย,น.,ว่าวที่หัวมีลักษณะคล้ายเขาควาย.
ว่าวนก,น.,ว่าวรูปนก หาง ๒ แฉก.
ว่าวบอก (กระบอก),น.,ว่าวที่มีลักษณะคล้ายรางให้อาหารหมู
ว่าวปลา,น.,ว่าวที่มีลักษณะคล้ายปลาตะเพียน.
ว่าวป้อง,น.,ว่าวที่พับด้วยกระดาษไม่มีโครงไม้.
ว่าวเป้า,น.,ว่าวปักเป้า
ว่าวรางหมู,น.,ว่าวที่มีลักษณะคล้ายรางให้อาหารหมู
ว่าวราแย,น.,ว่าวคล้ายว่าวปักเป้าปีกสั้นกว่า.
ว่าวเรือเหาะ,น.,ว่าวที่มีลักษณะคล้ายเครื่องบิน.
ว่าววาน,น.,ว่าวที่ส่วนหางมีลักษณะคล้ายตะโพกของคน.
ว่าวหลา,น.,ว่าวจุฬา.
ว่าวหางฉีก,น.,ว่าวที่ส่วนหาง แยกไป ๒ ข้าง.
ว่าวหางยาว,น.,ว่าวปักเป้า
ว่าวหางยาว (ภ.ก.),น.,ว่าวปักเป้า
ว่าวอีลุ้ม,น.,ลักษณะคล้ายว่าวปักเป้าแต่ไม่มีหาง.
ว่าวอีลุ้ม,น.,ลมที่มรสุมตะวันออกเฉียงเหนือ.
วาหยัง,น.,หนังตะลุง (น.ธ.).
วาเหระ,น.,"ของส่วนรวม, สินทรัพย์จากกองมรดกซึ่งผู้มอบระบุให้เป็นของส่วนรวม (น.ธ.)."
ว่าแหยบ,ว.,"ว่ากระทบกระแทก (ภ.ก., พ,ง.)."
ว้ำ,ว.,"เว้า, มีเส้นรูปนอกหรือพื้นราบโค้ง หรือบุ๋มเข้าไป"
ว้ำ,ว.,เว้า (ดู หว้าว ว.).
วิก,น.,"โรงมหรสพ, บริเวณจัดงานสวนสนุกซึ่งมีรั้วล้อม."
วิกหนัง,น.,โรงภาพยนตร์.
วิกหนัง,ก.,หมุนเวียนกันรับผิดชอบจัดอาหารถวายพระสงฆ์.
วิง,น.,"เครื่องปั่นด้าย, เครื่องสำหรับเอาเข็ดด้าย หรือไหมสวม เพื่อกระจายเส้นด้ายออกจากกัน เมื่อเวลาสาวเส้นด้ายจะได้ ออกเป็นเส้น ๆ ไม่ขาด ไม่ยุ่ง (น.ธ.)"
วิง,น.,เครื่องปั่นด้าย (ดู ระวิง น. ๒.).
วิง,ก.,"ประวิงเวลา, หน่วงไว้ให้เนิ่นช้า, ถ่วงเวลา."
วิ่ง,ก.,"ก้าวไปโดยเร็วยิ่งกว่าเดิน, แล่นไปโดยเร็ว."
วิ่ง,ก.,กระโดด เช่น วิ่งเชือก - กระโดดเชือก.
วิ่ง,ก.,วิ่งเต้น.
วิ่งข้ามป้อง,ก.,ชื่อการเล่นชนิดหนึ่ง.
วิ่งป้อง,ก.,ชื่อการเล่นชนิดหนึ่ง.
วิ่งเปรี้ยว,น.,การเล่นชนิดหนึ่งของเด็ก.
วิ่งเปี้ยว,น.,การเล่นชนิดหนึ่งของเด็ก
วิงวัว,น.,หวายถักเป็นวงสำหรับร้อยจมูกวัวและควาย
วิงวัว,น.,หวายถักเป็นวงสำหรับร้อยจมูกวัวและควาย (ดู หวิน).
วิ่งโหฺมะ,น.,วิธีจับปลาวิธีหนึ่ง โดยเอาลอบมาล้อมหฺมฺรำ (ดู หฺมฺรำ) แล้วเอาสวิง สุ่ม หรือเจ้ย (ดู เจ้ย) มาตักปลา
วิด,ก.,"วิด, อาการที่ทำให้น้ำพร่องหรือหมดไปด้วยวิธีวัก สาดหรือด้วยเครื่องวิดมีระหัด เป็นต้น."
วิดคัน,ก.,วิดปลา
วิดชา,น.,"วิชา, ความรู้ที่ได้ด้วยการเล่าเรียนหรือฝึกฝน, คาถาอาคม"
