คำ,POS,ความหมาย
ชมนาด,น.,"ชื่อไม้เถาชนิด Vallaris glabra (L.) Kuntze ในวงศ์ Apocynaceae ดอกสีขาวเป็นช่อ กลิ่นเหมือนข้าวใหม่, ดอกข้าวใหม่ ก็เรียก, เขียนเป็น ชำมะนาด ก็มี."
ชมบ,น.,"ผีผู้หญิงที่ตายในป่าและสิงอยู่ในบริเวณที่ตาย มีรูปเห็นเป็นเงา ๆ แต่ไม่ทำอันตรายใคร, ฉมบ หรือ ทมบ ก็ว่า."
ชมเปาะ,ก.,"ชมไม่ขาดปาก, ชมด้วยความจริงใจ."
ชมพู่,น.,ชื่อไม้ต้นขนาดกลางหลายชนิดในสกุล Syzygiumวงศ์ Myrtaceae ผลกินได้ เช่น ชมพู่แก้มแหม่ม [ S. samarangense (Blume) Merr. et L. M. Perry var. samarangense] ชมพู่นํ้าดอกไม้ [ S. jambos (L.) Alston] ชมพู่สาแหรก [ S. malaccensis (L.) Merr. et L. M. Perry].
ชมพู ๑,น.,ไม้หว้า.
ชมพู ๒,ว.,"สีแดงอ่อน, สีแดงเจือขาว."
ชมพูทวีป,น.,ดินแดนที่เป็นประเทศอินเดีย ปากีสถาน เนปาล และบังกลาเทศในปัจจุบัน
ชมพูทวีป,น.,ทวีปใหญ่อยู่ทางทิศใต้ของเขาพระสุเมรุ เป็นทวีป ๑ ใน ๔ ทวีป ได้แก่ อุตรกุรุทวีปหรืออุตรกุรูทวีป บุพวิเทหทวีป ชมพูทวีป และอมรโคยานทวีปหรืออปรโคยานทวีป.
ชมพูนท,น.,"ชื่อทองคำเนื้อบริสุทธิ์ที่กล่าวอยู่ในไตรภูมิพระร่วงว่าเกิดจากผลหว้าที่ตกลงกลางแม่น้ำในชมพูทวีป, ชัมพูนท หรือ ชามพูนท ก็ว่า."
ชมพูนุท,น.,"ชื่อทองคำเนื้อบริสุทธิ์ที่กล่าวอยู่ในไตรภูมิพระร่วงว่าเกิดจากผลหว้าที่ตกลงกลางแม่น้ำในชมพูทวีป, ชัมพูนท หรือ ชามพูนท ก็ว่า."
ชมพูพาดบ่า,น.,ท่ารำท่าหนึ่งแห่งหมอช้าง รำเมื่อนำช้างบำรูงาเสร็จครั้งแรกแล้ว.
ชมรม ๑,น.,"โรงที่พักพระยายืนชิงช้าในพิธีโล้ชิงช้า เช่น นำพระยาไปที่ชมรม โรงชมรมนั้นทำเปนปรำไม้ไผ่ ดาดผ้าขาวเปนเพดาน มีม่านสามด้าน กลางชมรมตั้งราวไม้ไผ่หุ้มผ้าขาวสำหรับนั่งราวหนึ่ง สำหรับพิงราวหนึ่ง (สิบสองเดือน), โรงที่พักชั่วคราวของกลุ่มบุคคล, โชมโรม ก็ว่า."
ชมรม ๒,น.,ที่ประชุมของกลุ่มบุคคลที่มีจุดประสงค์เพื่อประโยชน์บางประการร่วมกัน เช่น ชมรมวรรณศิลป์ ชมรมพระเครื่อง.
ชมเลาะ,ก.,ทะเลาะ เช่น ความชมเลาะกันก็จแรก (ม. คำหลวง วนปเวสน์).
ชมสวนสวรรค์,น.,ชื่อเพลงไทยสำเนียงจีน อัตรา ๒ ชั้น
ชมสวนสวรรค์,น.,ชื่อเพลงไทยประเภทเพลงเถา.
ชมแสงจันทร์,น.,ชื่อเพลงไทยประเภทเพลงเถา.
ชมแสงทอง,น.,ชื่อเพลงไทยประเภทเพลงเถา.
ชม้อย,ก.,ช้อนตาชำเลืองดูเพื่อเรียกร้องให้สนใจ.
ชมัน,ก.,"ชื่อไม้ต้นขนาดใหญ่ชนิด Bhesa robusta (Roxb.) Ding Hou ในวงศ์ Celastraceae ลำต้นแดงคลํ้า ใบยาวปลายแหลม เลื่อมเป็นมัน, ประดงแดง กระบกคาย ชมัน ละโมก หรือ พรมคด ก็เรียก."
ชมา,น.,แมว.
ชม้าย,ก.,ชายหางตาดูด้วยความสนใจ.
ชไม,ว.,"ทั้งคู่, ทั้ง ๒."
ชย,น.,"การชนะ. (ป., ส.). (ดู ชัย)."
ชย-,น.,"การชนะ. (ป., ส.). (ดู ชัย)."
ชยา,น.,สายธนู.
ชโย,น.,ความชนะ. (คำเดียวกับ ชัย).
ชโย,อ.,คำที่เปล่งเสียงอวยชัยให้พรหรือแสดงความดีใจเมื่อได้รับชัยชนะเป็นต้น.
ชร ๑,น.,"ลวดลาย, ลายประกอบเชิงผ้า, ระบาย, เช่น ขนนเขนยชร."
ชร ๒,น.,"น้ำ เช่น ชรเซาะเขาเราตกแต่ง (คำฤษฎี), ชรธารา (ม. คำหลวง วนปเวสน์)."
ชร-๓,*ว.,เป็นพยางค์หน้าของคำที่ตั้งต้นด้วยตัว ช ในบทกลอน เช่น ชริน เป็น ชรริน.
ชรงำ,ว.,"คลุ้ม, มืด, งำ, เช่น เปนไพรชัฏชรงำผลู (สมุทรโฆษ)."
ชรทึง,น.,"แม่นํ้า, ใช้ว่า จทึง ฉทึง ชทึง สทิง สทึง หรือ สรทึง ก็มี."
ชรเนียร,ก.,"ตัด, เล็ม, เช่น ชำเนียนชรเนียรเอมอร (สมุทรโฆษ)."
ชรโมล,น.,"ทโมน, ลิงตัวผู้ขนาดใหญ่, เช่น มีชระมดชรโมลตาม (สมุทรโฆษ)."
ชรไม,ว.,"ชไม, ทั้งคู่, เช่น พรรคหนึ่งนกชื่อชิวปุต์ตา ครพชรไมมามเหมื่อย (ม. คำหลวง จุลพน)."
ชรราง,ก.,ราง ๆ เช่น แฝงข่าวยินเยียชรราง (แช่งนํ้า).
ชรริน,ก.,ประดับ เช่น ชรรินชรเรือดแฝง มณิเพ็ญดูเพรี้ยมพราย (สมุทรโฆษ).
ชรเรือด,ก.,แทรก เช่น ชรรินชรเรือดแฝง มณิเพ็ญดูเพรี้ยมพราย (สมุทรโฆษ).
ชรแรง,ว.,"แรง ๆ, ขลัง, เช่น เยียชรแรง (แช่งนํ้า)."
ชรแร่ง,ก.,"แบ่ง, แยก, เช่น ฟ้าชรแร่งหกคลอง ช่วยดู (แช่งนํ้า)."
ชรลอง,ก.,ล่อง เช่น ผู้ชระลองล่วงห้วงมหรรณพ (ม. คำหลวง ทานกัณฑ์).
ชรลอง,น.,"ทางล่อง, ซอกเขา, ลำธาร."
ชรแลง,น.,ชะแลง เช่น เจ้าก็ทายเครื่องทงงหลายเปนต้นว่า กุณิแลชรแลงแลงอาศรมบท (ม. คำหลวง กุมาร).
ชรโลง,ก.,"ชโลง, จูง, พยุง, โยง."
ชรอกชรัง,ก.,"ซอกซอน, ซอกแซก."
ชรออบ,ก.,ชอบ เช่น ธมาพักชรออบ คืนเดียวชอบชีนอน (ม. คำหลวง กุมาร).
ชรอัด,ว.,ชัด เช่น ลางหมู่งาชรอัดชรแอ้น (ม. คำหลวง มหาราช).
ชรอ่ำ,ว.,"ชอํ่า, มืดมัว, มืดครึ้ม, เช่น ชรอ่ำฟ้าใต้แผ่นหงาย (แช่งน้ำ), ฟ้าหล้าเข็ดขาม ชรอื้อชรอ่ำอับทิศ (สมุทรโฆษ)."
ชรอื้อ,ว.,"ชื้อ, ชอื้อ, มืดมัว, มืดคลุ้ม, ครึ้ม, อับแสง, เช่น ด่งงฤๅด่งงไซรชรเอมชรอื้ออรทื้อแทบทางเดอร (ม. คำหลวง ชูชก), ฟ้าหล้าเข็ดขาม ชรอื้อชรอ่ำอับทิศ (สมุทรโฆษ), ร่มไซรใบชิด ชรอื้อชื้อฉาย (สรรพสิทธิ์)."
ชรอุ่ม,ว.,"ชอุ่ม, มืดคลุ้ม, มืดมัว, เช่น อากาศชรอุ่มอับ ทิศบังด้วยธุลี (สมุทรโฆษ)."
ชรเอม,ว.,ร่มเย็น เช่น ด่งงฤๅด่งงไซรชรเอมชรอื้ออรทื้อแทบทางเดอร (ม. คำหลวง ชูชก).
ชระ ๑,น.,"ลวดลาย, ลายประกอบเชิงผ้า, ระบาย, เช่น ให้ฉลักแสบกภาพอันชระ (สมุทรโฆษ)."
ชระ ๒,*ว.,เป็นพยางค์หน้าของคำในบทกลอน เช่น ชระงม ชระง่อน.
ชระงม,น.,"ป่ากว้าง, ป่าใหญ่."
ชระงม,ว.,"เปลี่ยวเปล่า, เงียบสงัด, เช่น อยู่ชระงมนั้น (ม. คำหลวง มหาราช)."
ชระง่อน,น.,"ชะง่อน, หินที่เป็นปุ่มเป็นแง่ยื่นออกมาจากภูเขา."
ชระงำ,ว.,"คลุ้ม, มืด, งำ, เช่น เปนไพรชัฏชรงำผลู (สมุทรโฆษ)."
ชระงำ,น.,"ดู ชรงำ, ชระงำ."
ชระดัด,ก.,ดัด.
ชระดื่น,ว.,ดื่น.
ชระเดียด,ว.,"รายไป, เรียดไป, โบราณเขียนเป็น ชรดียด ก็มี เช่น ผลักให้ตากตนอยียด ชรดียดด้าวดิ้นดรนอนอยู่แล (ม. คำหลวง กุมาร)."
ชระเดียดชระดัด,ว.,"เกลื่อนกล่น, ดาษดื่น."
ชระบอบ,ก.,"บอบชํ้า, เมื่อยล้า."
ชระบาบ,ว.,"ราบเรียบ, เสมอ."
ชระมด,น.,ชะมด.
ชระมัว,ว.,"ขมุกขมัว, ยังไม่สว่าง, เช้าตรู่, มืด, เช่น ชระมัวทั่วทิศเอียง อากาศ (นิ. นรินทร์)."
ชระมื่น,ว.,ทะมื่น เช่น ผีพรายชระมื่นดำ ช่วยดู (แช่งนํ้า).
ชระมุกชระมอม,ว.,ขะมุกขะมอม.
ชระมุ่น,ว.,"มุ่น, นุ่ม, เช่น ลานโลมวิไลแถงชระมุ่น อกเอย (นิ. นรินทร์)."
ชระเมียง,ก.,"เมียง, มองดู."
ชระเมียน,ก.,"ชม, ดู."
ชระลอ,ก.,"ชะลอ, พยุงให้เคลื่อนไป, ประคองไว้."
ชระลอง,ก.,ล่อง เช่น ผู้ชระลองล่วงห้วงมหรรณพ (ม. คำหลวง ทานกัณฑ์).
ชระลอง,น.,"ทางล่อง, ซอกเขา, ลำธาร."
ชระล่อง,ก.,ล่อง เช่น ผู้ชระลองล่วงห้วงมหรรณพ (ม. คำหลวง ทานกัณฑ์).
ชระล่อง,น.,"ทางล่อง, ซอกเขา, ลำธาร."
ชระลั่ง,ก.,ทะลึ่งทะลั่ง เช่น จงสองเจ้าอย่าได้ทะลิ่นชระลั่งคอยนั่งเฝ้าพระบาท (ม. คำหลวง กุมาร).
ชระลัด,น.,ทางลัดไปได้.
ชระล้ำ,ก.,ลํ้า.
ชระลุ,ก.,"ปรุ, สลัก, ฉลุ."
ชระแลง,น.,ชะแลง เช่น เจ้าก็ทายเครื่องทงงหลายเปนต้นว่า กุณิแลชรแลงแลงอาศรมบท (ม. คำหลวง กุมาร).
ชระอับ,ว.,"อับ, มืดมัว, มืดคลุ้ม."
ชระอาบ,ก.,"อาบ, ชโลม, ทา, ทำให้ซึมซาบ."
ชระเอม,ว.,ร่มเย็น เช่น ดั่งฤๅดั่งไทรชระเอมชรอื้อ (ม. คำหลวง ชูชก).
ชรัด,ก.,ซัด เช่น หมู่หนึ่งชรัดด้วยทองแดง (ม. คำหลวง มหาราช).
ชรัว,น.,"ซอกเขา, หุบเขา."
ชรา,ว.,"แก่ด้วยอายุ, ชำรุดทรุดโทรม."
ชรากากี,น.,ชื่อพรรณไม้ชนิดหนึ่ง.
ชราธรรม,ว.,"มีชราเป็นธรรมดา, มีความแก่ความชำรุดทรุดโทรมเป็นธรรมดา."
ชราบ,ก.,ทราบ.
ชราบชรับ,ก.,ซึมซาบ.
ชราภาพ,น.,"ความแก่ด้วยอายุ, ความชำรุดทรุดโทรม, เช่น อันทุพพลชรา ภาพแล้ว (โลกนิติ)."
ชรายุ,น.,"คราบงู, รกที่ห่อหุ้มลูกคนหรือลูกสัตว์."
ชริน,น.,ดู ชรริน.
ชรุก,ก.,"ซุก, แอบ, แทรก, เอาของไปแอบแฝงไว้, เช่น ช่อช้อยชรุกระโยงยาน (ม. คำหลวง จุลพน)."
ชรูบ,ว.,ซูบ.
ชล,น.,นํ้า.
ชล-,น.,นํ้า.
ชลจร,น.,สัตว์นํ้า เช่น ค้าวเขือเชื้อชลจรและช่อนสลับ (สมุทรโฆษ).
ชลจัณฑ์,น.,"นํ้าจัณฑ์, เหล้า, เช่น ชื่อชลจัณฑ์ ดุมุเมามน (จิตรปทาฉันท์)."
ชลชาติ,น.,นํ้า เช่น ประพรมพระเจ้าด้วยชลชาติ (ม. คำหลวง มัทรี)
ชลชาติ,น.,สัตว์นํ้า เช่น ลงดำสํ่ามัจฉา ชลชาติ (โลกนิติ).
ชลธาร,น.,"สายน้ำ, ห้วงน้ำ, เช่น ก้านบัวบอกลึกตื้น ชลธาร (โลกนิติ)."
ชลธารก,น.,"สายนํ้า, กระแสนํ้า."
ชลธิศ,น.,"ชลธี, ทะเล."
ชลธี,น.,ทะเล.
ชลนัยน์,น.,นํ้าตา.
ชลนา,น.,นํ้าตา.
ชลเนตร,น.,นํ้าตา.
ชลประทาน,น.,การทดนํ้าและระบายนํ้าเพื่อการเพาะปลูกเป็นต้น.
ชลมารค,น.,ทางนํ้า เช่น กระบวนเสด็จพระราชดำเนินทางชลมารค.
ชลสถาน,น.,"บ่อ, สระ."
ชลัมพุ,น.,นํ้า เช่น และไขชลัมพุธารา (อภิไธยโพธิบาทว์).
ชลัมพุ,น.,นํ้า.
ชลาธาร,น.,"บ่อ, สระ."
ชลาธาร,น.,นํ้า.
ชลาพุ,น.,มดลูก.
ชลาพุ,น.,นํ้า.
ชลาพุช,น.,สัตว์ที่เกิดในครรภ์.
