คำ,POS,ความหมาย
ผนิด,ก.,ปิดให้แน่น เช่น พอเขียนหมดเข้าผนิดปิดตรา (อิเหนา).
ผนึก,ก.,"ติดให้แน่น เช่น ผนึกซอง ผนึกตรา, อัดให้แน่นเป็นปึก เช่น ผนึกกระดาษหลาย ๆ แผ่นให้เป็นปึกเดียวกัน, ปิดให้แน่น เช่น ผนึกไห, รวมกันให้เป็นปึกแผ่น เช่น ผนึกกำลัง."
ผนึก,น.,การนำช้างเล็กไปโดยใช้ช้างใหญ่ขนาบไป
ผนึก,น.,เครื่องใช้ที่มีลักษณะแคบสำหรับสอดใส่สิ่งของ.
ผม ๑,น.,"ขนที่ขึ้นอยู่บนศีรษะ โดยปรกติเป็นเส้นยาว, บางทีก็ใช้เข้าคู่กับคำ เผ้า เป็น ผมเผ้า หรือ เผ้าผม."
ผม ๒,ส.,"คำใช้แทนตัวผู้พูด เพศชาย ใช้พูดโดยสุภาพ, เป็นสรรพนามบุรุษที่ ๑."
ผมแกละ,น.,ผมเด็กผู้ชายที่เอาไว้เป็นแหยมตรงแง่ศีรษะ.
ผมจุก,น.,"ผมเด็ก ๆ ที่ขมวดเอาไว้ตรงขม่อม, จุก หรือ หัวจุก ก็เรียก."
ผมชิงเกิล,น.,ทรงผมผู้หญิงที่ซอยผมด้านหลังไล่ระดับกันลงมาถึงต้นคอ.
ผมดอกกระทุ่ม,น.,ทรงผมผู้หญิงที่ตัดสั้นแล้วหวีเสยให้เป็นพุ่มคล้ายดอกกระทุ่ม ไม่มีจอน.
ผมทรงมหาดไทย,น.,"ทรงผมผู้ชายที่โกนรอบศีรษะ แต่ไว้ยาวตรงกลางกระหม่อม แล้วหวีแต่งเรือนผมตามแต่จะเห็นงาม, ผมหลักแจว ก็ว่า."
ผมทัด,น.,ทรงผมผู้หญิงที่มีผมยื่นยาวทั้ง ๒ ข้างจอนผมสำหรับทัดหู.
ผมนาง,น.,"ชื่อปลาทะเลชนิด Alectis ciliaris (Bloch), A. indicus (Rüppell), Carangoides armatus (Rüppell) และ C. hedlandensis (Whitley) ในวงศ์ Carangidae รูปร่างแตกต่างกัน ส่วนใหญ่ลำตัวสั้น กว้าง แบนข้างมาก คอดหางเล็ก เกล็ดละเอียด เว้นแต่ที่ส่วนปลายของเส้นข้างตัว โดยเฉพาะบริเวณคอดหางเกล็ดจะขยายใหญ่เป็นสันแข็ง มีกระดูกเป็นหนาม ๒ อัน โผล่อยู่หน้าครีบก้น และพับลงในร่องได้ ที่สำคัญคือ ต่างก็มีส่วนหน้าของทั้งครีบหลังตอนที่ ๒ และครีบก้นที่เป็นเส้นยาวมาก ลำตัวสีเงิน เฉพาะใกล้สันหลังเป็นสีฟ้าอมเทา ในระยะที่เป็นปลาขนาดเล็กจะมีลายพาดขวางเป็นบั้งสีเทาอยู่หลายแถบ เส้นครีบที่เป็นลายยาวมีสีคลํ้าหรือดำ จึงได้ชื่อว่า ผมนาง เฉพาะปลาขนาดเล็กของชนิด A. indicus (Rüppell) ยังมีครีบท้องยาวมากและมีขนาดยาวได้ถึง ๑๕๐ เซนติเมตร, โฉมงาม ก็เรียก."
ผมบ๊อบ,น.,ทรงผมผู้หญิงที่ตัดปลายด้านหลังให้เสมอกัน ยาวราวระดับต้นคอ.
ผมปีก,น.,ทรงผมผู้หญิงที่ไว้ผมยาวแต่เฉพาะกลางกระหม่อมคล้ายผมทรงมหาดไทย ด้านหลังยาวประบ่า.
ผมเป๋,น.,ทรงผมผู้ชายที่หวีแสกข้าง.
ผมเปีย,น.,"ผมที่ไว้ยาวบริเวณท้ายทอย, ผมที่ถักห้อยยาวลงมา, เปีย หรือ หางเปีย ก็เรียก."
ผมโป่ง,น.,ทรงผมผู้หญิงที่มีช้องหนุนให้ผมโป่งแล้วเกล้าเป็นมวย.
ผมไฟ,น.,"ผมเดิมของทารกที่ติดมาแต่กำเนิด, ที่เรียกว่าผมไฟนั้นเพราะแต่เดิมมารดาทารกต้องอยู่ไฟ."
ผมมวย,น.,ทรงผมที่ไว้ยาวแล้วเกล้าเป็นมวย.
ผมมหาดไทย,น.,"ทรงผมผู้ชายที่โกนรอบศีรษะ แต่ไว้ยาวตรงกลางกระหม่อม แล้วหวีแต่งเรือนผมตามแต่จะเห็นงาม, ผมหลักแจว ก็ว่า."
ผมม้า,น.,ทรงผมผู้หญิงที่หวีส่วนหนึ่งลงมาปรกหน้าผากราวระดับคิ้ว.
ผมรองทรง,น.,ทรงผมผู้ชายที่ตัดข้างล่างสั้น ข้างบนยาว.
ผมลานบิน,น.,ทรงผมผู้ชายที่ตัดข้างล่างสั้นเกรียน ข้างบนราบเสมอกัน.
ผมสองสี,ว.,มีอายุแล้ว หมายถึง คนที่มีผมหงอกบ้างแล้ว เช่น เขาเป็นคนผมสองสีแล้ว.
ผมสองสี,น.,"คนมีอายุแล้ว (มักใช้พูดในเชิงกระทบกระเทียบ) เช่น ผมสองสีแล้วยังทำเป็นเด็ก ผมสองสีแล้วยังพูดจาเชื่อถือไม่ได้, สองผม ก็ว่า."
ผมหลักแจว,น.,ผมทรงมหาดไทย.
ผยอง,ก.,เผ่นโผน
ผยอง,ก.,"ลำพอง, เย่อหยิ่ง, ฮึกเหิม."
ผย่ำเผยอ,ก.,ปํ้า ๆ เป๋อ ๆ เช่น ทำหาวเรอพูดผยํ่าเผยอ (พงศ. เลขา).
ผรณ-,น.,"การแผ่ไป, การซ่านไป."
ผรณาปีติ,น.,ปีติที่เกิดแล้วทำให้รู้สึกซาบซ่านไปทั่วร่างกาย.
ผรสุ,น.,ขวาน.
ผริต,ก.,"แผ่ไป, ซ่านไป."
ผริต-,ก.,"แผ่ไป, ซ่านไป."
ผรุพก,น.,กระโถน.
ผรุส-,ว.,"หยาบ, หยาบคาย."
ผรุสวาจา,น.,คำหยาบ.
ผรุสวาท,น.,คำหยาบ.
ผล,น.,ส่วนของพืชที่เจริญมาจากรังไข่ เช่น ผลมะม่วง ผลมะปราง
ผล,น.,สิ่งที่เกิดจากการกระทำ เช่น ผลแห่งการทำดี ผลแห่งการทำชั่ว
ผล,น.,ประโยชน์ที่ได้รับ เช่น ทำนาได้ผล เรียนได้ผล
ผล,น.,"ในพระพุทธศาสนา เป็นชื่อแห่งโลกุตรธรรม มี ๔ ชั้น คือ โสดาปัตติผล สกิทาคามิผล อนาคามิผล อรหัตผล, คู่กับ มรรค"
ผล,น.,ลักษณนามเรียกผลไม้ เช่น มะม่วง ๒ ผล มะปราง ๓ ผล
ผล,น.,"จำนวนที่ได้จากการคำนวณ เช่น ๕ กับ ๗ บวกกัน ได้ผลเท่ากับ ๑๒, ผลลัพธ์ ก็ว่า."
ผลก,ว.,"บ่อย ๆ, เนือง ๆ."
ผลคุน,น.,เดือนผาลคุน คือ เดือน ๔ ตกในราวเดือนมีนาคม.
ผลคุนี,น.,"ชื่อดาวนักษัตรมี ๔ ดวง เรียกว่า ดาวเพดาน ๒ ดวงหน้า เรียกว่า บุรพผลคุนี เป็นดาวฤกษ์ที่ ๑๑ คือ ดาววัวตัวผู้ หรือ ดาวงูเมีย, อีก ๒ ดวงหลัง เรียกว่า อุตรผลคุนี เป็นดาวฤกษ์ที่ ๑๒ คือ ดาวเพดาน หรือ ดาววัวตัวเมีย."
ผลคุนีบูรพมาส,น.,วันเพ็ญในนักษัตรอุตรผลคุนี.
ผลง,ก.,"ปลิดปลง, ฆ่าให้ตาย."
ผลพลอยได้,น.,สิ่งที่ได้รับนอกเหนือจากผลที่ได้ตามความมุ่งหมาย.
ผลลัพธ์,น.,"จำนวนที่ได้จากการคำนวณ เช่น ถอดกรณฑ์ที่ ๒ ของ ๔๙ ได้ผลลัพธ์เป็น ๗, ผล ก็ว่า."
ผลอ,ว.,"โบ๋, โหว, เช่น ปากผลอ"
ผลอ,ว.,ประจบประแจง เช่น พูดผลอ.
ผล็อง,ว.,เสียงเช่นของตกลงในไห.
ผล็อย,ว.,"อาการที่ร่วงหรือหล่นไปโดยเร็ว เช่น ฝนตกผล็อย ๆ, อาการที่หลับไปโดยเร็ว เช่น หลับผล็อย, ผ็อย หรือ ผ็อย ๆ ก็ว่า."
ผล็อย ๆ,ว.,"อาการที่ร่วงหรือหล่นไปโดยเร็ว เช่น ฝนตกผล็อย ๆ, อาการที่หลับไปโดยเร็ว เช่น หลับผล็อย, ผ็อย หรือ ผ็อย ๆ ก็ว่า."
ผละ,ก.,"แยกออก, ละไว้, เช่น ลูกพอโตก็ผละออกจากพ่อแม่, ทิ้งไป เช่น ผละไปหาคนรักใหม่."
ผละงาน,ก.,"ละทิ้งการงานไปโดยกะทันหัน, นัดหยุดงาน."
ผลัก,ก.,ใช้มือดันให้พ้นตัวหรือให้เคลื่อนที่ไปทันที เช่น ผลักประตู.
ผลักดัน,ก.,พยายามทำให้เป็นอย่างที่ต้องการ.
ผลักภาระ,ก.,ทำให้พ้นตัวไป.
ผลักไส,ก.,"ดันให้ห่างตัวไป, โดยปริยายหมายความว่า ขับไล่ไป."
ผลัด,ก.,เปลี่ยนแทนที่ เช่น ผลัดเสื้อผ้า ผลัดเวร ผลัดใบ ผลัดขน.
ผลัด,น.,ลักษณนามเรียกการผลัดเปลี่ยนเวรยาม เช่น เปลี่ยนเวรวันละ ๓ ผลัด.
ผลัดเปลี่ยน,ก.,ผลัดกันประจำหน้าที่ เช่น ผลัดเปลี่ยนเวรยาม.
ผลัดแผ่นดิน,ก.,"เปลี่ยนพระเจ้าแผ่นดิน คือ พระเจ้าแผ่นดินพระองค์ใหม่ขึ้นครองราชสมบัติ, เปลี่ยนแผ่นดิน ก็ว่า."
ผลับ,ว.,เร็ว
ผลับ,ว.,เสียงอย่างเสียงสุนัขกินนํ้าข้าว.
ผลัวะ,ว.,อาการที่ผลุนผลันเข้าไปหรือออกมาอย่างรวดเร็ว เช่น เปิดประตูผลัวะเข้าไป
ผลัวะ,ว.,เสียงดังอย่างเอาดินปาพุ่มไม้หรืออย่างเสียงนกเขาที่บินออกจากพุ่มไม้.
ผลา,น.,ง้าว
ผลา,น.,ก้อนหิน.
ผลา,ว.,กล้า
ผลา,ว.,คม.
ผลาญ,ก.,"ทำลายให้หมดสิ้นไป, บางทีหมายถึงทำลายทรัพย์สมบัติให้หมดสิ้นไป เช่น ผลาญพ่อผลาญแม่ คือ ทำลายทรัพย์สมบัติของพ่อแม่ให้หมดสิ้นไป."
ผลานิสงส์,น.,"ความไหลออกแห่งผล (ความดี), ผลแห่งบุญกุศล."
ผลาผล,น.,ลูกไม้ใหญ่น้อย.
ผลาหาร,น.,อาหารคือลูกไม้.
ผลิ,ก.,"เริ่มงอกปริออกมา, เริ่มแตกดอกออกใบ, เช่น ดอกไม้ผลิ ใบไม้ผลิ."
ผลิก-,น.,ผลึก.
ผลิกศิขรี,น.,เขาแก้วผลึก คือ เขาไกรลาส.
ผลิกศิลา,น.,หินผลึก.
ผลิกะ,น.,ผลึก.
ผลิต,ก.,ทำให้เกิดมีขึ้นตามที่ต้องการด้วยอาศัยแรงงานหรือเครื่องจักรเป็นต้น เช่น ผลิตข้าว ผลิตรถยนต์ ผลิตครู ผลิตบัณฑิต.
ผลิต-,ก.,ทำให้เกิดมีขึ้นตามที่ต้องการด้วยอาศัยแรงงานหรือเครื่องจักรเป็นต้น เช่น ผลิตข้าว ผลิตรถยนต์ ผลิตครู ผลิตบัณฑิต.
ผลิตกรรม,น.,การทำให้เป็นผล.
ผลิตผล,น.,"ผลที่ทำขึ้น, ผลที่ได้จากการผลิตด้วยอาศัยแรงหรือเครื่องจักรเป็นต้น."
ผลิตภัณฑ์,น.,สิ่งที่ทำขึ้น.
ผลิน,ว.,มีผล.
ผลี,ว.,มีผล.
ผลีผลาม,ว.,รีบร้อนเกินไปโดยไม่ระมัดระวังหรือไม่ถูกกาลเทศะ.
ผลึก,น.,"ชื่อแก้วอย่างหนึ่งมีสีใสขาว เรียกว่า แก้วผลึก, สิ่งมีลักษณะขาวใสดั่งแก้ว เช่น น้ำตาลตกผลึก ผลึกน้ำตาล. (ป. ผลิก)"
ผลึก,น.,ของแข็งที่มีโครงสร้างเป็นรูปทรงเรขาคณิตที่แน่นอนเฉพาะตัว.
ผลึ่ง,ก.,"บวมขึ้น, พองขึ้น."
ผลึ่ง,ว.,"เสียงดังอย่างเสียงของหนัก ๆ ตกลงที่พื้น, อาการที่ล้มหงายไปทันทีทันใด ในคำว่า ล้มผลึ่ง หงายผลึ่ง."
ผลือ,น.,ปม.
ผลุ,ว.,เสียงดังอย่างเสียงของอ่อนน่วมตกลง เช่น มะละกอสุกหล่นลงมาดังผลุ.
ผลุง,ว.,"อาการที่ทิ้งหรือปาสิ่งของไปโดยเร็ว เช่น ทิ้งผลุง, อาการที่กระโดดไปโดยเร็ว ในคำว่า โดดผลุง, เสียงอย่างเสียงของหนักตกนํ้า."
ผลุด,ก.,"หลุดเข้าหรือออกโดยเร็ว, มุดเข้าหรือออกโดยเร็ว."
ผลุน,ก.,ไปหรือมาอย่างกะทันหัน เช่น นั่งคุยกันอยู่ดี ๆ ก็ผลุนออกไป อยู่ ๆ เขาก็ผลุนเข้ามาในห้อง.
ผลุนผลัน,ก.,ทำไปโดยทันทีทันใดไม่ยับยั้งรั้งรอ เช่น พอพูดจบเขาก็ผลุนผลันออกไป.
ผลุบ,ก.,ที่ดำลง มุดลง หรือลับหายเข้าไปโดยรวดเร็วทันที เช่น นกผลุบเข้ารัง หนูผลุบเข้าไปในรู.
ผลุบ ๆ โผล่ ๆ,ว.,"อาการที่ผลุบลงแล้วโผล่ขึ้น เช่น กวนน้ำให้ขุ่น เดี๋ยวปลาก็ผลุบ ๆ โผล่ ๆ มาให้จับ, อาการที่ผลุบเข้าไปแล้วโผล่ออกมา เช่น มาผลุบโผล่ ๆ อยู่แถวนี้ จะหาใครหรือ, จม ๆ ลอย ๆ เช่น ขอนลอยน้ำผลุบ ๆ โผล่ ๆ, โดยปริยายหมายความว่า ไปหรือมาไม่สมํ่าเสมอ เช่น เขาอาสามาช่วยงานบ้าน แต่ทำผลุบ ๆ โผล่ ๆ มาบ้างไม่มาบ้าง, กะผลุบกะโผล่ ก็ว่า."
ผลุบผลับ,ว.,"ลุกลน, ไม่เรียบร้อย, เช่น เขาเป็นคนผลุบผลับ ชอบทำของแตกบ่อย ๆ."
ผลุบโผล่ ๆ,ว.,"อาการที่ผลุบลงแล้วโผล่ขึ้น เช่น กวนน้ำให้ขุ่น เดี๋ยวปลาก็ผลุบ ๆ โผล่ ๆ มาให้จับ, อาการที่ผลุบเข้าไปแล้วโผล่ออกมา เช่น มาผลุบโผล่ ๆ อยู่แถวนี้ จะหาใครหรือ, จม ๆ ลอย ๆ เช่น ขอนลอยน้ำผลุบ ๆ โผล่ ๆ, โดยปริยายหมายความว่า ไปหรือมาไม่สมํ่าเสมอ เช่น เขาอาสามาช่วยงานบ้าน แต่ทำผลุบ ๆ โผล่ ๆ มาบ้างไม่มาบ้าง, กะผลุบกะโผล่ ก็ว่า."
ผลุย,ว.,อาการที่เชือกหรือปมหลุดโดยเร็ว.
ผลู,น.,ทาง.
ผลูบด,น.,ทางเลี้ยว.
ผลูแบก,น.,ทางแยก.
ผวน,ก.,"หวน, กลับ, เช่น ผวนคำ, เรียกคำที่พูดทวนกลับเช่นนั้น เช่น ตกที่อิฐ ผวนเป็น ติดที่อก ว่า คำผวน."
ผวย,น.,เรียกผ้าห่มนอน ว่า ผ้าผวย.
ผวา,ก.,แสดงอาการเช่นเอามือไขว่คว้าหรืออ้าแขนโถมตัวเข้ากอดเมื่อสะดุ้งตกใจหรือตื่นเต้นเป็นต้น.
ผวา,ว.,"อาการที่หวาดสะดุ้งเพราะตกใจกลัวเป็นต้น เช่น นอนผวากลัวโจรมาปล้น, อาการที่เด็กนอนสะดุ้งยกมือไขว่คว้า ในคำว่า เด็กนอนผวา, อาการที่อ้าแขนโผเข้ากอดกัน เช่น เด็กวิ่งผวาเข้าหาแม่."
ผสม,ก.,รวมกันเข้า.
ผสมเทียม,ก.,ผสมพันธุ์ด้วยวิธีฉีดนํ้าอสุจิเข้าอวัยวะสืบพันธุ์ของสตรีหรือสัตว์ตัวเมียโดยไม่ได้ร่วมสัมพันธ์ทางเพศกัน.
ผสมผสาน,ก.,"เก็บไว้ทีละเล็กทีละน้อย, เก็บเล็กผสมน้อย."
ผสมผเส,ว.,ปนเปกัน.
ผสมพันธุ์,ก.,"สืบพันธุ์, คัดเลือกพันธุ์ที่มีคุณภาพมาผสมกัน, ประสมพันธุ์ ก็ว่า."
ผสมโรง,ก.,"พลอยไปด้วย, ร่วมด้วย."
ผสมเสร็จ,ก.,ดู สมเสร็จ.
ผสาน,ก.,ประสาน.
ผสาย,ก.,"กระจาย, เรียงราย, เช่น ตรีมุขสิงหาสน์แก้ว กรองผสาย (เฉลิมพระเกียรติพระนารายณ์)."
ผสาร,ก.,ผสาน.
ผอก ๑,น.,การกินข้าว
ผอก ๑,น.,ข้าวที่กิน
ผอก ๑,น.,"ภาชนะที่อาจสวมหรือใส่สิ่งอื่นได้, ปลอก"
ผอก ๑,น.,ปลาหรือกุ้งประสมตำกับเกลือ.
ผอก ๑,ก.,ใช้ข้าวสุกเป็นเครื่องมือในการเชื้อเชิญผีออกจากคนที่กำลังเจ็บป่วยเพื่อให้หาย.
ผอก ๒,ว.,น่าเกลียด เช่น แลจะให้แก่พราหมณ์เถ้าผอกหงอกหลง (ม. คำหลวง มหาราช).
ผอง,ว.,"ทั้งปวง, ทั้งหมด."
ผ่อง ๑,ว.,"ปลั่ง, ปราศจากมลทิน, ไม่ขุ่นมัว, เช่น ผิวผ่อง หน้าผ่อง ขาวผ่อง."
ผ่อง ๒,ก.,ออกเสียงร้องว่า “ผ่อง” เมื่อเปิดไพ่ขึ้นมาเข้าตอง เป็นคำใช้ในการเล่นไพ่ผ่องไทยหรือจีน.
ผ่องแผ้ว,ว.,"เปล่งปลั่ง, บริสุทธิ์, สะอาดหมดจด, เช่น จิตใจผ่องแผ้ว."
ผ่องใส,ว.,"สุกใส, บริสุทธิ์, เช่น จิตใจผ่องใส, แจ่มใส, มีน้ำมีนวล, เช่น หน้าตาผ่องใส."
ผอด,ก.,"หายใจ, ดูดลม (จากปอด)."
ผ่อน,ก.,ทำให้หย่อนหรือคลายความตึง เช่น ผ่อนสายป่านว่าว ผ่อนหนี้ ผ่อนอารมณ์.
ผ่อนคลาย,ก.,ลดความตึงเครียด เช่น เหตุการณ์ผ่อนคลาย.
ผ่อนชำระ,ก.,ทยอยจ่ายเป็นงวด ๆ.
ผ่อนปรน,ก.,"แบ่งหนักให้เป็นเบา, เอาไปทีละน้อย, ขยับขยายให้เบาบางลง."
ผ่อนผัน,ก.,"ลดหย่อนตาม, ลดหย่อนให้."
ผ่อนส่ง,ก.,ผ่อนชำระ เช่น ผ่อนส่งบ้าน
ผ่อนส่ง,ก.,ค่อยเป็นค่อยไปทีละน้อย เช่น ตายแบบผ่อนส่ง.
ผ่อนสั้นผ่อนยาว,ก.,"ประนีประนอมกัน, อะลุ้มอล่วยกัน, ผ่อนผันสั้นยาว ก็ว่า."
ผ่อนหนักเป็นเบา,ก.,"ลดความรุนแรงลง, ลดหย่อนลง."
ผ่อนหนี้,ก.,ผ่อนชำระหนี้สินเป็นงวด ๆ.
ผ่อนหนี้ผ่อนสิน,ก.,ผ่อนชำระหนี้สินเป็นงวด ๆ.
ผอบ,น.,ภาชนะสำหรับใส่ของ มีเชิง ฝาครอบมียอด มักทำด้วยโลหะหรือไม้กลึงเป็นต้น.
ผอม,ว.,"ร่างกายมีเนื้อน้อย, ซูบ, ตรงข้ามกับ อ้วน."
ผอมกะหร่อง,ว.,ผอมไม่มีเรี่ยวแรง.
ผอมเกร็ง,ว.,ผอมแต่แข็งแกร่ง.
ผอมโซ,ว.,ผ่ายผอมเพราะอดอยาก.
ผอมแห้ง,ว.,ผอมมากจนแทบไม่มีเรี่ยวแรง.
ผ่อย,ก.,ม่อย เช่น ลมจับพับผ่อยพ้น นับครั้งคราวหลาย (นิทราชาคริต).
ผ็อย,ว.,"อาการที่ร่วงหรือหล่นไปโดยเร็ว เช่น ฝนตกผ็อย ๆ, อาการที่หลับไปโดยเร็ว เช่น หลับผ็อย, ผล็อย หรือ ผล็อย ๆ ก็ว่า."
ผ็อย ๆ,ว.,"อาการที่ร่วงหรือหล่นไปโดยเร็ว เช่น ฝนตกผ็อย ๆ, อาการที่หลับไปโดยเร็ว เช่น หลับผ็อย, ผล็อย หรือ ผล็อย ๆ ก็ว่า."
