คำ,POS,ความหมาย
ซะซ่อง,ว.,"ซ่องซ่อง, เงื่อง, เซื่อง, บางทีเขียนเป็น ซซ่อง ก็มี เช่น เถ้าก็ชุลมุนไปซซ่อง ยังช้นนช่องดงดอย (ม. คำหลวง มหาพน)."
ซะซอเซีย,ว.,"เสียงนกร้องจอแจ, บางทีเขียนเป็น ซซอเซีย ก็มี เช่น นกจอกนกจาบมีทงงนกจิบ เยียซซิบซซอเซีย (ม. คำหลวง มหาพน)."
ซะซิกซะแซ,ว.,"เสียงร้องไห้มีสะอื้น, บางทีเขียนเป็น ซซิกซแซ ก็มี เช่น ก็พร้อมกนนกล้นนน้ำตามิได้ ไห้ซซิกซแซไปในที่น้นน (ม. คำหลวง ทานกัณฑ์)."
ซะซิบ,ว.,"เสียงเช่นเสียงนกเล็ก ๆ ร้อง, บางทีเขียนเป็น ซซิบ ก็มี เช่น นกจอกนกจาบมีทงงนกจิบ เยียซซิบซซอเซีย (ม. คำหลวง มหาพน)."
ซะเซาะ,ก.,"เซาะ, ทำให้แหว่งเข้าไป, ทำให้พังเข้าไป."
ซะเซียบ,ว.,เงียบเชียบ.
ซัก ๑,ก.,ทำให้สิ่งที่ทำด้วยเส้นใยเช่นผ้า สะอาดด้วยการขยี้ในน้ำหรือใช้แปรง มักใช้สบู่หรือผงซักฟอกด้วย.
ซัก ๒,ก.,ไล่เลียงให้กระจ่างแจ้ง เช่น ทนายซักพยาน ซักถาม.
ซักค้าน,ก.,ดู ถามค้าน.
ซักซ้อม,ก.,"สอบให้แม่นยำ, สอบให้คล่อง, แนะกันไว้ล่วงหน้า, ซ้อมซัก ก็ว่า."
ซักไซ้,ก.,ไต่ถามไล่เลียงให้ถี่ถ้วน.
ซักถาม,ก.,ถามและไล่เลียงให้ตอบ.
ซักฟอก ๑,ก.,ชำระให้หมดมลทิน.
ซักฟอก ๒,ก.,ซักถามให้ได้ความจะแจ้ง.
ซักส้าว,น.,ชื่อการเล่นชนิดหนึ่งของเด็กโดยจับแขนดึงกันไปมา.
ซักแห้ง,ก.,ทำความสะอาดเสื้อผ้าหรือสิ่งทอต่าง ๆ ด้วยวิธีพิเศษ เช่นใช้สารเคมีโรยบนรอยเปื้อนแล้วปัดออก หรือแช่ลงในสารละลายเคมี.
ซัง,น.,ตอข้าวที่เกี่ยวรวงแล้ว
ซัง,น.,สิ่งที่เป็นเส้น ๆ หุ้มยวงขนุน
ซัง,น.,ฝักข้าวโพดที่เอาเมล็ดออกหมดแล้ว
ซัง,น.,ตาที่อยู่ตามมุมของกระดานดวด เป็นที่ที่ปลอดภัย ซึ่งหมากไม่ถูกฝ่ายตรงข้ามกินและสามารถกินหมากของฝ่ายตรงข้ามได้.
ซั้ง,น.,"ที่ล่อปลาให้เข้าไปอยู่ ใช้ไม้ปักตามชายฝั่งลำแม่นํ้า เป็นรูปกลมบ้างรีบ้าง ภายในสุมด้วยกิ่งไม้เพื่อล่อปลาให้เข้าอาศัย เมื่อเวลาจะจับปลาก็เอาเฝือกหรืออวนล้อมแล้วเอาไม้ที่สุมนั้นออก, กรํ่า หรือ กลํ่า ก็ว่า."
ซังกะตาย,ว.,"ไม่เต็มใจ, ฝืนใจ, อย่างเสียไม่ได้, เช่น ซังกะตายกิน ซังกะตายทำ."
ซังตาย,ว.,"ไม่เต็มใจ, ฝืนใจ, อย่างเสียไม่ได้, เช่น ซังกะตายกิน ซังกะตายทำ."
ซัด ๑,น.,ชื่อไม้ล้มลุกชนิด Trigonella foenumgraecumL. ในวงศ์ Leguminosae เมล็ดใช้ทำยาได้ และใช้ต้มชุบผ้าให้มีกลิ่นหอม เรียกว่า ลูกซัด.
ซัด ๒,ก.,"สาดโดยแรง เช่น ซัดทราย, สาดไปทั่ว ๆ เช่น ซัดปูนก่อนจะแต่งผิวให้เป็นมัน, เหวี่ยงไปโดยแรง เช่น ซัดหอก ซัดเชือกบาศ, ปล่อยลง, ทิ้งลง, เช่น ซัดลูกบาศก์, อาการที่คลื่นเหวี่ยงตัวเข้ากระทบโดยแรง เช่น คลื่นซัดฝั่ง คลื่นซัดเรือจนเรือโคลง, โยนความผิดไปให้คนอื่น เช่น นายดำซัดนายขาวว่าเป็นคนทำผิด, รำทิ้งแขนออกไปข้างหน้าหรือด้านข้าง เช่น ซัดแขน"
ซัด ๒,ก.,วิถีดวงอาทิตย์จากเหนือไปใต้ เช่น พระอาทิตย์ซัดไปซัดมา (ศริพจน์)
ซัด ๒,ก.,คำค่อนว่าหมายความว่า แต่งตัวเกินพอดี เช่น ไปงานแค่นี้ไม่ต้องซัดชุดหรูก็ได้.
ซัด ๓,ก.,กิน เช่น ซัดก๋วยเตี๋ยวไป ๓ ชาม
ซัด ๓,ก.,ทำร้าย โดยการชก ตบ ตี เป็นต้น เช่น พูดไม่ดีระวังจะถูกซัดปาก.
ซัด ๔,ก.,"ละ, ทิ้ง, หลบหนี, เช่น แม้นซัดพลัดหนีไปตายแห่งอื่นเปนพับทังสองข้าง ต่างคนต่างจะเอาเงินอันยังเหลืออยู่แก่กันนั้นมิได้เลย (สามดวง)."
ซัดข้าวสาร,ก.,สาดข้าวสารในการขับไล่ผีเป็นต้น.
ซัดชาตรี,น.,การรำไหว้ครูก่อนที่จะแสดงละครชาตรี.
ซัดเซ,ก.,"ไปอย่างไม่มีจุดหมาย, มักใช้เข้าคู่กับคำ พเนจร เป็น ซัดเซพเนจร."
ซัดทราย,ก.,"สาดทรายที่คั่วจนร้อนเทลงมาจากกำแพงให้ถูกข้าศึก, สาดทรายที่ปลุกเสกแล้วไปรอบ ๆ บริเวณ เพื่อให้เป็นสิริมงคล."
ซัดทอด,ก.,"อ้างถึง, บ่งถึง"
ซัดทอด,ก.,ให้การพาดพิงถึงบุคคลอื่นว่าได้ร่วมหรือมีส่วนในการกระทำความผิดหรือเป็นผู้กระทำความผิด.
ซัดน้ำ,ก.,สาดนํ้าในพิธีแต่งงานบ่าวสาว.
ซัดยา,ก.,ใส่ยาลงในเบ้าที่หลอมโลหะในการเล่นแร่แปรธาตุ.
ซั้น,ว.,นั้น
ซั้น,ว.,"รีบ, เร็ว, ถี่, ติด ๆ กัน, เช่น เชอญเสด็จภักพลหมั้น แต่งทับซั้นไปหน่วง (ตะเลงพ่าย)."
ซับ,ก.,เอาของเช่นผ้าหรือกระดาษทาบลงที่นํ้าหรือที่เปียกหรือสิ่งที่มีลักษณะคล้ายคลึงเช่นนั้นเพื่อให้ดูดน้ำขึ้นมาหรือเพื่อให้แห้ง เช่น ซับเหงื่อ
ซับ,ก.,"ซึมซาบ, กำซาบ."
ซับ,น.,สีที่ใช้รองในกระเปาะแหวนในการฝังเพชรหรือพลอย
ซับ,น.,เรียกกระดาษที่ใช้ซับหมึกให้แห้ง ว่า กระดาษซับ
ซับ,น.,เรียกที่ที่มีน้ำซึมซาบอยู่ภายใต้ ว่า ที่น้ำซับ.
ซับขนุน,น.,"ชื่อปลาทะเลขนาดเล็กถึงขนาดกลางชนิด Lactarius lactarius (Bloch & Schneider) ในวงศ์ Lactariidae ลำตัวกว้าง แบนข้าง หัวโต ปากกว้างและเชิดขึ้น เกล็ดหลุดง่าย มีครีบหลัง ๒ ตอน ตอนที่ ๒ ยาวและมีลักษณะคล้ายครีบก้นซึ่งอยู่ตรงข้ามและยาวกว่าเล็กน้อย ลำตัวสีเงินตลอด ที่ขอบด้านบนของแผ่นปิดเหงือกมีจุดสีดำเด่น ครีบต่าง ๆ สีเหลืองอ่อน พบตลอดชายฝั่ง ขนาดยาวได้ถึง ๔๐ เซนติเมตร, ขนุน ญวน ซับขนุน หรือ สาบขนุน ก็เรียก."
ซับซ้อน,ก.,"ปะปนทับกันอยู่หลายชั้น เช่น เอกสารกองซับซ้อนอยู่บนโต๊ะ, ยุ่งยากสับสนสะสางยาก เช่น คดีซับซ้อน."
ซับซาบ,ก.,ซึมซาบ.
ซับซี่,ก.,"ซุบซิบพูดจากัน, กระซิบกัน, เช่น ความขำเขาซับซี่ในวัดที่ดรธานปล่ยวน้นน (ม. คำหลวง ชูชก)."
ซับใน,น.,ผ้าที่เย็บทาบอยู่ชั้นในของเครื่องแต่งกาย.
ซับใน,ก.,เย็บผ้าทาบอยู่ชั้นในของเครื่องแต่งกาย เช่น ซับในเสื้อตัวนี้ให้ด้วย.
ซับพระพักตร์,น.,ผ้าเช็ดหน้า.
ซัลฟา,น.,ชื่อยาประเภทหนึ่ง มีสมบัติหยุดยั้งการเจริญเติบโตของแบคทีเรีย.
ซั้ว ๑,ว.,คำร้องตวาดเสียงดังอย่างนั้น เป็นเสียงสำหรับไล่ไก่เป็นต้น.
