คำ,POS,ความหมาย
ฟ่อน,น.,หญ้าหรือต้นข้าวจำนวนมากที่เอามารวมกันเป็นมัดใหญ่ ๆ.
ฟ้อน,ก.,"รำของทางภาคเหนือและภาคอีสาน, กราย."
ฟ้อนแพน,น.,"การจับระบำชนิดหนึ่ง ใช้ผู้แสดงชายหญิงคู่หนึ่งหรือมากกว่า แต่งกายอย่างไทยภาคเหนือ รำออกท่าหยอกเอินประกอบคำร้องและดนตรี, ฟ้อนลาวแพน หรือ รำลาวแพน ก็เรียก."
ฟอนเฟะ,ว.,"เละเทะ, เป็นที่น่ารังเกียจ, เช่น มีความประพฤติฟอนเฟะ สังคมฟอนเฟะ."
ฟ้อนลาวแพน,น.,"การจับระบำชนิดหนึ่ง ใช้ผู้แสดงชายหญิงคู่หนึ่งหรือมากกว่า แต่งกายอย่างไทยภาคเหนือ รำออกท่าหยอกเอินประกอบคำร้องและดนตรี, ฟ้อนแพน หรือ รำลาวแพน ก็เรียก."
ฟ้อแฟ้,ว.,"เพริศพริ้ง, กระชุ่มกระชวย, สดชื่น, เช่น หนุ่มฟ้อ ยังฟ้ออยู่."
ฟอร์มาลดีไฮด์,น.,แก๊สชนิดหนึ่ง มีสูตร HCHO มีกลิ่นฉุนระคายเยื่อจมูกและเยื่อตา ละลายนํ้าได้ใช้ประโยชน์นำไปทำฟอร์มาลิน พลาสติก สี เป็นต้น.
ฟอร์มาลิน,น.,สารละลายซึ่งมีแก๊สฟอร์มาลดีไฮด์ละลายอยู่ร้อยละ ๔๐ ใช้ประโยชน์เป็นยาล้างเชื้อโรคและดองซากศพ.
ฟอสฟอรัส,น.,"ธาตุลำดับที่ ๑๕ สัญลักษณ์ P เป็นอโลหะ ลักษณะเป็นของแข็ง มีหลายอัญรูป อัญรูปที่สำคัญ คือ ฟอสฟอรัสขาว (บางทีก็เรียกว่า ฟอสฟอรัสเหลือง) ลักษณะอ่อนคล้ายขี้ผึ้ง หลอมละลายที่ ๔๔ °ซ. ติดไฟง่าย เมื่อกระทบอากาศจะให้แสงเรือง เป็นพิษอย่างแรง, ฟอสฟอรัสแดง ลักษณะเป็นผงสีแดงแกมม่วง เมื่อกระทบอากาศไม่ให้แสงเรือง ติดไฟยาก ไม่เป็นพิษเหมือนฟอสฟอรัสขาว."
ฟอสเฟต,น.,เกลือของกรดฟอสฟอริก (H_3PO_4) ใช้ประโยชน์เป็นปุ๋ย.
ฟะฟัด,ก.,"ฟัด, ฟาด."
ฟะฟั่น,ว.,"เฝือ, เฟือน, มากจนเฝือ"
ฟะฟั่น,ว.,มืดมัว
ฟะฟั่น,ว.,ยุ่งเหยิง
ฟะฟั่น,ว.,"สั่น, สะเทือน."
ฟะฟ่าย,ว.,"เฟื้อย, เลื้อย."
ฟัก ๑,น.,"ชื่อไม้เถาชนิด Benincasa hispida (Thunb.) Cogn. ในวงศ์ Cucurbitaceae ผลใหญ่รูปกลมหรือรี เมื่อแก่ผิวแข็งมีคราบขาว กินได้ เมล็ดใช้ทำยา มีหลายพันธุ์ ต่างกันที่ลักษณะของผล, พันธุ์ผลเล็ก ผิวบางมีขน เรียก แฟง, พันธุ์ที่ผลมีรสขม ใช้ทำยาได้ เรียก ฟักขม."
ฟัก ๒,ก.,"กกไข่ให้เป็นตัว, ทำให้ไข่อบอุ่นเพื่อให้เป็นตัว."
ฟักข้าว,น.,ชื่อไม้เถาชนิด Momordica cochinchinensis (Lour.) Spreng. ในวงศ์ Cucurbitaceae ดอกสีนวล ผลมีหนามสั้น ๆ กินได้และใช้ทำยาได้.
ฟักตัว,ก.,ก่อให้เกิดให้เป็นขึ้นอย่างแพร่หลาย.
ฟักทอง,น.,ชื่อไม้เถาชนิด Cucurbita moschata Duchesne ในวงศ์ Cucurbitaceae ผลแป้นเป็นพูโดยรอบ เนื้อในสีเหลือง กินได้ เมล็ดใช้ทำยาได้.
ฟักฟุ้น,ว.,"อ่อน, นุ่ม."
ฟักฟูม,ก.,"ทะนุถนอม, ประคับประคอง, ฟูมฟัก ก็ว่า."
ฟักเหลือง,น.,ชื่อไม้เถาชนิด Cucurbita moschata Duchesne ในวงศ์ Cucurbitaceae ผลแป้นเป็นพูโดยรอบ เนื้อในสีเหลือง กินได้ เมล็ดใช้ทำยาได้.
ฟัง,ก.,"ตั้งใจสดับ, คอยรับเสียงด้วยหู, ได้ยิน"
ฟัง,ก.,"เชื่อ, ทำตามถ้อยคำ เช่น ให้ฟังคำสั่งผู้บังคับบัญชา."
ฟังก์ชัน,น.,เซตของคู่ลำดับโดยที่คู่ลำดับทุกคู่ไม่มีสมาชิกตัวหน้าซํ้ากัน.
ฟังขึ้น,ว.,พอจะยึดถือได้ (มักใช้ในความปฏิเสธ) เช่น เหตุผลฟังไม่ขึ้น.
ฟังความข้างเดียว,ก.,เชื่อถือแต่ฝ่ายเดียวโดยไม่ฟังความอีกฝ่ายหนึ่ง.
ฟังได้,ว.,"พอเชื่อถือได้ เช่น ที่พยานให้การมานั้นฟังได้, ไม่ขัดหู เช่น เพลงไพเราะพอฟังได้."
ฟังไม่ได้ศัพท์ จับไปกระเดียด,ก.,ฟังไม่ได้ความแจ่มชัด แล้วเอาไปพูดต่อหรือทำผิด ๆ พลาด ๆ.
ฟังหูไว้หู,ก.,รับฟังไว้แต่ไม่เชื่อทั้งหมด.
ฟังออก,ก.,"เข้าใจ, รู้เรื่อง."
ฟัด,ก.,"กัดเหวี่ยงหรือสะบัดไปมา เช่น แมวฟัดหนู, เหวี่ยง เช่น ถูกรถฟัดเสียสะบักสะบอม"
ฟัด,ก.,กระทบ เช่น ท้ายเรือฟัดกัน นมยานฟัดอก
ฟัด,ก.,"คล้องจองกัน, สัมผัสกัน, เช่น กลอนฟัดกัน"
ฟัด,ก.,ต่อสู้ เช่น เด็กฟัดกัน
ฟัด,ก.,กิน เช่น วันนี้ฟัดก๋วยเตี๋ยวไปซะ ๓ ชาม.
ฟัด,ว.,"เรียกกุ้งแห้งที่เอาเปลือกออกแล้ว ว่า กุ้งฟัด, กุ้งฝัด ก็ว่า."
ฟัดเฟียด,ว.,"กระฟัดกระเฟียด, อาการที่ทำโกรธสะบัดกระฟัดกระเฟียด."
ฟั้น,ก.,"นวด, ขยำ."
ฟัน ๑,ก.,"เอาของมีคมเช่นดาบฟาดลงไป, โดยปริยายหมายถึง อาการที่คล้ายคลึงเช่นนั้น เช่น เอาสันมือฟันอิฐ."
ฟั่น ๑,ก.,"คลึงสิ่งเป็นเส้นหลายเส้นให้เข้าเกลียวกัน เช่น ฟั่นด้าย, นำป่านหรือปอเป็นต้นมาตีเกลียวให้เป็นเชือก เรียกว่า ฟั่นเชือก, คลึงขี้ผึ้งที่มีไส้อยู่ภายในให้เป็นเล่มเทียน เรียกว่า ฟั่นเทียน."
ฟัน ๒,น.,"กระดูกเป็นซี่ ๆ อยู่ในปากสำหรับกัด ฉีกเคี้ยวอาหาร, โดยปริยายหมายถึง สิ่งที่มีลักษณะคล้ายคลึงเช่นนั้น เช่น ฟันเลื่อย ฟันจักร."
ฟั่น ๒,ก.,"มืดมัว, ยุ่งเหยิง, ปะปน."
ฟันคลื่น,ก.,แล่นเอาหัวเรือตัดคลื่นไป.
ฟันช้าง,ก.,ดู งาช้าง ๒.
ฟันดาบ,น.,การต่อสู้กันด้วยดาบ เช่น เขาเก่งในทางฟันดาบ.
ฟันถาวร,น.,ฟันชุดที่ ๒ ซึ่งขึ้นภายหลังฟันนํ้านม.
ฟันแท้,น.,ฟันชุดที่ ๒ ซึ่งขึ้นภายหลังฟันนํ้านม.
ฟันน้ำนม,น.,ฟันชุดแรก.
ฟันปลา,น.,"เรียกสิ่งที่มีรูปอย่างฟันปลา, เรียกลักษณะที่สับหว่างสลับเยื้องกันอย่างฟันปลา ว่า สลับฟันปลา เช่น นั่งสลับฟันปลา ยืนสลับฟันปลา"
ฟันปลา,น.,"ลายคดกริช รูปดังนี้ เรียก ลายฟันปลา, ลายฟันเลื่อย ก็เรียก."
ฟันฝ่า,ก.,"บุกตะลุยสิ่งที่ต้านทานเข้าไป, ผจญสิ่งที่ขัดขวาง."
ฟั่นเฝือ,ว.,"รกชัฏ, ยุ่งเหยิง, ปนคละกันยุ่ง, เคลือบคลุม เช่น สำนวนฟั่นเฝือ."
ฟันฟาง,น.,"ฟาง, ฟันที่เข้าใจว่าขึ้นแทนฟันแท้ที่หักไป, ฟัน เช่น ฟันฟางไม่ค่อยดี กินของเหนียวของแข็งไม่ได้."
ฟันเฟือง,น.,ล้อหรือวงจักรที่มีซี่โดยรอบ.
ฟั่นเฟือน,ว.,"หลงใหล, เคลิบเคลิ้ม, เผลอสติ, คุ้มดีคุ้มร้าย, เช่น มีสติฟั่นเฟือน จิตใจฟั่นเฟือน."
ฟันม้า,น.,ชื่อแร่ประกอบหินชนิดหนึ่ง มีหลายสี ส่วนมากมักมีสีขาวขุ่นคล้ายฟันม้า ชาวบ้านจึงเรียกกันว่า หินฟันม้า. (ดู เฟลด์สปาร์).
ฟันเลื่อย,น.,ลายคดกริชอย่างลายฟันปลา.
ฟันหนู,น.,"ชื่อเครื่องหมาย ๒ ขีด รูปดังนี้ ^' สำหรับเขียนบนสระ  ให้เป็น สระ  , มูสิกทันต์ ก็ว่า."
ฟันหลอ,น.,ฟันที่มีช่องว่างระหว่างฟันซึ่งเกิดจากฟันหลุด กร่อน หรือหักจนถึงโคนฟัน เป็นต้น.
ฟ้า,น.,"ส่วนเบื้องบนที่มองเห็นครอบแผ่นดินอยู่ เช่น ดาวเต็มฟ้า, อากาศ เช่น ฟ้าครึ้ม ยิงปืนขึ้นฟ้า"
ฟ้า,น.,สวรรค์ เช่น นางฟ้า ฟ้าดินเป็นพยาน
ฟ้า,น.,เจ้าฟ้า.
ฟ้า,ว.,สีน้ำเงินอ่อนอย่างสีท้องฟ้าในเวลามีแดด เรียกว่า สีฟ้า.
ฟาก ๑,น.,"ลำไม้ไผ่เป็นต้นที่ผ่าแล้วสับให้แตกออกเป็นอันเล็ก ๆ แต่ไม่ขาดจากกัน แล้วแบคว่ำออกเป็นแผ่น โดยมากใช้ปูเป็นพื้นเรือน เรียกว่า ฟากสับ, ส่วนที่ทำเป็นซี่แล้วใช้หวายหรือเถาวัลย์ถักให้ติดกันเป็นผืน เรียกว่า ฟากซี่ หรือ ซี่ฟาก."
ฟาก ๒,น.,"ฝั่ง, ข้าง, เช่น อยู่ฟากนี้ เรือข้ามฟาก ฟากฟ้า."
ฟากฟ้า,น.,ท้องฟ้า.
ฟ้าคะนอง,น.,ฟ้าลั่นติดต่อกัน.
ฟ้าเคืองสันหลัง,น.,เคราะห์กรรมหรือโทษทัณฑ์ร้ายแรงที่เกิดจากอำนาจเบื้องบนหรือผู้ปกครอง เช่น ต่อฟ้าเคืองสันหลังจึงรำพัน (ขุนช้างขุนแผน).
ฟ่าง,น.,ข้าวฟ่าง. (ดู ข้าวฟ่าง ที่ ข้าว).
ฟาง ๑,น.,ต้นข้าวที่เกี่ยว นวด หรือฟาดเอาเมล็ดออกแล้ว.
ฟาง ๒,น.,"ฟันที่เข้าใจว่าขึ้นแทนฟันแท้ที่หักไป, มักใช้เข้าคู่กับคำ ฟัน เป็น ฟันฟาง."
ฟาง ๓,ว.,"เห็นไม่ถนัด, ทำให้เห็นไม่ถนัด, เช่น ตาฟาง."
ฟางลอย,น.,"นาป่าที่เจ้าของได้เสียค่านาตามเนื้อที่ที่ได้ปลูกข้าว เรียกว่า นาฟางลอย, ผิดกับนาคู่โค ซึ่งต้องเสียค่านาเต็มตามโฉนด."
ฟาด,ก.,"หวด, เหวี่ยง, เช่น ฟาดด้วยไม้เรียว ฟาดผ้า จระเข้ฟาดหาง"
ฟาด,ก.,กินอย่างเต็มที่ เช่น ฟาดข้าวเสีย ๓ ชาม.
ฟาดเคราะห์,ก.,"ทำพิธีปัดสิ่งชั่วร้ายให้ไปจากตัว, สละสิ่งใดสิ่งหนึ่งเพื่อให้เคราะห์สูญหายไป"
ฟาดเคราะห์,ก.,ตัดใจยอมเสียสิ่งใดสิ่งหนึ่งไปเพื่อให้หมดเคราะห์ หรือตัดใจคิดว่าสิ่งที่เสียไปแล้วเป็นการทำให้หมดเคราะห์ ในความเช่น นึกว่าฟาดเคราะห์.
ฟาดหัว,ก.,"ให้เพื่อตัดความรำคาญเป็นต้น, ให้เพราะดูถูก, เช่น เอาเงินฟาดหัวไป."
ฟาดหัวฟาดหาง,ก.,อาละวาด.
ฟาทอม,น.,มาตราวัดระยะทาง เท่ากับ ๖ ฟุต หรือ ๑.๘ เมตร มักนิยมใช้วัดความลึกของทะเล.
ฟาน,น.,ชื่อกวางในสกุล Muntiacusวงศ์ Cervidae เป็นกวางขนาดเล็ก ขนสีนํ้าตาลอมเหลืองจนถึงนํ้าตาลเข้ม หน้าผากเป็นสันเห็นได้ชัดเจน ตัวผู้มีเขาและเขี้ยว ในประเทศไทยมี ๒ ชนิด คือ อีเก้งหรือฟาน [ M. muntjak (Zimmermann)] และเก้งหม้อ เก้งดำ ฟานดำ หรือกวางจุก [ M. Feae (Tomas & Doria)] ตัวโตกว่าชนิดแรก ขนสีนํ้าตาลแก่เกือบดำ หัวมีขนลักษณะคล้ายจุกสีเหลืองแซมดำ.
ฟานดำ,น.,ชื่อกวางในสกุล Muntiacusวงศ์ Cervidae เป็นกวางขนาดเล็ก ขนสีนํ้าตาลอมเหลืองจนถึงนํ้าตาลเข้ม หน้าผากเป็นสันเห็นได้ชัดเจน ตัวผู้มีเขาและเขี้ยว ในประเทศไทยมี ๒ ชนิด คือ อีเก้งหรือฟาน [ M. muntjak (Zimmermann)] และเก้งหม้อ เก้งดำ ฟานดำ หรือกวางจุก [ M. Feae (Tomas & Doria)] ตัวโตกว่าชนิดแรก ขนสีนํ้าตาลแก่เกือบดำ หัวมีขนลักษณะคล้ายจุกสีเหลืองแซมดำ.
ฟ้าผ่า,น.,ปรากฏการณ์ที่เกิดขึ้นเนื่องจากอิเล็กตรอนจำนวนมากเคลื่อนที่ระหว่างเมฆกับพื้นโลก เกิดพลังงานสูงมากจนสามารถทำลายสิ่งที่กีดขวาง เช่น คน สัตว์ ต้นไม้ บ้านเรือน
ฟ้าผ่า,น.,โดยปริยายหมายความว่า คำสั่งด่วนที่ออกมาโดยไม่คาดหมายและไม่รู้เหตุผล.
ฟ้าฝ่อ,น.,"พระพ่อ, ผู้เป็นใหญ่, เจ้าเมือง."
ฟ่าม,ว.,"ฟุ, ไม่แน่นเพราะแก่เกินกำหนด, (มักใช้แก่ผลไม้) เช่น ส้มเนื้อฟ่าม."
ฟ้ามุ่ย,น.,"ชื่อกล้วยไม้ชนิด Vanda coerulea Griff. ในวงศ์ Orchidaceae ดอกสีฟ้าอมม่วง กลิ่นหอมอ่อน, เอื้องฟ้ามุ่ย ก็เรียก."
ฟ้าไม่กระเทือนสันหลัง,น.,อำนาจเบื้องบนหรือผู้ปกครองยังไม่ลงโทษทัณฑ์ ใช้ในสำนวนว่า ถ้าฟ้าไม่กระเทือนสันหลังก็ยังไม่รู้สึก.
ฟาย,ก.,เอาอุ้งมือตัก.
ฟายน้ำตา,ก.,เอามือเช็ดน้ำตาที่อาบหน้าอยู่.
ฟายมือ,ว.,"เต็มอุ้งมือ, เรียกของที่เต็มฝ่ามือที่ห่อเข้า ว่า ฟายมือหนึ่ง."
ฟายมือ,น.,ชื่อมาตราตวง ๘ ฟายมือ เป็น ๑ ทะนาน.
ฟาร์ม,น.,อาณาบริเวณที่ใช้ทำการเกษตรกรรม มีเพาะปลูก เลี้ยงสัตว์ เช่น ทำฟาร์มปลูกข้าวโพดข้าวฟ่าง เลี้ยงไก่เลี้ยงปลาเป็นต้น.
ฟ้าร้อง,น.,เสียงที่เกิดขึ้นเนื่องจากอากาศขยายตัวเคลื่อนที่อย่างรวดเร็วเพราะความร้อนที่เกิดจากฟ้าแลบ.
ฟ้าแลบ,น.,แสงที่เกิดวาบขึ้นในท้องฟ้าลักษณะเป็นเส้นหรือแผ่น เกิดขึ้นเนื่องจากอิเล็กตรอนจำนวนมากเคลื่อนที่ผ่านอากาศเป็นเหตุให้เกิดความร้อนสูงมากจนปรากฏเป็นแสงสว่างวาบขึ้น.
ฟาสซิสต์,น.,"ลัทธิการเมืองที่ผู้นำรวบอำนาจทั้งทางการเมือง เศรษฐกิจ และสังคมไว้หมด และมีนโยบายชาตินิยมอย่างรุนแรง แต่เคารพในกรรมสิทธิ์ของเอกชน, ผู้ที่นิยมลัทธินั้น."
ฟาสซิสต์,ว.,เกี่ยวกับลัทธิฟาสซิสต์.
ฟ้าหลัว,น.,อากาศมัวเนื่องจากในอากาศขณะนั้นมีอนุภาคที่มองไม่เห็น เช่น เกลือจากทะเล ควันไฟ ฝุ่นละอองปะปนอยู่เป็นจำนวนมาก.
ฟิด,ว.,เสียงอย่างเสียงจาม.
ฟิต,ว.,คับจนรัดรูป เช่น เสื้อฟิต กางเกงฟิต
ฟิต,ว.,"แข็งแรง, กระปรี้กระเปร่า, เช่น ร่างกายกำลังฟิต. (อ. fit)."
ฟิต,ก.,ฝึกซ้อม เช่น ฟิตเต็มที่.
ฟิตเครื่อง,ก.,"ปรับเครื่องยนต์ให้กระชับหรืออยู่ในสภาพปรกติ, เรียกช่างแก้เครื่องยนต์ว่า ช่างฟิต."
ฟิบ,ว.,อาการที่ปลายจมูกแฟบลงเล็กน้อย.
ฟิล์ม,น.,แผ่นวัตถุบางประเภทพลาสติกชนิดหนึ่ง ฉาบผิวด้วยสารเคมีที่ไวต่อแสง ใช้สำหรับถ่ายรูป ถ่ายภาพยนตร์.
ฟิวส์,น.,อุปกรณ์ไฟฟ้าชนิดหนึ่ง ลักษณะเป็นโลหะเจือที่มีขีดหลอมตัวตํ่า เช่น โลหะดีบุกเจือตะกั่ว ใช้ต่อเข้ากับวงจรไฟฟ้าเพื่อป้องกันมิให้กระแสไฟฟ้าที่มีขนาดเกินกำหนดเคลื่อนที่เข้าวงจรไฟฟ้าได้.
ฟิสิกส์,น.,วิทยาศาสตร์กายภาพแขนงหนึ่งซึ่งกล่าวถึงสมบัติทางกายภาพของสารต่าง ๆ และพลังงาน.
ฟี่,ว.,เสียงอย่างเสียงลมรั่วออกจากที่อัดลมไว้ เช่น เสียงปล่อยลมดังฟี้ นอนกรนฟี้.
ฟี้,ว.,เสียงอย่างเสียงลมรั่วออกจากที่อัดลมไว้ เช่น เสียงปล่อยลมดังฟี้ นอนกรนฟี้.
ฟีก,ก.,แฝง
ฟีก,ก.,อิง
ฟีก,ก.,หลีก.
ฟืดฟาด,ว.,"เสียงอย่างเสียงหายใจแรง ๆ เวลาเหนื่อยมาก ๆ, ฟูดฟาด ก็ว่า."
ฟืน,น.,"ไม้สำหรับใช้เป็นเชื้อไฟ, ลักษณนามเรียกตามลักษณะ เช่น ดุ้น อัน ท่อน ชิ้น."
ฟื้น,ก.,"กลับคืนมาใหม่ เช่น ฟื้นความทรงจำ ฟื้นสติ, คืนความรู้สึก เช่น ฟื้นจากสลบ, พลิกกลับขึ้นมา เช่น ฟื้นดิน"
ฟื้น,ก.,ถอนขึ้น เช่น ฟื้นมัน.
ฟื้นไข้,ก.,"หายไข้ใหม่ ๆ, เพิ่งจะหายไข้."
ฟื้นตัว,ก.,กลับมีฐานะดีขึ้น.
ฟื้นฝอย,ก.,"คุ้ยเขี่ยหาความที่ควรจะสงบแล้วให้กลับเกิดเป็นเรื่องขึ้นมาอีก, มักใช้ว่า ฟื้นฝอยหาตะเข็บ."
ฟื้นฟู,ก.,ทำให้กลับเจริญงอกงามขึ้นมาใหม่ เช่น ฟื้นฟูศิลป-วัฒนธรรมไทย ฟื้นฟูการละเล่นของไทย.
ฟื้นองค์,ก.,ตื่น (ใช้แก่พระมหากษัตริย์).
