คำ,POS,ความหมาย
ฉนัง,น.,"หม้อ, โบราณเขียนเป็น ฉนงง ก็มี เช่น ฉนงงบ่อมาทนนสาย แสบท้อง (กำสรวล)."
ฉนาก,น.,"ชื่อปลาทะเลขนาดใหญ่ในสกุล Anoxypristis และ Pristis วงศ์ Pristidae เป็นปลากระดูกอ่อนอยู่ในกลุ่มปลากระเบน ขนาดยาวได้ถึง ๒ เมตร มีเหงือก ๕ คู่อยู่ใต้ส่วนหัว บริเวณปลายสุดของหัวมีแผ่นกระดูกยื่นยาวมาก ขอบทั้ง ๒ ข้างมีซี่กระดูกแข็งคล้ายฟันเลื่อยเรียงห่างกันอย่างสมํ่าเสมอข้างละ ๑ แถวโดยตลอด ชนิด A. Cuspidata Latham หรือ P. cuspidatus Latham มี ๑๖-๒๙ คู่, ชนิด P. microdon Latham มี ๑๔-๒๓ คู่."
ฉนำ,น.,ปี.
ฉบบ,น.,"แบบ, เล่มหนังสือ, เรื่อง."
ฉบัง,น.,ชื่อกาพย์ชนิดหนึ่ง บทละ ๑๖ คํา แบ่งเป็น ๓ วรรค วรรคที่ ๑ และ ๓ มี ๖ คํา วรรคที่ ๒ มี ๔ คํา เช่น (สามัคคีเภท). (ข. จฺบำง).
ฉบัด,ว.,"ชัด, สันทัด, ทันทีทันใด, เช่น เจ้าช้างจึ่งรู้ฉบัด (ลอ), เร่งยอมนุญาตเยาวฉบัด (สรรพสิทธิ์)."
ฉบับ,น.,"หนังสือเรื่องเดียวกันซึ่งมีข้อความหรือสำนวนแตกต่างกันเป็นต้น เช่น พจนานุกรม ฉบับราชบัณฑิตยสถาน, ต้นเดิมของหนังสือที่พิมพ์หรือเขียน เรียกว่า ต้นฉบับ"
ฉบับ,น.,ลักษณนามเรียกหนังสือเล่มหรือหนังสือเป็นแผ่นที่ถือว่าเป็นหน่วยหนึ่ง ๆ เช่น จดหมาย ๓ ฉบับ สลากกินแบ่ง ๕ ฉบับ หนังสือสัญญา ๒ ฉบับ.
ฉบับกระเป๋า,ว.,ที่มีขนาดเล็กสามารถพกพาไปได้สะดวก เช่น พจนานุกรมฉบับกระเป๋า คอมพิวเตอร์ฉบับกระเป๋า.
ฉพีสติม-,ว.,ที่ ๒๖ เช่น ฉพีสติม-สุรทิน ว่า วันที่ ๒๖ (แห่งเดือนสุริยคติ).
ฉม,น.,"กลิ่นหอม, เครื่องหอม."
ฉมบ ๑,น.,"ผีผู้หญิงที่ตายในป่าและสิงอยู่ในบริเวณที่ตาย มีรูปเห็นเป็นเงา ๆ แต่ไม่ทำอันตรายใคร เช่น อนึ่งเปนสัจว่าเปนฉมบจะกละกะสือ แลมาฟ้องร้องเรียนแก่มุขลูกขุนก็ดี ๒๐ (สามดวง), ชมบ หรือ ทมบ ก็ว่า."
ฉมบ ๒,น.,"ไม้ปักเป็นเครื่องหมายกำหนดแนวหรือตำแหน่งสำหรับขุดหลุมจะปลูกเรือน, ชะมบ ก็ว่า."
ฉมวก,น.,"เครื่องมือแทงปลาเป็นต้น มีง่ามเป็น ๑, ๓ หรือ ๕ ขา ที่ปลายขาทำเป็นเงี่ยง มีด้ามยาว."
ฉมวย,ก.,"ฉวย, จับ"
ฉมวย,ก.,ได้.
ฉมวย,ว.,"แม่น, ขลัง."
ฉม่อง,น.,คนตีฆ้อง เช่น พานรนายฉม่องว่องไว คุมคนธรรพ์ไป ประจานให้ร้องโทษา (คำพากย์).
ฉมัง,ว.,"แม่น เช่น มือฉมัง, ขลัง เช่น เป่ามนตร์ฉมัง."
ฉมัน,น.,สมัน.
ฉมา,น.,แผ่นดิน.
ฉมำ,ว.,"แม่น, ไม่ผิด, ขลัง."
ฉล,น.,ความฉ้อโกง.
ฉล,ก.,โกง.
ฉลวย,ว.,สวยสะโอดสะอง.
ฉลวยฉลาด,ว.,ปัญญาดีงาม.
ฉลอง ๑,ก.,"ทำบุญหรือบูชาสิ่งใดสิ่งหนึ่งเป็นงานเอิกเกริกเพื่อแสดงความปีติยินดี เช่น ฉลองพระ ฉลองหนังสือ ฉลองอายุ, จัดงานเอิกเกริกเพื่อแสดงความยินดีในโอกาสต่าง ๆ เช่น ฉลองปริญญา, บางทีใช้เข้าคู่กับคำ เฉลิม เป็น เฉลิมฉลอง."
ฉลอง ๒,ก.,"แทน, ทดแทน, เช่น ฉลองคุณ."
ฉลอง ๓,ก.,"จำลอง, รอง, แทน, ช่วย."
ฉลอง ๔,ก.,ข้าม ในคำว่า ท่าฉลอง คือ ท่าสำหรับข้าม.
ฉลองได,น.,"ไม้เกาหลัง, นารายณ์หัตถ์ หรือ สนองได ก็เรียก."
ฉลองพระกรน้อย,น.,"ชื่อเสื้อชั้นในที่แขนต่อแถบรัด, คู่กับฉลองพระองค์ทรงประพาส, พระกรน้อย ก็ว่า."
ฉลองพระเนตร,น.,แว่นตา.
ฉลองพระบาท,น.,รองเท้าของพระมหากษัตริย์.
ฉลองพระศอ,น.,สร้อยนวม.
ฉลองพระหัตถ์,น.,"ช้อนส้อม, ตะเกียบ, มีดสำหรับโต๊ะอาหาร, ใช้ว่า ฉลองพระหัตถ์ช้อนส้อม ฉลองพระหัตถ์ตะเกียบ ฉลองพระหัตถ์มีด."
ฉลองพระองค์,น.,"เสื้อ, เสื้อผ้า, เครื่องแต่งกาย."
ฉลองศรัทธา,ก.,ตอบแทนเต็มที่.
ฉลององค์,น.,"เสื้อ, เสื้อผ้า, เครื่องแต่งกาย."
ฉลอม,น.,ชื่อเรือต่อชนิดหนึ่ง คล้ายเรือกระแชง หัวท้ายงอนเรียว กลางป่อง ตัวเรือเป็นเหลี่ยม กระดานข้างเรือเป็นทับเกล็ด นิยมใช้ตามหัวเมืองชายทะเลแถบปากอ่าว สำหรับบรรทุกสินค้าหรือหาปลา สมัยโบราณเวลาเกิดศึกสงครามก็จะถูกเกณฑ์ไปใช้ในราชการทัพด้วย อาจติดใบหรือไม่ก็ได้.
ฉลอมท้ายญวน,น.,ชื่อเรือใบเดินทะเลรูปท้ายตัด ใช้ทางทะเลด้านตะวันออก.
ฉละ,น.,"ชื่อปาล์มชนิด Salacca zalacca (Gaertn.) Voss ในวงศ์ Palmae ขึ้นเป็นกอคล้ายระกำ ผลสีคลํ้า ไม่มีหนาม เนื้อสีขาวหนาล่อน รสหวาน, สละชวา ก็เรียก. (เทียบ ม. salak)"
ฉลัก,ก.,"สลัก, แกะให้เป็นลวดลาย."
ฉลับ,ก.,สลับ เช่น แล่นลล้าวฉลับพล (สมุทรโฆษ).
ฉลาก,น.,สิ่งเช่นติ้ว ตั๋ว หรือแผ่นกระดาษเล็ก ๆ เป็นต้น ซึ่งทำเป็นเครื่องหมายกำหนดไว้เนื่องในการเสี่ยงโชคเสี่ยงทายเป็นต้น
ฉลาก,น.,ป้ายบอกชื่อยา ใช้ปิดขวดยารักษาโรค เรียกว่า ฉลากยา
ฉลาก,น.,สลาก ก็ว่า
ฉลาก,น.,รูป รอยประดิษฐ์ เครื่องหมาย หรือข้อความใด ๆ ที่แสดงไว้ที่ภาชนะหรือหีบห่อบรรจุสินค้า เช่น ฉลากยา ฉลากเครื่องสำอาง.
ฉลากบาง,น.,ชื่อเรือชนิดหนึ่ง.
ฉลาง,น.,"ชื่อชนชาติเดิมพวกหนึ่ง อยู่ทางทะเลด้านตะวันตกของแหลมมลายู, ชาวนํ้า หรือ ชาวเล ก็เรียก. (ม. ว่า ซะลัง)"
ฉลาง,น.,ชื่อผ้าที่มีลายชนิดหนึ่ง เรียกว่า ผ้าลายฉลาง เช่น พวกโขลนเลวลายฉลางกับริ้วญวน (ขุนช้างขุนแผน).
ฉลาด ๑,ว.,"เฉียบแหลม, ไหวพริบดี, ปัญญาดี."
ฉลาด ๒,น.,"ชื่อปลานํ้าจืดชนิด Notopterus notopterus (Pallas) ในวงศ์ Notopteridae รูปร่างคล้ายปลากราย หัวและลำตัวแบนข้างมาก ท้องเป็นสันคม ปากตํ่า สันหัวแอ่นลงเล็กน้อย ครีบหลังเด่นแต่มีขนาดเล็กเท่า ๆ กันกับครีบอก ครีบท้องเล็กมาก ครีบก้นยาวต่อเนื่องกับครีบหางซึ่งเล็กและมีขอบกลม พื้นลำตัวสีขาว หลังเทา ไม่มีจุดสีเด่นหรือลวดลายสีเข้มใด ๆ ขนาดยาวได้ถึง ๓๕ เซนติเมตร ใช้ทำอาหารประเภททอดมัน ปลาเห็ด หรือลูกชิ้นได้รสชาติดี, ฉลาด หรือ ตอง ก็เรียก."
ฉลาดเฉลียว,ว.,"มีปัญญาและไหวพริบดี, เฉลียวฉลาด ก็ว่า."
ฉลาม,น.,"ชื่อปลาทะเลหลายวงศ์ในอันดับ Lamniformes เป็นปลากระดูกอ่อน ขนาดยาวได้ถึง ๒๑.๔ เมตร ส่วนใหญ่มีช่องเหงือก ๕ คู่อยู่ข้างส่วนหัว แฉกบนของหางยกสูงขึ้นและยาวมาก ตัวผู้ขอบในของครีบท้องขยายใหญ่มีแท่งอวัยวะสืบพันธุ์ เรียกว่า ตะเกียบหรือเดือย บางชนิดเป็นปลาผิวนํ้า เช่น ฉลามหนู [ Scoliodon sorrakowah (Cuvier) หรือ S. laticaudus Müller & Henle], ฉลามเสือ เสือทะเล พิมพา หรือ ตะเพียนทอง [ Galeocerdo cuvieri (Peron & Le Sueur)] บางชนิดอยู่ตามพื้นท้องทะเล เช่น ฉลามกบหรือฉลามหิน [ Chiloscyllium plagiosum (Bennett)] บางชนิดอยู่ในนํ้าลึกมาก เช่น ฉลามนํ้าลึก ( Squalus acanthiasLinn.) บางชนิดขนาดใหญ่มาก เช่น ฉลามวาฬ ( Rhincodon typus Smith) ชนิดที่หัวแผ่แบน เรียก ฉลามหัวค้อน หรือ อ้ายแบ้ เช่น ชนิด Sphyrna leweni (Griffith & Smith)."
ฉลามเสือ,น.,"ชื่อปลาฉลามขนาดใหญ่ชนิด Galeocerdo cuvieri (Peron & Le Sueur) ในวงศ์ Carcharinidae มีฟันใหญ่เป็นรูปสามเหลี่ยม ขอบจักเป็นฟันเลื่อย พื้นลำตัวและครีบสีน้ำตาลหม่น มีลายพาดขวางตลอดข้างลำตัวถึงปลายหาง ซึ่งอาจแตกเป็นจุดเห็นกระจายอยู่ทั่วไปหรือจางหมดไปเมื่อโตขึ้น หางยาว ดุร้ายมาก ขนาดยาวได้ถึง ๗ เมตร, ตะเพียนทอง พิมพา หรือ เสือทะเล ก็เรียก."
ฉลาย,ก.,"สลาย, แตกพัง, ทลาย, ละลาย."
ฉลิว,น.,เฉลว.
ฉลีก,ก.,"ฉีก, ทำให้ขาดจากกัน"
ฉลีก,ก.,แยกออกจากกัน.
ฉลุ,ก.,"ปรุ, สลัก."
ฉลุกฉลวย,ว.,รวดเร็ว.
ฉลุลาย,ก.,"ฉลุให้เป็นลาย, ลายที่ฉลุแล้ว เรียกว่า ลายฉลุ."
ฉลู,น.,ชื่อปีที่ ๒ ของรอบปีนักษัตร มีวัวเป็นเครื่องหมาย.
ฉวย,ก.,คว้า จับ หรือหยิบเอาโดยเร็ว.
ฉวย,สัน.,"ถ้า, แม้."
ฉวยฉาบ,ก.,จิกหรือหยิบแล้วบินหรือพาไป เช่น ฉวยฉาบคาบนาคี เป็นเหยื่อ (เห่เรือ).
ฉวะ,น.,"ร่างสัตว์หรือคนที่ตายแล้ว, ซากศพ."
ฉวัดเฉวียน,ก.,"อาการที่บินวนเวียนไปมาอย่างผาดโผน เช่น บินฉวัดเฉวียน, แล่นเร็วอย่างผาดโผน เช่น ขับรถฉวัดเฉวียน."
ฉวัดเฉวียน,ว.,วนเวียน.
ฉวาง,น.,วิธีเลขชั้นสูงของโบราณอย่างหนึ่ง. (ข. ฉฺวาง).
ฉวาง,ก.,ขวาง เช่น อันว่าพยัคฆราช อันฉวางมรรคาพระมัทรี (ม. คำหลวง มัทรี).
ฉวี,น.,ผิวกาย.
ฉศก,น.,เรียกปีจุลศักราชที่ลงท้ายด้วยเลข ๖ เช่น ปีชวด ฉศก จุลศักราช ๑๓๔๖.
ฉ้อ,ก.,โกง เช่น ฉ้อทรัพย์.
ฉอก,ว.,"แหว่ง, เว้า, (ใช้กับลักษณะของผม) ในคำว่า ผมฉอก, กระฉอก ก็ใช้."
ฉ้อโกง,น.,เป็นฐานความผิดอาญา ที่ผู้กระทำ กระทำโดยทุจริต หลอกลวงผู้อื่นด้วยการแสดงข้อความอันเป็นเท็จ หรือปกปิดข้อความจริงซึ่งควรบอกให้แจ้ง โดยการหลอกลวงดังว่านั้นได้ไปซึ่งทรัพย์สินจากผู้ถูกหลอกลวงหรือบุคคลที่สาม หรือทำให้ผู้ถูกหลอกลวง หรือบุคคลที่สามทำ ถอนหรือทำลายเอกสารสิทธิ.
ฉ่อง,ว.,ข้างล่างแคบข้างบนกว้าง คือ ตีนสอบ เช่นพูดว่า เรือนหลังนี้ตีนมันฉ่องเข้าไปนัก (ดิกชนารีไทย).
ฉ่อง,ก.,กระจ่าง เช่น ฉ่องพระโฉม
ฉ่อง,ก.,ส่อง เช่น คันฉ่อง.
ฉ้อฉล,ก.,ใช้อุบายหลอกลวงโดยเอาความเท็จมากล่าวเพื่อให้เขาหลงผิด.
ฉอด ๆ,ว.,อาการที่พูดหรือเถียงไม่หยุดปาก เช่น พูดฉอด ๆ เถียงฉอด ๆ.
ฉ่อย,น.,ชื่อเพลงสำหรับว่าแก้กันระหว่างชายกับหญิง เป็นเพลงที่นิยมว่าปากเปล่าโดยอาศัยปฏิภาณเป็นสำคัญ เมื่อว่าจบบทแล้ว ลูกคู่จะรับพร้อมกันว่า ชา ฉา ชา ฉาด ชา หน่อยแม่.
ฉ้อราษฎร์บังหลวง,ก.,การที่พนักงานเจ้าหน้าที่เก็บเงินจากราษฎรแล้วไม่ส่งหลวงหรือเบียดบังเงินหลวง.
ฉอเลาะ,ว.,พูดออดอ้อนหรือแสดงกิริยาทำนองนั้นเพื่อให้เขาเอ็นดูเป็นต้น (มักใช้เฉพาะเด็กหรือผู้หญิง).
ฉะ ๑,ก.,ฟันลงไป
ฉะ ๑,ก.,"คำใช้แทนกริยาได้หลายอย่างแล้วแต่คำห้อมล้อม เช่น ฉะปาก หมายความว่า ต่อยปาก, ฉะข้าว หมายความว่า กินข้าว."
ฉะ ๒,*ว.,คำกร่อนของคำหน้าซึ่งซ้ำกับคำหลังในคำที่มี ฉ เป็นพยัญชนะต้นในบทกลอน เช่น ฉาดฉาด กร่อนเป็น ฉะฉาด ฉ่ำฉ่ำ กร่อนเป็น ฉะฉ่ำ มีคำแปลอย่างเดียวกับคำเดิมนั้น และมีความหมายในทางย้ำหรือเน้นคำ.
ฉะกะ,ก.,ระกะ เช่น โกมุทอุบลบานฉะกะ (อนิรุทธ์).
ฉะฉาด,ว.,"ฉาด, เสียงอย่างเสียงของแข็งกระทบกัน."
ฉะฉาน,ว.,"อาการที่พูดห้าวหาญและชัดถ้อยชัดคำ, ฉาดฉาน ก็ใช้."
ฉะฉ่ำ,ว.,"ฉํ่า, ชุ่มชื้น."
ฉะฉี่,ว.,"ฉี่, เสียงดังอย่างเสียงของที่ทอดนํ้ามัน."
ฉะเฉื่อย,ว.,"เฉื่อย, ช้า, เรื่อย ๆ, ไม่รีบร้อน."
ฉะต้า,อ.,ชะต้า.
ฉะนั้น,ว.,"ฉันนั้น, เช่นนั้น, อย่างนั้น, ดังนั้น, ดั่งนั้น, เพราะฉะนั้น, เพราะเหตุนั้น."
ฉะนี้,ว.,"ฉันนี้, เช่นนี้, อย่างนี้, ดังนี้, ดั่งนี้, เพราะฉะนี้, เพราะเหตุนี้."
ฉะหน้าโรง,น.,การว่าตอบโต้ในการแสดงพื้นบ้าน.
ฉะอ้อน,ก.,"แสดงกิริยาวาจาเพื่อให้เขาเมตตา, ชะอ้อน ก็ใช้."
ฉะอ้อน,ว.,"รูปเล็กเล็กบาง, ชะอ้อน ก็ใช้."
ฉักกะ,น.,หมวด ๖ คือ รวมสิ่งละหก ๆ.
ฉัฐ,ว.,ที่ ๖.
ฉัด,ก.,เตะ.
ฉัตร-,น.,เครื่องสูงชนิดหนึ่ง มีรูปคล้ายร่มที่ซ้อนกันขึ้นไปเป็นชั้น ๆ ชั้นบนมีขนาดเล็กกว่าชั้นล่างลดหลั่นกันไปโดยลำดับ สำหรับแขวน ปัก ตั้ง หรือเชิญเข้ากระบวนแห่เป็นเกียรติยศ. (ส. ฉตฺร; ป. ฉตฺต ว่า ร่ม)
ฉัตร-,น.,ส่วนที่ต่อจากปุ่มฆ้องเป็นฐานแผ่ออกไปแล้วงองุ้มลงมาเป็นขอบโดยรอบอย่างฉัตร
ฉัตร-,น.,ชื่อดาวฤกษ์อารทรา.
ฉัตร ๑,น.,เครื่องสูงชนิดหนึ่ง มีรูปคล้ายร่มที่ซ้อนกันขึ้นไปเป็นชั้น ๆ ชั้นบนมีขนาดเล็กกว่าชั้นล่างลดหลั่นกันไปโดยลำดับ สำหรับแขวน ปัก ตั้ง หรือเชิญเข้ากระบวนแห่เป็นเกียรติยศ. (ส. ฉตฺร; ป. ฉตฺต ว่า ร่ม)
ฉัตร ๑,น.,ส่วนที่ต่อจากปุ่มฆ้องเป็นฐานแผ่ออกไปแล้วงองุ้มลงมาเป็นขอบโดยรอบอย่างฉัตร
ฉัตร ๑,น.,ชื่อดาวฤกษ์อารทรา.
ฉัตร ๒,น.,ไม้เล็ก ๆ ซึ่งจัดไว้ที่วงฆ้องระหว่างลูกฆ้อง.
ฉัตรบรรณ,น.,ต้นสัตบรรณ.
ฉัตรมงคล,น.,พระราชพิธีฉลองพระมหาเศวตฉัตร ทำในวันซึ่งตรงกับวันบรมราชาภิเษก.
ฉัตรสามชั้น,น.,ชื่อกลบทชนิดหนึ่ง ตัวอย่างว่า หวนสวาทโหยถวิลโหยสวาทหวน ครวญคะนึงคะเนนึกคะนึงครวญ ใจเศร้าโศกแสนกำสรวลโศกเศร้าใจ.
ฉัททันต์,น.,ชื่อสระใหญ่สระ ๑ ในสระทั้ง ๗ ในป่าหิมพานต์.
ฉัททันต-,น.,ชื่อสระใหญ่สระ ๑ ในสระทั้ง ๗ ในป่าหิมพานต์.
ฉัททันตหัตถี,น.,"ชื่อช้างตระกูล ๑ ใน ๑๐ ตระกูล กายสีขาวบริสุทธิ์ดั่งสีเงินยวง แต่ปากและเท้าสีแดง, ช้าง ๑๐ ตระกูล คือ ๑. กาฬาวกหัตถี ๒. คังไคยหัตถี ๓. ปัณฑรหัตถี ๔. ตามพหัตถี ๕. ปิงคลหัตถี ๖. คันธหัตถี ๗. มงคลหัตถี ๘. เหมหัตถี ๙. อุโบสถหัตถี ๑๐. ฉัททันตหัตถี."
ฉัน ๑,ส.,"คำใช้แทนตัวผู้พูด พูดกับผู้ที่เสมอกันหรือผู้ใหญ่พูดกับผู้น้อย, เป็นสรรพนามบุรุษที่ ๑."
ฉัน ๒,ก.,กิน (ใช้แก่ภิกษุสามเณร).
ฉัน ๓,ว.,"เสมอเหมือน, เช่น, อย่าง, เช่น ฉันญาติ."
ฉัน ๔,ว.,"มีแสงกล้า, มีแสงพุ่งออกไป, เช่น พระสุริฉัน."
ฉันใด,ว.,"อย่างไร, อย่างใด, เช่นใด."
ฉันใด,ส.,"อย่างใด, เช่นใด, (เป็นคำที่ใช้เข้าคู่กับคำ ฉันนั้น ซึ่งเป็นคำรับ)."
ฉันท์ ๑,น.,ชื่อคำประพันธ์ประเภทหนึ่งที่วางคำ ครุ ลหุ เป็นแบบต่าง ๆ.
ฉันท- ๑,น.,ชื่อคำประพันธ์ประเภทหนึ่งที่วางคำ ครุ ลหุ เป็นแบบต่าง ๆ.
ฉันท์ ๒,น.,"ความพอใจ, ความรักใคร่, ความชอบใจ, ความยินดี"
ฉันท์ ๒,น.,"ความร่วมความคิดความเห็นกัน เช่น ลงมติเป็นเอกฉันท์, ความไว้เนื้อเชื่อใจ เช่น มอบฉันทะ."
ฉันท- ๒,น.,"ความพอใจ, ความรักใคร่, ความชอบใจ, ความยินดี"
ฉันท- ๒,น.,"ความร่วมความคิดความเห็นกัน เช่น ลงมติเป็นเอกฉันท์, ความไว้เนื้อเชื่อใจ เช่น มอบฉันทะ."
ฉันทลักษณ์,น.,"ลักษณะแบบแผนคำประพันธ์ประเภทร้อยกรอง, ชื่อตำราไวยากรณ์ตอนที่ว่าด้วยลักษณะของคำประพันธ์."
ฉันทวิลาส,น.,ชื่อเพลงมโหรีทำนองหนึ่ง.
ฉันทศาสตร์,น.,ตำราว่าด้วยการแต่งฉันท์ทั้งที่เป็นมาตราพฤติและวรรณพฤติ เป็นศิลปศาสตร์อย่างหนึ่งในศิลปศาสตร์ ๑๘ ประการ.
ฉันทะ,น.,"ความพอใจ, ความรักใคร่, ความชอบใจ, ความยินดี"
ฉันทะ,น.,"ความร่วมความคิดความเห็นกัน เช่น ลงมติเป็นเอกฉันท์, ความไว้เนื้อเชื่อใจ เช่น มอบฉันทะ."
ฉันทา,ก.,ลำเอียงเพราะรักใคร่ชอบใจ เช่น พระแก่วันชันษากว่าข้านี้ นึกว่าพี่น้องกันไม่ฉันทา (อภัย).
ฉันทาคติ,น.,ความลำเอียงเพราะความรักใคร่ชอบใจ เป็นอคติ ๑ ในอคติ ๔ ได้แก่ ฉันทาคติ โทสาคติ ภยาคติ และโมหาคติ.
ฉันทานุมัติ,น.,"ความเห็นชอบตามโดยความพอใจ, การได้รับมอบหมายด้วยความเต็มใจ."
ฉันนั้น,ส.,"อย่างนั้น, เช่นนั้น, (เป็นคำรับใช้เข้าคู่กับคำ ฉันใด)."
ฉันวุติ,ว.,เก้าสิบหก เช่น เป็นที่หมายฉันวุติโรค (สิบสองเดือน).
ฉับ,ว.,อาการที่พูดหรือฟันเป็นต้นอย่างเร็ว เช่น ฟันฉับ พูดฉับ ๆ
ฉับ,ว.,เสียงดังเช่นนั้น.
ฉับ ๆ,ว.,อาการที่พูดหรือฟันเป็นต้นอย่างเร็ว เช่น ฟันฉับ พูดฉับ ๆ
ฉับ ๆ,ว.,เสียงดังเช่นนั้น.
ฉับฉ่ำ,ว.,"ไพเราะ, เสนาะหู, เช่น ละครก็ฟ้อนร้อง สุรศัพทกลับขาน ฉับฉ่ำที่ตำนาน อนิรุทธกินรี (บุณโณวาท)."
ฉับพลัน,ว.,"ทันทีทันใด, ทันทีทันควัน."
ฉับไว,ว.,รวดเร็ว.
ฉัพพรรณรังสี,น.,รัศมี ๖ ประการ คือ ๑. นีล เขียวเหมือนดอกอัญชัน ๒. ปีต เหลืองเหมือนหรดาลทอง ๓. โลหิต แดงเหมือนตะวันอ่อน ๔. โอทาต ขาวเหมือนแผ่นเงิน ๕. มัญเชฐ สีหงสบาทเหมือนดอกเซ่งหรือหงอนไก่ ๖. ประภัสสร เลื่อมพรายเหมือนแก้วผลึก. (ปฐมสมโพธิ).
ฉัยยา,น.,"ผู้หญิง, นางผู้มีโฉมงาม, เขียนเป็น ไฉยา ก็มี เช่น เมื่อนั้น นางรจนาไฉยา แลเห็นสมเด็จพระมารดา กัลยาออกมารับทันที (บทละครสังข์ทอง). (ดู ชายา ๒)."
ฉ่า ๑,ว.,เสียงนํ้ามันเดือดเมื่อเวลาทอดของ
ฉ่า ๑,ว.,เสียงอื้ออึง เช่น จะชุมฉ่าชายจะมาก (ม. ร่ายยาว ชูชก)
ฉ่า ๑,ว.,เสียงนํ้าดังเช่นนั้น เช่น พรายสายชลฉ่าเพียง สินธุ์สวรรค์ (เฉลิมพระเกียรติพระนารายณ์).
