คำ,POS,ความหมาย
บง ๔,ก.,"บ่ง, ชี้, ระบุ, เช่น แถลงปางแสดงดิพรเกื้อ บุญบง บาปนา (ยวนพ่าย)."
บงก์,น.,"เปือกตม, โคลน, โดยมากใช้ประกอบหน้าคำอื่น เช่น บงกช ว่า ของที่เกิดในเปือกตม คือ บัว."
บงก-,น.,"เปือกตม, โคลน, โดยมากใช้ประกอบหน้าคำอื่น เช่น บงกช ว่า ของที่เกิดในเปือกตม คือ บัว."
บงกช,น.,บัว.
บงกชกร,น.,"มือมีรูปอย่างดอกบัวตูม, กระพุ่มมือ, มือ เช่น กระพุ่มบงกชกร (เพชรมงกุฎ)."
บงการ,ก.,"ระบุชี้ให้ดำเนินการตาม, ควบคุมดูแลสั่งการเฉียบขาด."
บ๊งเบ๊ง,ว.,"ทำเสียงเอะอะจนฟังแทบไม่ได้ศัพท์, ทำเสียงเอะอะด้วยความโกรธ."
บงสุ์,น.,"ฝุ่น, ละออง, ธุลี."
บงสุ-,น.,"ฝุ่น, ละออง, ธุลี."
บงสุกุล,น.,"เรียกผ้าที่พระภิกษุชักออกจากศพ ว่า ผ้าบงสุกุล, โดยปรกติใช้ว่า บังสุกุล. (ดู บังสุกุล)."
บงสุกูลิก,น.,"ผู้ใช้ผ้าบังสุกุลเป็นวัตร, เป็นชื่อธุดงค์ประการหนึ่งของภิกษุผู้ใช้ผ้าเฉพาะที่เก็บได้จากกองฝุ่นกองหยากเยื่อมาทำเป็นเครื่องนุ่งห่ม คือ ไม่ใช้ผ้าที่ชาวบ้านถวาย."
บงอับบงรา,ก.,เข้าที่อับจน.
บ่งอับบ่งรา,ก.,เข้าที่อับจน.
บฏ,น.,"ผ้าทอ, ผืนผ้า"
บฏ,น.,เรียกผืนผ้าที่เขียนหรือทอเป็นรูปพระพุทธเจ้าเป็นต้นและแขวนไว้เพื่อบูชา ว่า พระบฏ.
บด ๑,ก.,กดและถูให้เปลือกแตก เช่น บดข้าวเปลือก หรือให้แหลก เช่น บดข้าวสุก หรือให้เป็นผง เช่น บดยา หรือให้เรียบและแน่น เช่น บดถนน.
บด ๒,น.,ชื่อเรือต่อชนิดหนึ่งรูปเพรียว หัวท้ายเรียว.
บด ๓,ก.,บัง เช่น ชลไพรผงแผ่นพื้น บนบด (นิ. หริภุญชัย).
บดขยี้,ก.,ทำลายให้ย่อยยับแหลกลาญ.
บดบัง,ก.,"บังแสง, บังรัศมี."
บดเอื้อง,ก.,"อาการที่สัตว์บางจำพวกเช่นวัวควายสำรอกอาหารออกมาเคี้ยวอีกให้ละเอียด, โดยปริยายหมายความว่า ทำอะไรช้า ๆ, เคี้ยวเอื้อง ก็ว่า."
บดินทร์,น.,พระเจ้าแผ่นดิน.
บดี,น.,"นาย, เจ้าของ, เจ้า, ผู้ครอง, ผู้บังคับบัญชา"
บดี,น.,"ผัว. (ป., ส. ปติ), ในบทกลอนใช้ว่า บดิ ก็มี เพื่อเข้าบังคับลหุ."
บดีธรรม,น.,หน้าที่ของผัว.
บดีพรต,น.,"การประพฤติซื่อสัตย์ต่อผัว คือ หญิงมอบตัวแก่ผัวเท่านั้น, ถ้าเป็นชายก็ว่า สทารสันโดษ คือ ยินดีแต่เมียตนเท่านั้น."
บดีวรดา,น.,"การประพฤติซื่อสัตย์ต่อผัว คือ หญิงมอบตัวแก่ผัวเท่านั้น, ถ้าเป็นชายก็ว่า สทารสันโดษ คือ ยินดีแต่เมียตนเท่านั้น."
บดีศร,น.,นายผู้เป็นใหญ่.
บถ,น.,ทาง เช่น กรรมบถ.
บท ๑,น.,ข้อความเรื่องหนึ่ง ๆ หรือตอนหนึ่ง ๆ เช่น บทที่ ๑ บทที่ ๒
บท ๑,น.,กำหนดคำประพันธ์ที่ลงความตอนหนึ่ง ๆ เช่น โคลง ๔ สุภาพ ๔ บาท เป็น ๑ บท
บท ๑,น.,คำที่ตัวละครพูด เช่น บอกบท
บท ๑,น.,คำประพันธ์ที่เขียนขึ้นสำหรับเล่นละคร มีทั้งบทร้องและบทเจรจา เช่น บอกบท เขียนบท
บท ๑,น.,"คราว, ตอน, ในคำเช่น บทจะทำก็ทำกันใหญ่ บทจะไปก็ไปเฉย ๆ บทจะตายก็ตายง่ายเหลือเกิน."
บท- ๑,น.,ข้อความเรื่องหนึ่ง ๆ หรือตอนหนึ่ง ๆ เช่น บทที่ ๑ บทที่ ๒
บท- ๑,น.,กำหนดคำประพันธ์ที่ลงความตอนหนึ่ง ๆ เช่น โคลง ๔ สุภาพ ๔ บาท เป็น ๑ บท
บท- ๑,น.,คำที่ตัวละครพูด เช่น บอกบท
บท- ๑,น.,คำประพันธ์ที่เขียนขึ้นสำหรับเล่นละคร มีทั้งบทร้องและบทเจรจา เช่น บอกบท เขียนบท
บท- ๑,น.,"คราว, ตอน, ในคำเช่น บทจะทำก็ทำกันใหญ่ บทจะไปก็ไปเฉย ๆ บทจะตายก็ตายง่ายเหลือเกิน."
บท ๒,น.,"เท้า, รอยเท้า, เช่น จตุบท, ในบทกลอนใช้ประสมกับคำอื่น ๆ หมายความว่า เท้า คือ บทบงกช บทบงสุ์ บทมาลย์ บทรัช บทเรศ บทวเรศ บทวลัญช์ บทวาร บทศรี บทามพุช, (ดูคำแปลที่คำนั้น ๆ)."
บท- ๒,น.,"เท้า, รอยเท้า, เช่น จตุบท, ในบทกลอนใช้ประสมกับคำอื่น ๆ หมายความว่า เท้า คือ บทบงกช บทบงสุ์ บทมาลย์ บทรัช บทเรศ บทวเรศ บทวลัญช์ บทวาร บทศรี บทามพุช, (ดูคำแปลที่คำนั้น ๆ)."
บทกลอน,น.,คำประพันธ์ที่เป็นบทร้อยกรอง.
บทกวีนิพนธ์,น.,"บทร้อยกรองที่กวีแต่ง เช่น มหาชาติคำหลวง ลิลิตตะเลงพ่าย สามัคคีเภทคำฉันท์, เดิมใช้หมายถึงร้อยแก้วที่แต่งดีด้วย เช่น สามก๊ก ราชาธิราช."
บทกำหนดโทษ,น.,บทบัญญัติของกฎหมายที่กำหนดโทษทางอาญาหรือทางปกครอง สำหรับผู้กระทำความผิดกฎหมาย.
บทความ,น.,ข้อเขียนซึ่งเป็นรายงานหรือการแสดงความคิดเห็น มักตีพิมพ์ในหนังสือพิมพ์ วารสาร สารานุกรม เป็นต้น.
บทคัดย่อ,น.,ข้อความที่ย่อแต่ใจความสำคัญของบทความหรืองานวิจัยเป็นต้น.
บทจร,ก.,เดินไปด้วยเท้า.
บทเจรจา,น.,คำที่ตัวละครพูดเป็นร้อยกรองหรือถ้อยคำธรรมดา.
บทเฉพาะกาล,น.,บทบัญญัติของกฎหมายที่บัญญัติเกี่ยวกับผลกระทบของการใช้บังคับกฎหมายใหม่ที่มีต่อกรณีที่เกิดขึ้นก่อนกฎหมายใหม่ใช้บังคับ หรือวิธีดำเนินการกับกรณีข้อเท็จจริงหรือเหตุการณ์ที่เกิดขึ้นก่อนหรือในวันใช้บังคับกฎหมายใหม่ หรือที่เกิดขึ้นในระยะเวลาที่กำหนดภายหลังจากที่กฎหมายใหม่ใช้บังคับแล้ว.
บทดอกสร้อย,น.,"ชื่อกลอนแบบหนึ่ง บทหนึ่งมี ๔ คำกลอน วรรคที่ ๑ มี ๔ คำ มี เอ๋ย เป็นคำที่ ๒ และจบบทด้วยคำว่า เอย เช่น แมวเอ๋ยแมวเหมียว...คอยดูอย่างไว้ใส่ใจเอย, ดอกสร้อย ก็ว่า."
บทนำ,น.,ข้อเขียนเบื้องต้นที่นำเข้าสู่เนื้อหา.
บทบงกช,น.,"บัวบาท, เท้า."
บทบงสุ์,น.,ละอองเท้า.
บทบรรณาธิการ,น.,ข้อเขียนที่บรรณาธิการหรือนักเขียนชั้นนำเขียนเพื่อแสดงความคิดเห็นอันเป็นจุดยืนของหนังสือนั้น ๆ.
บทบัญญัติ,น.,ข้อความของกฎหมายที่กำหนดไว้เป็นลายลักษณ์อักษร.
บทบาท,น.,"การทำท่าตามบท, การรำตามบท, โดยปริยายหมายความว่า การทำตามหน้าที่ที่กำหนดไว้ เช่น บทบาทของพ่อแม่ บทบาทของครู."
บทบาทมาก,ว.,"มีท่าทางมาก, ยืดยาดเพราะพิธีรีตองมาก, เช่น กว่าจะออกจากบ้านได้บทบาทมากเหลือเกิน."
บทบูรณ์,น.,"พยางค์ที่ทำให้บทประพันธ์ครบคำตามฉันทลักษณ์ ไม่สู้มีความหมาย เช่น แต่งอเนกนุประการ คำ “นุ” เป็นบทบูรณ์, บาทบูรณ์ ก็เรียก."
บทประพันธ์,น.,เรื่องที่แต่งขึ้นเป็นร้อยแก้วหรือร้อยกรอง.
บทพากย์,น.,คำกล่าวเรื่องราวเป็นทำนองเมื่อเวลาแสดงโขนหรือหนังใหญ่เป็นต้น.
บทเพลง,น.,บทประพันธ์สำหรับขับร้องหรือบรรเลง มักมีรูปแบบชัดเจน.
บทมาลย์,น.,เท้าผู้มีบุญ เช่นเท้ากษัตริย์.
บทร้อง,น.,"คำประพันธ์สำหรับขับร้อง, คำร้อง หรือ เนื้อร้อง ก็ว่า."
บทรัช,น.,ละอองเท้า เช่น นางโรยนางรื่นล้าง บทรัช (ลอ).
บทเรศ,น.,เท้า เช่น กราบบทเรศราชบิดา ท่านแล (ม. คำหลวง ฉกษัตริย์).
บทเรียน,น.,"คำสอนที่กำหนดให้เรียน, ข้อที่เป็นคติเตือนใจ เช่น บทเรียนในชีวิต."
บทลงโทษ,น.,ข้อบัญญัติโทษทางอาญา.
บทวเรศ,น.,เท้า เช่น ถวายทศนัขประณตบทวเรศราชชนนี (ม. ร่ายยาว ฉกษัตริย์).
บทวลัญช์,น.,รอยเท้า.
บทวาร,น.,"ชั่วก้าวเท้า, ระยะก้าวเท้า, เช่น ทางเล็ก ควรบทวารผู้หนึ่งจะพึงไป (ม. ร่ายยาว วนปเวสน์)."
บทศรี,น.,เท้า (ใช้แก่เจ้านาย).
บทสนทนา,น.,คำพูดที่โต้ตอบกันในการเรียนภาษา.
บทสังขยา,น.,ชื่อโคลงแบบโบราณ.
บทอัศจรรย์,น.,บทร้อยกรองตามธรรมเนียมนิยมในวรรณคดี พรรณนาเพศสัมพันธ์ของชายหญิง มักกล่าวให้เป็นที่เข้าใจโดยใช้โวหารเป็นสัญลักษณ์หรืออุปมาอุปไมยเป็นต้น.
บทามพุช,น.,"บัวบาท, เท้า, เช่น ทูลพระบทามพุช (ยวนพ่าย)."
บโทน,น.,"ผู้ติดหน้าตามหลัง, คนใช้."
บ่น,ก.,พูดพรํ่าหรือว่ากล่าวซํ้า ๆ ซาก ๆ
บ่น,ก.,กล่าวซํ้า ๆ กัน เช่น ท่องบ่นภาวนา.
บน ๑,ว.,"เบื้องสูง, ตรงข้ามกับ เบื้องล่าง, เช่น ข้างบน ชั้นบน เบื้องบน."
บน ๑,บ.,ในที่ซึ่งอยู่สูงหรือเหนือ เช่น นั่งอยู่บนเรือน วางมือบนหนังสือ มีหนังสือวางอยู่บนโต๊ะ.
บน ๒,ก.,"ขอร้องสิ่งศักดิ์สิทธิ์ให้ช่วยโดยให้คำมั่นว่าจะให้สิ่งของตอบแทนหรือทำตามที่ให้สัญญาไว้เมื่อเป็นผลสำเร็จ, บนบาน ก็ว่า."
บน ๓,น.,คำ เช่น ให้บนถ้อยคำ (จินดามณี)
บน ๓,น.,"คำที่จดไว้เป็นหลักฐาน, คำให้การที่จดไว้เป็นหลักฐาน, เช่น ถ้าถามหมีรับให้คาดบนไว้อย่าให้เอาเงีน (สามดวง)."
บนข้าวผี ตีข้าวพระ,ก.,ขอร้องให้ผีสางเทวดาหรือสิ่งศักดิ์สิทธิ์ช่วยเหลือโดยจะแก้บนเมื่อสำเร็จประสงค์แล้ว.
บ่นถึง,ก.,กล่าวถึงบ่อย ๆ.
บนบาน,ก.,"ขอร้องสิ่งศักดิ์สิทธิ์ให้ช่วยโดยให้คำมั่นว่าจะให้สิ่งของตอบแทนหรือทำตามที่ให้สัญญาไว้เมื่อเป็นผลสำเร็จ, บน ก็ว่า."
บนบานศาลกล่าว,ก.,ขอร้องให้สิ่งศักดิ์สิทธิ์ช่วยเหลือ.
บพิตร,น.,"พระองค์ท่าน เช่น บำรุงฤทัยตระโบม บพิตรผู้อย่าดูเบา, โดยมากเป็นคำที่พระสงฆ์ใช้แก่เจ้านาย ซึ่งใช้คำเปลี่ยนไปตามพระอิสริยยศของเจ้านาย เช่น สมเด็จพระราชภคินีบพิตร สมเด็จพระบรมวงศบพิตร บรมวงศบพิตร พระเจ้าวรวงศบพิตร พระวรวงศบพิตร."
บพิตรพระราชสมภาร,ส.,คำที่พระสงฆ์เรียกพระมหากษัตริย์ มักใช้ในการถวายพระธรรมเทศนา.
บพิธ,ก.,"แต่ง, สร้าง, เช่น วัดราชบพิธ."
บ่ม,ก.,ทำให้สุกหรือให้แห้งด้วยความอบอุ่น เช่น บ่มผลไม้ บ่มใบยา
บ่ม,ก.,โดยปริยายหมายความว่า สั่งสมอบรมให้สมบูรณ์ ในคำว่า บ่มบารมี บ่มนิสัย.
บ่มนิสัย,ก.,อบรมให้มีการประพฤติปฏิบัติในทางที่ดีจนเป็นนิสัย.
บ่มบารมี,ก.,"บำเพ็ญบารมีให้สมบูรณ์, สั่งสมอบรมบารมีให้สมบูรณ์."
บ่มผิว,ก.,ทำให้ผิวงามด้วยการอยู่ในที่ซึ่งไม่ถูกแดดถูกลมจนเกินไป.
บ่มมัน,ก.,อาการที่ช้างกำลังจะตกมัน.
บ่มหนอง,ก.,รอให้ฝีกลัดหนองเต็มที่เพื่อบ่งได้ง่าย.
บมิ,ว.,ไม่.
บร-,น.,"ฝ่ายอื่น เช่น บรเทศ, ข้าศึก เช่น บรปักษ์."
บรทาร,น.,เมียของผู้อื่น.
บรทารกรรม,น.,การประพฤติผิดในเมียของผู้อื่น.
บรม,ว.,"อย่างยิ่ง, ที่สุด, (มักใช้นำหน้าคำที่เกี่ยวกับพระพุทธเจ้า พระเจ้าแผ่นดิน และพระอัครมเหสี เป็นต้น เพื่อแสดงพระเกียรติยศยิ่งใหญ่) เช่น บรมศาสดา บรมบพิตร บรมราชินี บรมมหาราชวัง. (ป., ส. ปรม)"
บรม,ว.,อย่างที่สุด เช่น โง่บรม บรมขี้เกียจ.
บรม-,ว.,"อย่างยิ่ง, ที่สุด, (มักใช้นำหน้าคำที่เกี่ยวกับพระพุทธเจ้า พระเจ้าแผ่นดิน และพระอัครมเหสี เป็นต้น เพื่อแสดงพระเกียรติยศยิ่งใหญ่) เช่น บรมศาสดา บรมบพิตร บรมราชินี บรมมหาราชวัง. (ป., ส. ปรม)"
บรม-,ว.,อย่างที่สุด เช่น โง่บรม บรมขี้เกียจ.
บรมครู,น.,คำที่ใช้เรียกพระพุทธเจ้าโดยเฉพาะ.
บรมธาตุ,น.,กระดูกพระพุทธเจ้า.
บรมบพิตร,น.,"คำที่พระภิกษุใช้สำหรับแทนพระองค์พระมหากษัตริย์หรือสมเด็จพระบรมราชินี, ใช้ว่า มหาบพิตร ก็มี."
บรมอัฐิ,น.,กระดูกพระมหากษัตริย์.
บรมัตถ์,น.,"ปรมัตถ์, ประโยชน์อย่างยิ่ง, เนื้อความอย่างยิ่ง, ความจริงอันเป็นที่สุด"
บรมัตถ์,น.,"ชื่อพระอภิธรรมปิฎก เรียกว่า บรมัตถ์, และยังใช้นำหน้าศัพท์ เช่น บรมัตถ-บารมี บรมัตถประโยชน์."
บรรกวด,ก.,"ประกวด, แข่งขัน."
บรรจง,ก.,"ตั้งใจทำ เช่น บรรจงเขียน, ทำโดยระมัดระวัง เช่น มีน้อยใช้น้อยค่อยบรรจง."
บรรจง,ว.,อย่างประณีต เช่น เขียนบรรจง ตัวบรรจง.
บรรจถรณ์,น.,"เครื่องลาด, เครื่องปู, ที่นอน."
บรรจบ,ก.,เพิ่มให้ครบจำนวน เช่น บรรจบให้ครบร้อย บรรจบให้ครบถ้วน
บรรจบ,ก.,"จดกัน, ใกล้ชิดติดต่อกัน, เช่น ปูกระดานให้บรรจบกัน ทาง ๒ สายมาบรรจบกัน, ทำให้เข้ากันสนิท เช่น ติดกรอบหน้าต่างให้มุมบรรจบกัน"
บรรจบ,ก.,"ชนขวบ เช่น บรรจบรอบปี, ประจบ ก็ใช้."
บรรจวบ,ก.,"ประจวบ, ประสบ, พบปะ, สบเหมาะ, บังเอิญพบ."
บรรจุ,ก.,"ประจุ, ใส่ลงในขวด หีบ หรือถุง เป็นต้น, ใส่ลงไว้ในภาชนะหรือสถานที่ที่ใดที่หนึ่งที่มิดชิด เช่น บรรจุอังคาร บรรจุอัฐิ บรรจุศพ"
บรรจุ,ก.,"โดยปริยายหมายความว่า ให้เข้าประจำที่, ให้เข้าประจำตำแหน่งครั้งแรก, เช่น บรรจุให้เป็นข้าราชการ, ใส่ลงไว้ตามอัตรา เช่น บรรจุเข้าไว้ในรายการ."
บรรเจิด,ก.,"เชิดให้สูงขึ้น, สูงเด่น, เฉิดฉาย."
บรรเจิด,ว.,งาม.
บรรณ,น.,ปีก
บรรณ,น.,หนังสือ
บรรณ,น.,ใบไม้.
บรรณ-,น.,ปีก
บรรณ-,น.,หนังสือ
บรรณ-,น.,ใบไม้.
บรรณกุฎี,น.,กระท่อมอันมุงบังด้วยใบไม้.
บรรณพิภพ,น.,วงการหนังสือ.
บรรณโลก,น.,วงการหนังสือ.
บรรณศาลา,น.,ที่สำนักของฤๅษีหรือผู้บำเพ็ญพรตเป็นต้น ถือกันว่ามุงบังด้วยใบไม้.
บรรณสาร,น.,หนังสือราชการ.
บรรณาการ,น.,"สิ่งที่ส่งไปให้ด้วยความเคารพนับถือหรือด้วยไมตรี. (ป. ปณฺณาการ; ส. ปรฺณาการ), ในบทประพันธ์ใช้ว่า บรรณา ก็มี."
บรรณาคม,น.,ห้องหนังสือ.
บรรณาธิกร,ก.,รวบรวมและจัดเลือกเฟ้นเรื่องลงพิมพ์.
บรรณาธิการ,น.,ผู้จัดเลือกเฟ้น รวบรวม ปรับปรุง และรับผิดชอบเรื่องลงพิมพ์.
บรรณานุกรม,น.,"บัญชีรายชื่อหนังสือที่ใช้ประกอบการค้นคว้า, บัญชีรายชื่อหนังสือในหัวข้อเรื่องใดเรื่องหนึ่ง ยุคใดยุคหนึ่ง หรือของผู้เขียนคนใดคนหนึ่ง มักจะมีรายละเอียดเกี่ยวกับการพิมพ์."
บรรณารักษ์,น.,บุคคลที่รับผิดชอบในการบริหารและดำเนินงานในห้องสมุด.
บรรณารักษศาสตร์,น.,วิชาที่ว่าด้วยการบริหารห้องสมุด.
บรรดา,ว.,"ทั้งหลาย, ทั้งปวง, ทั้งหมด, (มักใช้อยู่ข้างหน้า) เช่น บรรดามนุษย์ บรรดาทรัพย์สมบัติที่มีอยู่, ประดา ก็ว่า."
บรรดาก,น.,ธงรูปสี่เหลี่ยมหรือสี่เหลี่ยมผืนผ้า.
บรรดามี,ว.,"ที่มีอยู่ทั้งหมด, ประดามี ก็ว่า."
บรรดาศักดิ์,น.,ฐานันดรศักดิ์ที่พระราชทานแก่ข้าราชการหรือบุคคลทั่วไป แบ่งออกเป็น เจ้าพระยา พระยา พระ หลวง ขุน หมื่น พัน และทนาย โดยมีราชทินนามต่อท้าย เช่น เจ้าพระยายมราช พระยาพลเทพ.
บรรตานึก,น.,"ปัตตานึก, พลเดินเท้า, ทหารราบ."
บรรถร,น.,"ที่นอน, เครื่องปูลาด."
บรรทม,ก.,"นอน, โบราณใช้ ประทม ก็มี."
บรรทัด,น.,"ข้อความที่เขียนหรือพิมพ์ต่อเนื่องกันเป็นแถวเป็นแนวแต่ละแนว เช่น ตัดบรรทัดที่ ๒๐ ออก, ลักษณนามว่า บรรทัด เช่น ให้เขียนเรียงความอย่างน้อย ๕๐ บรรทัด, เรียกตัวหนังสือที่เขียนเต็มช่วงระหว่างเส้นบรรทัด ๒ เส้น ว่า ตัวเต็มบรรทัด, เรียกตัวหนังสือที่เขียนเพียงครึ่งหนึ่งของช่วงระหว่างเส้นบรรทัด ๒ เส้น ว่า ตัวครึ่งบรรทัด, เรียกอุปกรณ์การเขียนชนิดหนึ่งทำด้วยไม้เป็นต้น สำหรับทาบเป็นแนวเพื่อขีดเส้นให้ตรง ว่า ไม้บรรทัด, เรียกเส้นที่ตีหรือพิมพ์ไว้บนกระดาษเป็นต้นเพื่อเขียนหรือพิมพ์ตัวอักษรบนเส้น ใต้เส้น หรือระหว่างเส้น ว่า เส้นบรรทัด."
บรรทัดฐาน,น.,"แบบแผนสำหรับยึดถือเป็นแนวทางปฏิบัติ, ปทัสถาน หรือ ปทัฏฐาน ก็ว่า."
บรรทัดรองมือ,น.,อุปกรณ์อย่างหนึ่งสำหรับจิตรกรใช้รองมือเขียนภาพ เป็นไม้แบน ๆ ยาว ๑-๒ ฟุต กว้างประมาณ ๑ นิ้ว หุ้มปลายข้างหนึ่งด้วยสำลีพันกระดาษฟางหรือผ้าเนื้อนุ่ม.
บรรทัดราง,น.,อุปกรณ์อย่างหนึ่งของช่างไม้ เป็นเชือกพันลูกรอกอยู่ในรางไม้ เมื่อดึงปลายเชือกออกจากรอก เชือกจะผ่านกระปุกซึ่งมีสีดำหรือสีแดงบรรจุอยู่ทำให้เชือกติดสี เมื่อดึงเชือกให้ตึงตรงแนวพื้นกระดานเป็นต้นที่ต้องการขีดเส้นแล้วดีด สีจากเชือกจะติดพื้นเป็นเส้นตรงตามต้องการ.
บรรทับ,ก.,"ประทับ, แนบชิด, เช่น ถนอมบรรทับออมชม ทราบเนื้อ (ทวาทศมาส)."
บรรทาน,ก.,"เพิ่มให้, ให้."
บรรทุก,ก.,"วางลง ใส่ลง หรือบรรจุในยานพาหนะเป็นต้นเพื่อขนย้ายไปทีละมาก ๆ, ประทุก ก็ใช้"
บรรทุก,ก.,โดยปริยายหมายความว่า รับภาระ เช่น บรรทุกงานไว้มาก.
บรรเทา,ก.,"ทุเลาหรือทำให้ทุเลา เช่น อาการโรคบรรเทาลง, ผ่อนคลายหรือทำให้ผ่อนคลายลง เช่น บรรเทาทุกข์, เบาบางหรือทำให้เบาบางลง เช่น บรรเทาความร้อน, ประเทา ก็ใช้."
บรรเทือง,ก.,"ทำให้กระเตื้องขึ้น, พยุง, ทำให้ดีขึ้น."
บรรพ์,ว.,"ก่อน, ทีแรก, เบื้องต้น"
บรรพ์,ว.,ตะวันออก.
บรรพ,น.,"เล่ม, หมวด, ภาค, ตอน, กัณฑ์."
บรรพ- ๑,น.,"เล่ม, หมวด, ภาค, ตอน, กัณฑ์."
บรรพ- ๒,ว.,"ก่อน, ทีแรก, เบื้องต้น"
บรรพ- ๒,ว.,ตะวันออก.
บรรพกาล,น.,ดั้งเดิม.
บรรพชน,น.,บุคคลรุ่นก่อน ๆ แต่โบราณ ซึ่งเป็นต้นเผ่าพันธุ์หนึ่ง ๆ.
บรรพชา,น.,"การบวช เช่น บรรพชาเป็นกิจที่ทำได้ยาก, ถ้าใช้เข้าคู่กับคำ อุปสมบท เป็น บรรพชาอุปสมบท บรรพชา หมายความว่า การบวชเป็นสามเณร อุปสมบท หมายความว่า การบวชเป็นภิกษุ."
บรรพชา,ก.,บวช เช่น พระพุทธเจ้าเสด็จออกบรรพชา วัดเบญจมบพิตรดุสิตวนารามจัดบรรพชาสามเณรภาคฤดูร้อน.
บรรพชิต,น.,นักบวชในพระพุทธศาสนา.
บรรพต,น.,ภูเขา.
บรรพต-,น.,ภูเขา.
บรรพตกีลา,น.,แผ่นดิน.
บรรพตชาล,น.,"เทือกเขา, แนวเขา, ทิวเขา."
บรรพตธาตุ,น.,แร่.
บรรพตมาลา,น.,"เทือกเขา, แนวเขา, ทิวเขา."
บรรพตราช,น.,พญาเขา.
บรรพตวาสี,น.,ชาวเขา.
บรรพตศิขร,น.,ยอดเขา.
บรรพบุรุษ,น.,"ผู้เป็นต้นวงศ์ตระกูลซึ่งมีผู้สืบสายโลหิตมา, บุคคลที่นับตั้งแต่ปู่ย่าตายายขึ้นไป."
บรรพภาค,น.,ข้อมือ.
บรรพเภท,น.,ความปวดร้าวในข้อ.
บรรพมูล,น.,วันขึ้น ๑ คํ่า และวันกลางเดือนทางจันทรคติ.
บรรพสตรี,น.,หญิงผู้เป็นต้นวงศ์.
บรรยง,ก.,"ทำให้งาม, ทำให้ดี."
บรรยงก์,น.,ที่นั่ง.
บรรยเวกษก์,น.,ผู้ดูแลทั่วไป เป็นตำแหน่งในวิทยาลัย.
บรรยากาศ,น.,"อากาศที่หุ้มห่อโลกหรือเทห์ฟากฟ้าใด ๆ, โดยปริยายหมายความถึงความรู้สึกหรือสิ่งที่อยู่รอบ ๆ ตัว เช่น บรรยากาศในที่ประชุม บรรยากาศรอบ ๆ บ้าน."
บรรยาย,ก.,"อธิบายเรื่องให้ฟังเป็นต้น, เล่าเรื่อง เช่น ภาพยนตร์มีอักษรไทยบรรยายกำกับไว้."
บรรยายโวหาร,น.,สำนวนเขียนที่เป็นไปในลักษณะการชี้แจงหรืออธิบาย.
บรรลัย,ก.,"ฉิบหาย, วอดวาย, ย่อยยับ, มอดม้วย, ประลัย ก็ว่า."
บรรลัยกัลป์,น.,"เรียกไฟที่เชื่อกันว่าจะล้างโลกเมื่อสิ้นกัป ว่า ไฟบรรลัยกัลป์, ไฟกัลป์ หรือ ไฟประลัยกัลป์ ก็ว่า."
บรรลัยจักร,ว.,"วายวอด, มักใช้เป็นคำด่าประกอบคำ ฉิบหาย เป็น ฉิบหายบรรลัยจักร."
บรรลาย ๑,ก.,"ปราย, โปรย, เช่น หยั่งหยาดวลาหกบรรลาย (อุเทน)."
