คำ,POS,ความหมาย
มง,น.,"ชื่อหนึ่งของปลาทะเลในกลุ่มปลาหางแข็ง หางกิ่ว หรือสีกุน โดยเฉพาะที่มีขนาดกลางหรือขนาดใหญ่ ในวงศ์ Carangidae มีลำตัวเพรียว แบนข้างเล็กน้อย หน้าครีบก้นมีหนามแข็ง ๒ อันพับลงในร่องได้ คอดหางแคบ เกล็ดบนเส้นข้างตัวใหญ่เป็นเหลี่ยมแข็งโดยเฉพาะที่บริเวณคอดหาง ไม่มีสีฉูดฉาด อยู่รวมกันเป็นฝูง เช่น ชนิด Caranx sexfasciatus Quoy & Gaimard, C. melampygus Cuvier, C. ignobilis (Forsskal), Carangoides gymnostethus (Cuvier), C. fulvoguttatus (Forsskal) และ Alectis ciliaris (Bloch) ปลาเหล่านี้บางชนิดอาจมีขนาดยาวได้ถึง ๑.๔ เมตร, กะมง กะม่ง หรือ ม่ง ก็เรียก."
ม่ง ๑,น.,"ชื่อหนึ่งของปลาทะเลในกลุ่มปลาหางแข็ง หางกิ่ว หรือสีกุน โดยเฉพาะที่มีขนาดกลางหรือขนาดใหญ่ ในวงศ์ Carangidae มีลำตัวเพรียว แบนข้างเล็กน้อย หน้าครีบก้นมีหนามแข็ง ๒ อันพับลงในร่องได้ คอดหางแคบ เกล็ดบนเส้นข้างตัวใหญ่เป็นเหลี่ยมแข็งโดยเฉพาะที่บริเวณคอดหาง ไม่มีสีฉูดฉาด อยู่รวมกันเป็นฝูง เช่น ชนิด Caranx sexfasciatus Quoy & Gaimard, C. melampygus Cuvier, C. ignobilis (Forsskal), Carangoides gymnostethus (Cuvier), C. fulvoguttatus (Forsskal) และ Alectis ciliaris (Bloch) ปลาเหล่านี้บางชนิดอาจมีขนาดยาวได้ถึง ๑.๔ เมตร, กะมง กะม่ง หรือ ม่ง ก็เรียก."
ม่ง ๒,ก.,มุ่ง.
มงกุฎ,น.,เครื่องสวมพระเศียรพระมหากษัตริย์ เศียรพระพุทธรูปทรงเครื่องหรือเทวรูปเป็นต้น มีลักษณะต่าง ๆ กัน โดยปริยายใช้เรียกเครื่องประดับศีรษะที่มีลักษณะเช่นนั้น เช่น มงกุฎนางงามจักรวาล มงกุฎนางสาวไทย.
มงกุฎ,ว.,"สูงสุด, ยอดเยี่ยม."
มงกุฎไทย,น.,ชื่อเครื่องราชอิสริยาภรณ์ตระกูลหนึ่ง เรียกว่า เครื่องราชอิสริยาภรณ์อันมีเกียรติยศยิ่งมงกุฎไทย สร้างขึ้นครั้งแรกเมื่อ พ.ศ. ๒๔๑๒ ในรัชสมัยพระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว.
มงโกรย,น.,"ชื่อปลาทะเลและนํ้ากร่อยชนิด Hilsa kelee (Cuvier) ในวงศ์ Clupeidae ลำตัวป้อม แบนข้าง ปากเชิดขึ้น ไม่มีฟัน ท้องเป็นสันแหลม เกล็ดในแนวสันท้องเป็นเหลี่ยมคม เรียงต่อกันคล้ายฟันเลื่อย ซี่เหงือกมีจำนวนมากเรียงชิดกันและงอโค้งออกเสมอกันโดยตลอด ลำตัวสีเงิน หลังสีนํ้าเงินคลํ้า แนวกลางและข้างตัวมีจุดสีดำ ๓-๘ จุดเรียงกัน ๑ แถว จุดแรกที่ใกล้มุมแผ่นปิดเหงือกเด่นชัดที่สุด ขนาดยาวได้ถึง ๒๕ เซนติเมตร, ขมงโกรย ลินโกรย หรือ หมากผาง ก็เรียก."
มงคล,น.,"เหตุที่นำมาซึ่งความเจริญ เช่น มงคล ๓๘, สิ่งซึ่งถือว่าจะนำสิริและความเจริญมาสู่และป้องกันไม่ให้สิ่งที่เลวร้ายมากล้ำกราย, เรียกงานที่จัดให้มีขึ้นเพื่อความอยู่เย็นเป็นสุข เช่น งานทำบุญขึ้นบ้านใหม่ งานทำบุญวันเกิด ว่า งานมงคล"
มงคล,น.,เรียกเครื่องรางของขลังที่เชื่อว่าจะนำความสุขความเจริญเป็นต้นมาให้ หรือป้องกันภัยอันตรายต่าง ๆ ว่า วัตถุมงคล
มงคล,น.,สิ่งที่ทำเป็นวงด้วยด้ายเป็นต้นสำหรับสวมศีรษะเพื่อเป็นสิริมงคล นิยมใช้เฉพาะในเวลาชกมวยไทยหรือตีกระบี่กระบอง.
มงคล-,น.,"เหตุที่นำมาซึ่งความเจริญ เช่น มงคล ๓๘, สิ่งซึ่งถือว่าจะนำสิริและความเจริญมาสู่และป้องกันไม่ให้สิ่งที่เลวร้ายมากล้ำกราย, เรียกงานที่จัดให้มีขึ้นเพื่อความอยู่เย็นเป็นสุข เช่น งานทำบุญขึ้นบ้านใหม่ งานทำบุญวันเกิด ว่า งานมงคล"
มงคล-,น.,เรียกเครื่องรางของขลังที่เชื่อว่าจะนำความสุขความเจริญเป็นต้นมาให้ หรือป้องกันภัยอันตรายต่าง ๆ ว่า วัตถุมงคล
มงคล-,น.,สิ่งที่ทำเป็นวงด้วยด้ายเป็นต้นสำหรับสวมศีรษะเพื่อเป็นสิริมงคล นิยมใช้เฉพาะในเวลาชกมวยไทยหรือตีกระบี่กระบอง.
มงคลจักร,น.,"ด้ายมงคลแฝดสำหรับบ่าวสาวสวมศีรษะในพิธีรดนํ้า, มงคลแฝด ก็เรียก."
มงคลแฝด,น.,"ด้ายมงคลแฝดสำหรับบ่าวสาวสวมศีรษะในพิธีรดนํ้า, มงคลจักร ก็เรียก."
มงคลวาท,น.,"คำให้พร, คำแสดงความยินดี."
มงคลวาร,น.,"วันดี, วันอังคาร."
มงคลสมรส,น.,งานแต่งงาน.
มงคลสูตร,น.,ด้ายศักดิ์สิทธิ์ที่ล่ามจากหม้อนํ้ามนตร์
มงคลสูตร,น.,ชื่อพระสูตรที่สำคัญบทหนึ่งในพระพุทธศาสนาว่าด้วยมงคล ๓๘ ประการ.
มงคลหัตถี,น.,"ชื่อช้างตระกูล ๑ ใน ๑๐ ตระกูล กายสีนิลอัญชัน มีกิริยาท่าทางเดินงดงาม, ช้าง ๑๐ ตระกูล คือ ๑. กาฬาวกหัตถี ๒. คังไคยหัตถี ๓. ปัณฑรหัตถี ๔. ตามพหัตถี ๕. ปิงคลหัตถี ๖. คันธหัตถี ๗. มงคลหัตถี ๘. เหมหัตถี ๙. อุโบสถหัตถี ๑๐. ฉัททันตหัตถี."
มงคล่อ,น.,ดู มองคร่อ.
มณฑ์,น.,ของมัน ๆ
มณฑ์,น.,"นํ้าเมา, สุรา."
มณฑก ๑,น.,"กบ (สัตว์), ใช้ว่า มัณฑุก หรือ มณฑุก ก็มี."
มณฑก ๒,น.,เรียกปืนเล็กยาวชนิดหนึ่ง ว่า ปืนมณฑก.
มณฑนะ,น.,"เครื่องประดับ, อาภรณ์"
มณฑนะ,น.,การแต่ง.
มณฑป,น.,"เรือนเครื่องยอดขนาดใหญ่มีรูปทรงสี่เหลี่ยมจัตุรัส หลังคาเป็นทรงจอมแห ประกอบด้วยชั้นเชิงกลอนหลายชั้นเป็นต้น, ใช้ว่า มรฑป ก็มี. (ป., ส.)"
มณฑป,น.,ขันนํ้าเย็นของพระเจ้าแผ่นดินที่มีฝาเป็นรูปอย่างมณฑป เรียกว่า พระมณฑป.
มณฑล,น.,"วง เช่น สุริยมณฑล คือ วงรอบดวงอาทิตย์ จันทรมณฑล คือ วงรอบดวงจันทร์, บริเวณ เช่น มณฑลพิธี, เขตปกครองที่แบ่งออกเป็นส่วนใหญ่ ๆ"
มณฑล,น.,พระแท่นที่วงด้ายสายสิญจน์ เรียกว่า พระแท่นมณฑล.
มณฑลเทศาภิบาล,น.,เขตการปกครองในระบบเทศาภิบาล โดยการรวมเมืองตั้งแต่ ๒ เมืองขึ้นไปเป็นมณฑล มีข้าหลวงเทศาภิบาลที่ส่งไปจากกรุงเทพฯ เป็นผู้ปกครอง.
มณฑา,น.,ชื่อไม้พุ่มชนิด Magnolia liliifera (L.) Baill. ในวงศ์ Magnoliaceae ใบใหญ่ ดอกสีเหลืองนวล กลิ่นหอม
มณฑา,น.,มณฑารพ.
มณฑารพ,น.,"ชื่อต้นไม้ในเมืองสวรรค์, มณฑา ก็ใช้."
มณฑิระ,น.,มนเทียร.
มณฑุก,น.,กบ (สัตว์).
มณเฑียร,น.,มนเทียร.
มณเฑียรบาล,น.,มนเทียรบาล.
มณี,น.,แก้วหินมีค่าสีแดง ในจำพวกนพรัตน์ มักหมายถึงทับทิม.
มณีการ,น.,ช่างเจียระไนเพชรพลอย.
มณีพืช,น.,ต้นทับทิม.
มณีรัตน์,น.,แก้วมณี.
มณีราค,น.,สีแดงเสน.
มณีศิลา,น.,หินแก้ว.
มด ๑,น.,ชื่อแมลงหลายชนิดในวงศ์ Formicidae ส่วนท้องปล้องที่ ๑ หรือปล้องที่ ๑ และปล้องที่ ๒ ที่ติดกับอกคอดกิ่ว ด้านหลังส่วนที่คอดมีโหนกนูน ลักษณะนี้ทำให้มดแตกต่างไปจากต่อ แตน และปลวก มีรูปร่าง ลักษณะ สี และกลิ่นแตกต่างกันตามชนิด เดินกันเป็นทางเพื่อขนอาหาร หรือย้ายรัง เป็นแมลงสังคม ทำรังอยู่เป็นกลุ่ม แบ่งชั้นวรรณะเป็นมดนางพญา มดผู้ และมดงาน มดงานเป็นมดเพศเมียที่เป็นหมันทำหน้าที่สร้างรัง เลี้ยงดูตัวอ่อน และหาอาหาร บางชนิดเมื่อถูกรบกวนจะป้องกันตัวโดยใช้อวัยวะต่อยปล่อยกรดหรือกัดให้เกิดแผลและปล่อยกรดออกมาทำให้เกิดอาการระคายเคืองหรือทำให้เจ็บปวดได้.
มด ๒,น.,"หมอเวทมนตร์, หมอผี, ถ้าเป็นผู้ชาย เรียกว่า พ่อมด, ถ้าเป็นผู้หญิง เรียกว่า แม่มด"
มด ๒,น.,ใช้เป็นคำประกอบกับคำ หมอ เป็น มดหมอ หมายความว่า หมอทั่ว ๆ ไป.
มดดำ,น.,"ชื่อมดหลายชนิด หลายสกุล ในวงศ์ Formicidae สีดำเป็นมันตลอดทั้งตัว ยาว ๕-๖ มิลลิเมตร มักทำรังอยู่บนต้นไม้โดยเฉพาะตามซอกของต้นไม้และพวกผลไม้ต่าง ๆ เมื่อถูกจับต้องจะส่งกลิ่นเหม็นฉุนออกมาป้องกันตัว ที่พบบ่อย เช่น ชนิด Dolichoderus thonacicus (Smith), ชนิด Paratreehina longicornis (Latreille)."
มดแดง,น.,"ชื่อมดชนิด Oecophylla smaragdina (Fabricius) ในวงศ์ Formicidae มดงานลำตัวยาวประมาณ ๑ เซนติเมตร สีส้มหรือนํ้าตาลปนแดงตลอดรวมทั้งหนวดและขา ตาเล็ก สีนํ้าตาลแก่ ทำรังอยู่ตามต้นไม้ เช่น มะม่วง ขนุน โดยใช้ใบมาห่อเข้าด้วยกัน ขณะถูกรบกวนจะป้องกันตัวโดยกัดให้เกิดแผลแล้วปล่อยกรดออกมาทำให้ปวดแสบปวดร้อน เพศเมียที่มีปีก เรียก แม่เป้ง ลำตัวยาว ๑.๕-๑.๘ เซนติเมตร สีเขียวปนน้ำตาล ปีกใสสีน้ำตาล เมื่อผสมพันธุ์แล้วทำหน้าที่วางไข่เพียงอย่างเดียวเป็นมดนางพญา, มดส้ม ก็เรียก."
มดแดงเฝ้ามะม่วง,น.,"ชายที่ปองรักหญิงบ้านใกล้หรือที่อยู่ใกล้กัน และคอยกีดกันไม่ให้ชายอื่นมารัก, มดแดงแฝงพวงมะม่วง ก็ว่า."
มดเท็จ,ว.,"โกหกหลอกลวง, มักใช้เข้าคู่กับคำ โป้ปด เป็น โป้ปดมดเท็จ."
มดยอบ,น.,"ยางหอมสีแดงอมเหลืองหรือนํ้าตาลอมแดงได้จากรอยแตกของเปลือกไม้หรือจากการกรีดเปลือกไม้ต้นหลายชนิดในสกุล Commiphora วงศ์ Burseraceae เช่น ชนิด C. habessinica Co. (Berg) Engl., C. myrrha (Nees) Engl. ใช้ทำยา แต่งกลิ่นเครื่องสำอาง และใช้ในพิธีทางศาสนา."
มดลูก,น.,อวัยวะภายในอันเป็นที่ตั้งครรภ์.
มดส้ม,น.,ดู มดแดง.
มดสัง,น.,อีเห็น. (ดู อีเห็น).
มดหมอ,น.,หมอทั่วไป.
มดาย,น.,แม่.
มดี,*ว.,"คำเติมท้ายคำอื่นที่เป็นนามในคำที่มาจากบาลีและสันสกฤตเฉพาะที่มีสระ อิ อุ อยู่ท้าย หมายความว่า มี เช่น สิริมดี พันธุมดี, ตามหลักไวยากรณ์ เป็นเพศหญิง."
มต-,ก.,ตายแล้ว.
มตกภัต,น.,ข้าวที่ทำบุญอุทิศให้คนตาย.
มตกะ,น.,"คนตายแล้ว, ผู้ตายแล้ว."
มตกะ,ว.,ของผู้ตายแล้ว.
มตะ,ก.,ตายแล้ว.
มติ,น.,"ความเห็น, ความคิดเห็น, เช่น ที่ประชุมลงมติ มติของข้าพเจ้า, ความรู้"
มติ,น.,ข้อวินิจฉัยญัตติที่เสนอต่อที่ประชุม.
มติพิเศษ,น.,มติของที่ประชุมใหญ่ผู้ถือหุ้นของบริษัทจำกัด ที่ได้ลงมติด้วยคะแนนเสียงข้างมากไม่ต่ำกว่าสามในสี่ของจำนวนเสียงทั้งหมดของผู้ถือหุ้นที่มาประชุมและมีสิทธิออกเสียงลงคะแนน.
มติมหาชน,น.,ความคิดเห็นหรือท่าทีของประชาชนกลุ่มใหญ่ที่เห็นพ้องต้องกันในเรื่องใดเรื่องหนึ่ง.
มทนะ,น.,กามเทพ.
มทนียะ,ว.,"เป็นที่ตั้งแห่งความเมา, ที่ควรเมา."
มทะ,น.,ความเมา
มทะ,น.,นํ้ามันช้างที่ตกมัน
มทะ,น.,สภาพช้างที่ตกมัน.
มธุ,น.,"นํ้าหวาน, นํ้าผึ้ง."
มธุกร,น.,ผู้ทำนํ้าหวาน คือ แมลงผึ้ง.
มธุกรี,น.,แมลงผึ้งตัวเมีย.
มธุการี,น.,แมลงผึ้ง.
มธุโกศ,น.,รวงผึ้ง.
มธุตฤณ,น.,อ้อย.
มธุปฎล,น.,รวงผึ้ง.
มธุปะ,น.,ผู้ดื่มนํ้าหวาน คือ แมลงผึ้ง.
มธุปายาส,น.,ข้าวปายาสเจือนํ้าผึ้ง ใช้เป็นของหวานในงานรื่นเริง.
มธุพรต,น.,แมลงผึ้ง.
มธุมักขิกา,น.,แมลงผึ้ง.
มธุมิศร,ว.,เจือนํ้าหวาน.
มธุร-,น.,อ้อยแดง
มธุร-,น.,"ความหวาน, ความไพเราะ."
มธุร-,ว.,"หวาน, ไพเราะ."
มธุรตรัย,น.,ของอร่อยทั้ง ๓ คือ นํ้าตาล นํ้าผึ้ง เนย.
มธุรพจน์,น.,ถ้อยคำไพเราะ
มธุรพจน์,น.,ผู้มีถ้อยคำไพเราะ.
มธุรส,น.,"นํ้าผึ้ง, รสหวาน, อ้อย."
มธุรส,ว.,ไพเราะ เช่น มธุรสวาจา.
มธุระ,น.,อ้อยแดง
มธุระ,น.,"ความหวาน, ความไพเราะ."
มธุระ,ว.,"หวาน, ไพเราะ."
มธุลีห์,น.,แมลงผึ้ง.
มธุเศษ,น.,ขี้ผึ้ง.
มธุสร,น.,เสียงหวาน.
มน-,น.,ใจ.
ม่น,ก.,"ซุก, แทรก."
มน ๑,ก.,"อยู่กับที่ (ใช้แก่ดาวนพเคราะห์ ซึ่งปรากฏแก่ตาเป็น ๓ ทาง คือ เสริด ว่า ไปข้างหน้า, พักร ว่า ถอยหลัง, มน ว่า อยู่กับที่)."
มน ๒,ว.,"กลม ๆ, โค้ง ๆ, ไม่เป็นเหลี่ยม, เช่น ทองหลางใบมน ขอบโต๊ะมน ปกเสื้อมน."
มน ๓,น.,ใจ.
มนต์,น.,"คำศักดิ์สิทธิ์, คำสำหรับสวดเพื่อเป็นสิริมงคล เช่น สวดมนต์, คำเสกเป่าที่ถือว่าศักดิ์สิทธิ์ เช่น ร่ายมนตร์ เวทมนตร์."
มนตร์,น.,"คำศักดิ์สิทธิ์, คำสำหรับสวดเพื่อเป็นสิริมงคล เช่น สวดมนต์, คำเสกเป่าที่ถือว่าศักดิ์สิทธิ์ เช่น ร่ายมนตร์ เวทมนตร์."
มนตร์กฤตยา,น.,การใช้เวทมนตร์ เช่น มนตร์กฤตยานั้นซั้นเสื่อมสิ้นทุกอัน (โลกนิติ).
มนตรี,น.,"ที่ปรึกษาราชการ, ที่ปรึกษา, ผู้แนะนำ, นิยมใช้เป็นส่วนท้ายของสมาส เช่น องคมนตรี รัฐมนตรี เทศมนตรี, (โบ) ข้าราชการชั้นผู้ใหญ่ เช่น มนตรีหก."
มนตรีหก,น.,ตำแหน่งเจ้ากรมใหญ่จำนวน ๖ กรม ได้แก่ กรมล้อมพระราชวัง กรมพระสุรัสวดี กรมพระคลังมหาสมบัติ กรมสังฆการีธรรมการ กรมพระอาลักษณ์ และกรมพระภูษามาลา.
มนท์,น.,ดาวพระเสาร์.
มนท์,ว.,"เฉื่อย,ช้า"
มนท์,ว.,อ่อนแอ
มนท์,ว.,โง่เขลา
มนท์,ว.,ขี้เกียจ.
มนท-,น.,ดาวพระเสาร์.
มนท-,ว.,"เฉื่อย,ช้า"
มนท-,ว.,อ่อนแอ
มนท-,ว.,โง่เขลา
มนท-,ว.,ขี้เกียจ.
มนทกานติ,น.,“ผู้มีรัศมีอ่อน” คือ ดวงเดือน.
มนทาทร,ว.,"ไม่เอาใจใส่, ทอดธุระ."
มนทิระ,น.,เรือนหลวง.
มนทิราลัย,น.,เรือนหลวง.
มนเทียร,น.,"เรือนหลวงซึ่งใช้เป็นที่ประทับประจำของพระมหากษัตริย์ ใช้ว่า พระราชมนเทียร, โบราณใช้ว่า พระราชมณเฑียร."
มนเทียรบาล,น.,"กฎหมายว่าด้วยการปกครองภายในพระราชฐาน, เรียกข้อบัญญัติพิเศษเกี่ยวกับพระราชฐาน พระราชวงศ์ และระเบียบการปกครองในราชสำนัก ว่า กฎมนเทียรบาล"
มนเทียรบาล,น.,"ผู้มีอำนาจหน้าที่เกี่ยวกับการปกครองภายในพระราชฐาน, โบราณใช้ว่า มณเฑียรบาล."
มนสิการ,น.,การกำหนดไว้ในใจ.
มนัส,น.,"ใจ (เมื่อเข้าสมาสกับศัพท์หลังมักเป็น มโน, ดู มโน)."
มนัส-,น.,"ใจ (เมื่อเข้าสมาสกับศัพท์หลังมักเป็น มโน, ดู มโน)."
มนัสดาป,น.,ความร้อนใจ.
มนัสวี,น.,"ผู้เป็นปราชญ์, ผู้มีใจเด็ดเดี่ยว, ผู้มีความคิดสูง."
มนินทรีย์,น.,ใจซึ่งเป็นใหญ่ในการรับรู้ธรรมารมณ์ คือ อารมณ์ที่เกิดทางใจ.
มนิมนา,ว.,"เร็ว, ด่วน, ขมีขมัน, เช่น ก็มนิมนาการมาสู่สาลวัน (ปฐมสมโพธิกถา)."
มนิลา,น.,"เรียกเชือกเกลียวสีขาวขุ่น ๆ ค่อนข้างใหญ่ เหนียวมาก เดิมทำจากใยมะพร้าว เรียกชื่อตามเชือก ทำจากใยกล้วยจำพวกกล้วยตานีในประเทศฟิลิปปินส์ ว่า เชือกมนิลา, มักเรียกว่า เชือกมลิลา"
มนิลา,น.,"เรียกเรือนที่มีลักษณะทรงหลังคาที่มีจั่วทั้ง ๒ ด้าน มีหลังคาลาดลงมาทั้ง ๔ ด้าน ได้รับอิทธิพลจากเรือนในกรุงมนิลา ประเทศฟิลิปปินส์ ว่า เรือนทรงมนิลา, เรือนทรงมลิลา ก็เรียก."
มนีมนา,ว.,"เร็ว, ด่วน, ขมีขมัน, เช่น ก็มนิมนาการมาสู่สาลวัน (ปฐมสมโพธิกถา)."
มนุ,น.,มนู.
มนุช,น.,“ผู้เกิดจากมนู” คือ คน.
มนุชาธิป,น.,พระเจ้าแผ่นดิน.
มนุญ,ว.,"เป็นที่พอใจ, งาม."
มนุษย์,น.,"สัตว์ที่รู้จักใช้เหตุผล, สัตว์ที่มีจิตใจสูง, คน."
มนุษย-,น.,"สัตว์ที่รู้จักใช้เหตุผล, สัตว์ที่มีจิตใจสูง, คน."
มนุษย์กบ,น.,คนที่ฝึกดำนํ้าได้นาน ๆ จนชำนาญโดยอาศัยหน้ากาก รองเท้าคล้ายตีนกบและอุปกรณ์ช่วยการหายใจใต้นํ้า.
มนุษยชาติ,น.,"จำพวกคน, หมู่มนุษย์."
มนุษยเทพ,น.,กษัตริย์.
มนุษยธรรม,น.,"ธรรมของคน, ธรรมที่มนุษย์พึงมีต่อกัน มีเมตตากรุณาเป็นต้น."
มนุษย์มนา,น.,"ผู้คน เช่น ไม่เห็นมีมนุษย์มนาสักคน, คนทั่ว ๆ ไป เช่น แต่งตัวไม่เป็นมนุษย์มนา."
มนุษยโลก,น.,โลกมนุษย์.
มนุษยศาสตร์,น.,วิชาว่าด้วยคุณค่าทางจิตใจและงานของคน มีศิลปะ วรรณคดี ประวัติศาสตร์ ภาษาศาสตร์ ศาสนา และปรัชญา. (ส. มนุษฺย + ศาสฺตฺร).
มนุษยสัมพันธ์,น.,ความสัมพันธ์ในทางสังคมระหว่างมนุษย์ ซึ่งจะก่อให้เกิดความเข้าใจอันดีต่อกัน.
มนุษย์อวกาศ,น.,คนที่ฝึกจนมีความชำนาญเพื่อเดินทางออกนอกบรรยากาศของโลก.
มนุสาร,น.,ชื่อคัมภีร์กฎหมายมนูธรรมศาสตร์ฉบับย่อ.
มนู,น.,"ชื่อพระผู้สร้างมนุษยชาติและปกครองโลก มี ๑๔ องค์ เรียงกันเป็นยุค ๆ ไป, ยุคหนึ่งเรียกว่า มนวันดร นานกว่า ๔,๐๐๐,๐๐๐ ปี องค์แรก คือ พระสวายมภูวะ พระมนูองค์นี้ถือกันว่าเป็นผู้ทรงออกกฎหมายหรือธรรมศาสตร์ซึ่งยังมีอยู่ตราบเท่าทุกวันนี้เรียกว่า มนุสัมหิตา หรือ มนุสมฺฤติ, เพราะฉะนั้น คำ มนู จึงหมายถึงกฎหมายก็ได้ เช่น มนูกิจ."
มนูสาร,น.,ชื่อคัมภีร์กฎหมายมนูธรรมศาสตร์ฉบับย่อ.
มโน,น.,ใจ.
มโนกรรม,น.,"การกระทำทางใจ, การคิด, ความคิด."
มโนคติ,น.,ความคิด.
มโนช,น.,“เกิดแต่ใจ” คือ ความรัก.
มโนชญ์,ว.,"เป็นที่พอใจ, งาม."
มโนทุจริต,น.,ความประพฤติชั่วทางใจ มี ๓ อย่าง ได้แก่ ความโลภอยากได้ของของผู้อื่น ๑ ความพยาบาท ๑ ความเห็นผิดจากทำนองคลองธรรม ๑.
มโนธรรม,น.,"ความรู้สึกผิดชอบชั่วดี, ความรู้สึกว่าอะไรควรทำอะไรไม่ควรทำ."
มโนนุกูล,ว.,"ซึ่งเกื้อกูลใจ, ชูใจ."
มโนภาพ,น.,ความคิดเห็นเป็นภาพขึ้นในใจ.
มโนภินิเวศ,น.,"ความมั่นใจ, ความหนักแน่น."
มโนมัย,ว.,"สำเร็จด้วยใจ, ใช้ประกอบกับ ม้า หมายความว่า ม้าที่ใช้ขับขี่รวดเร็วได้ดังใจ."
มโนมัย,น.,ม้า เช่น ครั้นถึงจึงสั่งข้าไท เร่งผูกมโนมัยที่เคยขี่ (บทละครสังข์ทอง).
มโนรถ,น.,"ความหวัง, ความประสงค์, ความใฝ่ฝัน."
มโนรม,ว.,"เป็นที่ชอบใจ, งาม."
มโนรมย์,ว.,"เป็นที่ชอบใจ, งาม."
มโนราห์,น.,"ศิลปะการแสดงพื้นเมืองอย่างหนึ่งของภาคใต้ มีแม่บทท่ารำอย่างเดียวกับละครชาตรี, โนรา ก็ว่า, เขียนว่า มโนห์รา ก็มี."
มโนศิลา,น.,"ศิลาอ่อนที่ย่อยให้ละเอียดประสมเป็นสีทาสิ่งอื่นได้, อีกนัยหนึ่งว่าสารหนูแดง, เรียกหินลายสีแดง ๆ เช่น รัตนผลึกเลื่อมมโนศิลาลาย (ม. ร่ายยาว มหาพน)."
มโนสาร,น.,ชื่อคัมภีร์กฎหมายมนูธรรมศาสตร์ฉบับย่อ.
มโนสาเร่,น.,"เรื่องเบ็ดเตล็ดหยุมหยิม เช่น เรื่องมโนสาเร่, เรียกคดีอันมีทุนทรัพย์หรือค่าเช่าจำนวนเล็กน้อย ซึ่งไม่เกินจำนวนที่กำหนดในกฎหมาย ว่า คดีมโนสาเร่."
มโนสุจริต,น.,ความประพฤติชอบทางใจ มี ๓ อย่าง ได้แก่ ความไม่โลภอยากได้ของของผู้อื่น ๑ ความไม่พยาบาท ๑ ความเห็นถูกตามทำนองคลองธรรม ๑.
มโนหระ,ว.,"เป็นที่จับใจ, น่ารักใคร่, สวย, งาม."
มโนห์รา,น.,ดู มโนราห์.
มโนห์ราโอด,น.,ชื่อเพลงไทย อัตรา ๒ ชั้น หน้าทับปรบไก่ ปรากฏในเรื่องทำขวัญ
มโนห์ราโอด,น.,ชื่อเพลงไทยประเภทเพลงโหมโรง.
มมังการ,น.,ความถือว่าเป็นของเรา.
มมาก,น.,แมลงหวี่.
มยุร-,น.,"นกยูง, ใช้ว่า มยูร ก็มี."
มยุรคติ,น.,ท่าทางของนกยูง.
มยุรฉัตร,น.,พนมหางนกยูง หรือเครื่องกั้นบังเป็นชั้น ๆ ทำด้วยหางนกยูง เป็นเครื่องสูง ใช้ในงานพิธีโสกันต์.
