คำ,POS,ความหมาย
กก ๖,น.,"ซอกด้านในหรือซอกด้านหลังของบานประตูหรือหน้าต่าง, ถ้าเป็นด้านหลังของแผ่นบานประตู เรียกว่า กกประตู, ถ้าเป็นด้านหลังของแผ่นบานหน้าต่าง เรียกว่า กกหน้าต่าง."
กก ๗,น.,"ชื่อนกเงือกชนิด Buceros bicornis Linn. ในวงศ์ Bucerotidae เป็นนกขนาดใหญ่ที่สุดในหมู่นกเงือก โคนขากรรไกรบนมีโหนกแข็งขนาดใหญ่ คอสีขาว ปีกสีดำพาดเหลือง ปลายปีกขาว หางยาวสีขาวพาดดำ ตัวผู้ตาสีแดง ตัวเมียตาสีขาว กินผลไม้และสัตว์ขนาดเล็ก, กก หรือ กะวะ ก็เรียก."
กกช้าง,น.,"ชื่อไม้ล้มลุกชนิด Typha angustifolia L. ในวงศ์ Typhaceae ขึ้นในนํ้า ช่อดอกคล้ายธูปขนาดใหญ่, กกธูป ธูปฤๅษี ปรือ หรือ เฟื้อ ก็เรียก."
กกธูป,น.,"ชื่อไม้ล้มลุกชนิด Typha angustifolia L. ในวงศ์ Typhaceae ขึ้นในนํ้า ช่อดอกคล้ายธูปขนาดใหญ่, กกธูป ธูปฤๅษี ปรือ หรือ เฟื้อ ก็เรียก."
กกเสา,น.,ส่วนของเสาที่อยู่ติดกับพื้นเรือน เช่น นั่งพิงกกเสา.
กกหู,น.,บริเวณโคนหูส่วนหลังที่ติดกับศีรษะ.
กกุธภัณฑ์,น.,สัญลักษณ์สำคัญแห่งความเป็นพระมหากษัตริย์ คือ ๑. พระมหาพิชัยมงกุฎ ๒. พระแสงขรรค์ชัยศรี ๓. ธารพระกรชัยพฤกษ์ ๔. วาลวีชนี (พัดกับแส้) ๕. ฉลองพระบาท รวมเรียกว่าเบญจราชกกุธภัณฑ์ ทั้งนี้ บางสมัยใช้เครื่องราชกกุธภัณฑ์แตกต่างกัน เช่น ใช้ฉัตรแทนพระมหาพิชัยมงกุฎ.(ป. กกุธ ว่า เครื่องหมายความเป็นพระราชา + ภณฺฑ ว่า+C218 ของใช้
กกุธภัณฑ์,น.,ระบุไว้ในอภิธานัปปทีปิกา คาถาที่ ๓๕๘ ว่า พระขรรค์ ฉัตร อุณหิส ฉลองพระบาท วาลวีชนี คือ มีฉัตรแทนธารพระกร
กกุธภัณฑ์,น.,ในจดหมายเหตุบรมราชาภิเษก รัชกาลที่ ๒ มีทั้งฉัตรและธารพระกร พระแสงขรรค์ พระแสงดาบ วาลวีชนี พระมหาพิชัยมงกุฎ และฉลองพระบาท รวมเป็น ๗ สิ่ง.วาลวีชนี ที่ปรากฏวัตถุเป็นพัดกับแส้จามรีนั้น แต่ก่อนเป็นพัดใบตาลอย่างที่เรียกว่า พัชนีฝักมะขาม ต่อมาท่านเห็นควรเป็นแส้จามรีจะถูกกว่า เพราะศัพท์ว่าวาลวีชนี หมายความเป็นแส้ขนโคชนิดหนึ่ง จึงสร้างแส้จามรีขึ้น แต่ก็ไม่อาจเลิกพัดใบตาลของเก่า เป็นอันรวมไว้ทั้ง ๒ อย่างในเครื่องที่เรียกว่า วาลวีชนี).
ก่ง,ก.,"ทำให้งอเป็นรูปโค้ง, ทำให้โค้ง, เช่น ก่งศร ก่งคอ, โก่ง ก็ว่า."
ก่ง,ว.,"โค้ง เช่น คิ้วก่ง, โก่ง ก็ว่า."
ก้ง,ว.,"ลาย, ด่าง, เช่น แมวก้ง ผ้าตาก้ง (คือ ผ้าตาโต ๆ ที่มีสีต่าง ๆ กัน)."
ก๊ง,ก.,ดื่ม (ใช้แก่เหล้า) เช่น ก๊งเหล้า.
ก๊ง,น.,หน่วยตวงเหล้าโรงเป็นต้นตามวิธีประเพณี ๑ ก๊ง เท่ากับ ๕๐ ลูกบาศก์เซนติเมตร.
กง ๑,น.,เรียกคำหรือพยางค์ที่มีตัว ง สะกด ว่า มาตรากงหรือแม่กง.
กง ๒,น.,"วง, ส่วนรอบของล้อเกวียนหรือล้อรถม้าเป็นต้น, เรียกสิ่งที่มีลักษณะคล้ายคลึงเช่นนั้น เช่น ขนมกง, บางทีก็ใช้เข้าคู่กับคำ วง ว่า เป็นวงเป็นกง"
กง ๒,น.,ไร่ล้มลุกที่ถางป่าเป็นหย่อม ๆ ตามเนื้อที่และกั้นเป็นขอบเขตไว้.
กง ๒,ก.,แวดล้อม เช่น ม้ากันม้ากง.
กง ๓,น.,"ไม้รูปโค้งที่ตั้งเป็นโครงเรือ (เทียบ ม. กง และ ต. กง, ในความเดียวกัน)"
กง ๓,น.,ไม้สำหรับดีดฝ้าย มีรูปเหมือนคันธนู เรียกว่า ไม้กง หรือ ไม้กงดีดฝ้าย (เทียบอะหม ไม้กงดีดฝ้าย และ คันกระสุน ว่า กง
กง ๓,น.,"พายัพ ว่า โก๋ง ได้แก่ คันกระสุน), เสลี่ยงที่มีพนักโค้งเหมือนกงเรือ เรียกว่า เสลี่ยงกง."
กง ๔,น.,ปลามังกง.
กง ๕,น.,"ชื่อสัตว์สะเทินนํ้าสะเทินบกชนิด Bufo asper Gravenhorst ในวงศ์ Bufonidae เป็นคางคกที่ใหญ่ที่สุดในประเทศไทย ผิวหนังเป็นตุ่มขรุขระทั่วตัว ตุ่มที่หลังมีขนาดใหญ่ ส่วนใหญ่ลำตัวสีน้ำตาลดำและน้ำตาลเหลือง ท้องสีขาวหม่นบางตัวมีจุดสีแดงเล็ก ๆ ยางขาวมีฤทธิ์ทำให้มึนเมา อาศัยในป่าบริเวณริมลำธารหรือน้ำตก, กระทาหอง กระหอง หรือ กง ก็เรียก."
กงกอน,น.,"ชื่อไม้ต้นในสกุล Rhizophora วงศ์ Rhizophoraceae ขึ้นตามป่าเลนชายทะเล นิยมใช้ทำฟืนและเผาถ่านกันมาก เมล็ดงอกตั้งแต่อยู่บนต้น ลักษณะเรียวยาวคล้ายฝัก มี ๒ ชนิด คือ โกงกางใบใหญ่หรือกงกอน ( R. mucronata Poir.) และโกงกางใบเล็ก ( R. apiculata Blume) ชนิดนี้นิยมใช้ทำฟืนและเผาถ่านกันมาก, พังกา ก็เรียก."
กงการ,น.,"กิจการ, หน้าที่, ธุระ, เช่น กงการอะไรของคุณ ไม่ใช่กงการของฉัน."
กงเกวียน,น.,ล้อเกวียน.
กงเกวียนกำเกวียน,*สำ.,"ใช้เป็นคำอุปมาหมายความว่า เวรสนองเวร, กรรมสนองกรรม, เช่น ทำแก่เขาอย่างไร ตนหรือลูกหลานเป็นต้นของตนก็อาจจะถูกทำในทำนองเดียวกันอย่างนั้นบ้าง เป็นกงเกวียนกำเกวียน."
กงโก้,ว.,"โก่ง ๆ โค้ง ๆ เช่น ยืนกงโก้, หลังโกงไม่น่าดู เช่น ผอมกงโก้"
กงโก้,ว.,เกะกะไม่เรียบร้อย เช่น กงโก้กงกก
กงโก้,ว.,โกงโก้ ก็ว่า.
กงข้าง,น.,กงที่ตรึงข้างไม่ถึงท้องเรือสลับกับกงวาน.
กงค้าง,น.,กงที่ตรึงข้างไม่ถึงท้องเรือสลับกับกงวาน.
ก้งโค้ง,ก.,"โก่งก้นให้โด่ง, โน้มตัวลงยกก้นให้สูงขึ้น, โก้งโค้ง ก็ว่า."
กงจักร,น.,สิ่งที่มีรูปเป็นวงกลม มีริมเป็นแฉก ๆ โดยรอบ.
กงฉาก,น.,เครื่องมือทางช่างชนิดหนึ่ง สำหรับหามฉากในการปักผังหรือกำหนดผังเสา โดยใช้ไม้แบนที่มีความยาวพอสมควรมาประกอบให้เป็นมุม ๙๐ องศา แล้วยึดปลายทั้ง ๒ ข้างด้วยไม้อีกชิ้นหนึ่ง.
ก้งฉ่าย,น.,ผักกาดเขียวปลีดองหวาน.
ก๊งฉ่าย,น.,ผักกาดเขียวปลีดองหวาน.
กงเต๊ก,น.,การทำบุญให้แก่ผู้ตายตามพิธีของนักบวชนิกายจีนและญวน มีการสวดและเผากระดาษที่ทำเป็นรูปต่าง ๆ มีบ้านเรือน คนใช้ เป็นต้น.
กงพัด ๑,น.,กงสำหรับพัด เป็นรูปใบพัดที่หมุนได้ เช่น กงพัดสีลม กงพัดเครื่องสีฝัด กงพัดเครื่องระหัด
กงพัด ๑,น.,ประตูหมุน
กงพัด ๑,น.,เครื่องมือชนิดหนึ่งเป็นไม้ยาวประมาณ ๕๐ เซนติเมตร เจาะรูหัวท้าย ใส่ไม้ขวาง สำหรับพัดด้าย.
กงพัด ๒,น.,"ไม้เหลี่ยมสอดในรูซึ่งเจาะที่โคนเสาเรือน ปลายทั้ง ๒ ยื่นออกมาวางอยู่บนหมอน (ซึ่งเรียกว่า งัว) ข้างละต้น, หรือถ้าไม่เจาะรู ก็ใช้เป็น ๒ อัน ตีขวางขนาบโคนเสาข้างละอันวางอยู่บนหมอนเหมือนกัน เพื่อกันทรุด."
กงวาน,น.,กงที่มีรูสำหรับนํ้าเดินที่ท้องเรือ เช่น สำเภาลำใดของพาณิชซึ่งจะตกแต่งต่อติดเป็นกงวาน (ม. ร่ายยาว กุมาร).
กงเวียน,น.,"เครื่องมือสำหรับเขียนวงกลม ส่วนโค้งของวงกลม หรือกะระยะ ทำด้วยโลหะ มี ๒ ขา ปลายข้างหนึ่งแหลม ปลายอีกข้างหนึ่งมีดินสอเป็นต้น อีกแบบหนึ่งมีปลายแหลมทั้ง ๒ ข้าง แบบหลังนี้ใช้สำหรับเขียนบนโลหะก็ได้, กางเวียน ก็ว่า, ปัจจุบันเรียกว่า วงเวียน."
กงสี,น.,"ของกองกลางที่ใช้รวมกันสำหรับคนหมู่หนึ่ง ๆ, หุ้นส่วน, บริษัท."
กงสุล,น.,ชื่อตำแหน่งของบุคคลซึ่งรัฐบาลของประเทศหนึ่งแต่งตั้งให้เป็นผู้แทนประจำอยู่ในเมืองต่าง ๆ ของอีกประเทศหนึ่ง เพื่อทำหน้าที่ช่วยเหลือคนชาติของตนและดูแลผลประโยชน์ทั่วไปของประเทศของตน.
กช,น.,"ดอกบัว เช่น ดุจบัวอันบานชู กชกรรณิกามาศ (สมุทรโฆษ), โดยมากใช้เข้าคู่กับคำ กร เป็น กรกช เช่น กรกชชุลีคัล (อิเหนาคำฉันท์)."
กช-,น.,"ดอกบัว เช่น ดุจบัวอันบานชู กชกรรณิกามาศ (สมุทรโฆษ), โดยมากใช้เข้าคู่กับคำ กร เป็น กรกช เช่น กรกชชุลีคัล (อิเหนาคำฉันท์)."
กชกร,น.,“ดอกบัวคือมือ” คือ กระพุ่มมือ เช่น กชกรต่างแต่งตั้ง ศิรสา (หริภุญชัย).
กฎ,ก.,"จดไว้เป็นหลักฐาน เช่น ให้นายยกกระบัตรกฎปากหลากคำไว้ (กฎหมายอายัดทาส), ตรา เช่น ตรัสแก่ขุนศรีภูริปรีชาให้กฎเป็นตำราไว้ (อัยการเบ็ดเสร็จ), พระมหาธรรมราชาก็ตรัสให้กฎลงมาให้เอาพระยารามเป็นพระยาพิชัย (พงศ. ๑๑๓๖). (เทียบ ข. กต่ ว่า จด)."
กฎ,น.,คำบังคับ เช่น จึ่งสมเด็จพระมหินทราธิราชเจ้าแผ่นดินก็ตรัสให้ทำตามกฎให้ลงมานั้นทุกประการ (พงศ. ๑๑๓๖)
กฎ,น.,ข้อกำหนดหรือข้อบัญญัติที่บังคับให้ต้องมีการปฏิบัติตาม เช่น พระราชกฤษฎีกา กฎกระทรวง ประกาศกระทรวง
กฎ,น.,ข้อกำหนดในเรื่องธรรมชาติตามที่ค้นคว้าได้.
กฎกระทรวง,น.,"ข้อกำหนดที่รัฐมนตรีว่าการกระทรวงออกโดยอาศัยอำนาจตามกฎหมายที่ให้ออกกฎกระทรวง, เดิมเรียกว่า กฎเสนาบดี ถ้าเป็นข้อกำหนดที่นายกรัฐมนตรีออก เรียกว่า กฎสำนักนายกรัฐมนตรี."
กฎเกณฑ์,น.,"ข้อกำหนดที่วางไว้เป็นหลักให้ปฏิบัติ, หลักเกณฑ์."
กฎข้อบังคับ,น.,ข้อกำหนดที่กำหนดไว้เป็นแนวทางหรือระเบียบในการปฏิบัติหรือดำเนินการตามกฎหมาย.
กฎทบวง,น.,ข้อกำหนดที่รัฐมนตรีว่าการทบวงออกโดยอาศัยอำนาจตามกฎหมายที่ให้ออกกฎทบวง.
กฎธรรมชาติ,น.,ความเป็นไปตามธรรมชาติของสิ่งทั้งหลาย.
กฎธรรมดา,น.,ความเป็นไปตามปรกติวิสัยของมนุษย์และสังคม.
กฎบัตร,น.,ตราสารที่จัดตั้ง จัดระเบียบ และกำหนดอำนาจหน้าที่ขององค์การ.
กฎบัตรกฎหมาย,น.,"กระบวนกฎหมาย, เชิงกฎหมาย."
กฎบัตรสหประชาชาติ,น.,ตราสารที่สถาปนาและจัดระเบียบองค์การสหประชาชาติ.
กฎมณเฑียรบาล,น.,กฎมนเทียรบาล.
กฎมณเฑียรบาลว่าด้วยการสืบราชสันตติวงศ์,น.,กฎหมายที่วางหลักเกณฑ์เกี่ยวกับการสืบราชสมบัติ.
กฎมณเทียรบาล,น.,กฎมนเทียรบาล.
กฎมนเทียรบาล,น.,"ข้อบัญญัติพิเศษเกี่ยวกับพระราชฐาน พระราชวงศ์ และระเบียบการปกครองในราชสำนัก, โบราณใช้ว่า กฎมณเฑียรบาล หรือ กฎมณเทียรบาล ก็มี."
กฎศีลธรรม,น.,กฎว่าด้วยการกระทำที่ถูกต้องและไม่ถูกต้องทางศีลธรรม.
กฎเสนาบดี,น.,"ข้อกำหนดที่รัฐมนตรีว่าการกระทรวงออกโดยอาศัยอำนาจตามกฎหมายที่ให้ออกกฎกระทรวง, เดิมเรียกว่า กฎเสนาบดี ถ้าเป็นข้อกำหนดที่นายกรัฐมนตรีออก เรียกว่า กฎสำนักนายกรัฐมนตรี."
กฎหมาย,น.,กฎเกณฑ์ที่ผู้มีอำนาจตราขึ้นเพื่อใช้บังคับบุคคลให้ปฏิบัติตามเป็นการทั่วไป ผู้ใดไม่ปฏิบัติตามย่อมได้รับผลร้าย กฎหมายอาจตราขึ้นเพื่อกำหนดระเบียบแห่งความสัมพันธ์ระหว่างบุคคลหรือระหว่างบุคคลกับรัฐ หรือเพื่อใช้ในการบริหารประเทศ กฎหมายอาจเกิดจากจารีตประเพณีอันเป็นที่ยอมรับนับถือกันก็ได้.
กฎหมาย,ก.,"จดบันทึกไว้เป็นหลักฐาน เช่น สั่งให้นายอินกฎหมายผู้มีชื่อทั้งนี้ไว้ (พงศ. อยุธยา), ทำหนังสือเป็นหลักฐาน เช่น อนึ่ง มีผู้ทำหนังสือร้องเรียนกฎหมายว่า…(พระราชกำหนดเก่า)"
กฎหมาย,ก.,"ออกหมายกำหนด เช่น ให้มหาดไทยกลาโหมกฎหมายบอกแก่ตระลาการ ถ้ากฎหมายมิทั่ว จะเอาตัวผู้กฎหมายลงโทษ (พระราชกำหนดเก่า),กฎหมายงานพระบรมศพครั้งกรุงเก่า"
กฎหมาย,ก.,ตราสั่ง เช่น จึ่งกฎหมายให้สามไป เดือนหนึ่งจอมไตร ดำรัสให้เร่งคืนมา (พากย์)
กฎหมาย,ก.,กำหนดขีดขั้น เช่น ให้ปลูกโรงรจนาใน นอกหน้าศาลชัย ให้ตั้งพิกัดกฎหมาย (พากย์).
กฎหมายตราสามดวง,น.,ประมวลกฎหมายโบราณของไทยซึ่งพระบาทสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช ได้โปรดเกล้าฯ ให้ชำระและปรับปรุงแก้ไขตัวบทกฎหมายต่าง ๆ ที่ใช้กันมาตั้งแต่สมัยอยุธยาจนถึงต้นรัตนโกสินทร์ เมื่อทำเสร็จแล้วได้ประทับดวงตราพระราชสีห์ พระคชสีห์ และบัวแก้ว ไว้เป็นสำคัญ จึงเรียกว่า กฎหมายตราสามดวง.
กฎหมายปกครอง,น.,กฎหมายสาขาหนึ่งของกฎหมายมหาชนที่วางหลักเกี่ยวกับการจัดระเบียบในทางปกครองของรัฐ และการดำเนินกิจกรรมของฝ่ายปกครองในการจัดทำบริการสาธารณะ รวมทั้งวางหลักความเกี่ยวพันในทางปกครองระหว่างฝ่ายปกครองกับเอกชน.
กฎหมายปิดปาก,น.,หลักกฎหมายที่ไม่ยอมให้อ้างหรือพิสูจน์ข้อเท็จจริงให้ผิดไปจากข้อเท็จจริงที่ปรากฏตามพฤติการณ์ ไม่ว่าข้อเท็จจริงที่ปรากฏนั้นจะเป็นจริงหรือไม่ก็ตาม.
กฎหมายพาณิชย์,น.,กฎหมายที่วางระเบียบความเกี่ยวพันทางการค้าหรือธุรกิจระหว่างบุคคล เช่น กฎหมายว่าด้วยการซื้อขาย การเช่าทรัพย์ การจำนอง การจำนำ ตั๋วเงิน หุ้นส่วน บริษัท.
กฎหมายแพ่ง,น.,กฎหมายที่วางระเบียบความเกี่ยวพันระหว่างบุคคลเกี่ยวกับสถานภาพ สิทธิ และหน้าที่ของบุคคลตามกฎหมาย เช่น กฎหมายว่าด้วยนิติกรรม ละเมิด ทรัพย์สิน ครอบครัว มรดก.
กฎหมายมหาชน,น.,กฎหมายที่วางระเบียบโครงสร้างและการปกครองของรัฐหรือการบริหารราชการแผ่นดิน รวมตลอดทั้งความเกี่ยวพันระหว่างรัฐกับเอกชน เช่น กฎหมายรัฐธรรมนูญ กฎหมายอาญา กฎหมายปกครอง.
กฎหมายระหว่างประเทศ,น.,หลักกฎหมายหรือหลักปฏิบัติที่ยอมรับกันว่าด้วยรัฐและความเกี่ยวพันระหว่างรัฐ รวมทั้งความเกี่ยวพันระหว่างรัฐกับองค์การระหว่างประเทศและประชาคมระหว่างประเทศ.
กฎหมายรัฐธรรมนูญ,น.,กฎหมายที่วางระเบียบการปกครองรัฐในทางการเมือง โดยกำหนดโครงสร้างของรัฐ ระบอบการปกครอง การใช้อำนาจอธิปไตย การคุ้มครองสิทธิและเสรีภาพของประชาชน และความสัมพันธ์ระหว่างสถาบันที่ใช้อำนาจอธิปไตย.
กฎหมายเหตุ,น.,จดหมายเหตุ. (พงศ. ประเสริฐ)
กฎหมายเหตุ,น.,กฎเกณฑ์การปฏิบัติที่ตราขึ้นหรือเนื่องจากประเพณีซึ่งมีค่าบังคับ.
กฎหมายอาญา,น.,กฎหมายที่กำหนดลักษณะของการกระทำที่ถือว่าเป็นความผิด และกำหนดบทลงโทษทางอาญาสำหรับความผิดนั้น.
กฎหมายเอกชน,น.,กฎหมายที่วางระเบียบความเกี่ยวพันระหว่างเอกชนหรือระหว่างเอกชนกับรัฐ ในฐานะที่รัฐดำเนินการอย่างเอกชนเกี่ยวกับสถานภาพของบุคคลตามกฎหมาย สิทธิและหน้าที่ของเอกชน รวมทั้งวางระเบียบเกี่ยวกับทรัพย์สินของเอกชน เช่น กฎหมายแพ่ง กฎหมายพาณิชย์.
กฎหมู่,น.,การกดดันที่บุคคลจำนวนมากนำมาใช้บีบบังคับให้อีกฝ่ายหนึ่งกระทำหรือเว้นกระทำอย่างใดอย่างหนึ่ง (มักไม่เป็นไปตามตัวบทกฎหมาย).
กฎแห่งกรรม,น.,กฎว่าด้วยกรรมและผลแห่งกรรมที่ผู้กระทำจักต้องได้รับ.
กฎอัยการศึก,น.,กฎหมายที่ให้อำนาจเจ้าหน้าที่ฝ่ายทหารลิดรอนสิทธิเสรีภาพบางประการของประชาชนได้ตามความจำเป็น ทั้งให้มีอำนาจหน้าที่เหนือเจ้าหน้าที่ฝ่ายพลเรือนในส่วนที่เกี่ยวกับการยุทธ การระงับปราบปรามหรือการรักษาความสงบเรียบร้อย และศาลทหารมีอำนาจพิจารณาพิพากษาคดีอาญาบางอย่างที่ประกาศระบุไว้แทนศาลพลเรือน การใช้กฎอัยการศึกจะกระทำได้เมื่อมีเหตุจำเป็นเพื่อรักษาความสงบเรียบร้อยในบ้านเมือง เช่น ในกรณีเกิดสงคราม การจลาจล โดยจะให้มีผลบังคับทุกท้องที่หรือบางท้องที่ก็ได้ตามความจำเป็น.
กฏิ,น.,สะเอว.
กฏุก,ว.,"เผ็ด, เผ็ดร้อน, เช่น ตรีกฏุก หมายถึงเครื่องยาที่เผ็ดร้อนรวม ๓ อย่าง คือ พริกไทย ดีปลี ขิงแห้ง."
กฏุก-,ว.,"เผ็ด, เผ็ดร้อน, เช่น ตรีกฏุก หมายถึงเครื่องยาที่เผ็ดร้อนรวม ๓ อย่าง คือ พริกไทย ดีปลี ขิงแห้ง."
กฏุกผล,น.,ผลอันเผ็ดร้อน.
กฐิน,น.,"ผ้าพิเศษที่พระพุทธเจ้าทรงอนุญาตแก่ภิกษุสงฆ์เฉพาะกฐินกาล, ตามศัพท์แปลว่า ไม้สะดึง คือ กรอบไม้สำหรับขึงผ้าที่จะเย็บเป็นจีวร"
กฐิน,น.,"คำ กฐิน นี้ ใช้ประกอบกับคำอื่นอันเนื่องด้วยพิธีกฐิน ผ้าที่ถวายแก่ภิกษุสงฆ์ในพิธีนี้ เรียกว่า ผ้ากฐิน ในฤดูกาลเรียกว่า กฐินกาล [กะถินนะกาน] คือระยะเวลาตั้งแต่แรมคํ่าหนึ่ง เดือน ๑๑ ถึงกลางเดือน ๑๒ ระยะเวลานี้เรียกเป็นสามัญว่าเทศกาลกฐิน [เทดสะกานกะถิน] ฤดูกฐิน หรือ หน้ากฐิน ก็มี ก่อนจะถึงกฐินกาลผู้ประสงค์จะถวายผ้ากฐินแก่ภิกษุสงฆ์วัดใดจะต้องไปแจ้งความจำนงว่าจะนำผ้ากฐินไปทอดที่วัดนั้นเป็นการล่วงหน้า การแสดงความจำนงล่วงหน้านี้ เรียกว่า จองกฐิน การทำพิธีถวายผ้ากฐิน เรียกว่า ทอดกฐิน พระภิกษุผู้ได้รับมอบผ้ากฐินจากสงฆ์โดยวิธีที่กำหนดไว้ในพระวินัย เรียกว่า ผู้กรานกฐิน ผู้ครองกฐิน หรือ องค์ครองกฐิน เฉพาะผ้ากฐิน บางทีก็เรียกว่า องค์กฐิน ถ้าพร้อมกับของอื่นอันเป็นบริวารสำหรับถวายภิกษุสงฆ์ เรียกว่า เครื่องกฐิน หรือ บริวารกฐิน [บอริวานกะถิน] เมื่อนำผ้ากฐินไปทอดโดยมีขบวนแห่ เรียกว่า แห่กฐิน ถ้ามีพิธีฉลอง เรียกว่า ฉลองกฐิน การที่ภิกษุสงฆ์ผู้ร่วมอยู่ในพิธีอนุโมทนาต่อองค์ครองกฐินตามพระวินัย หรือการที่บุคคลแสดงความยินดีในการที่เขาทอดกฐิน เรียกว่า อนุโมทนากฐิน [อะนุโมทะนากะถิน] ภิกษุสงฆ์ผู้ได้อนุโมทนากฐินแล้วนั้น ย่อมได้ชื่อว่าเป็น ผู้กรานกฐิน ด้วย ผลของการทอดกฐิน เรียกว่า อานิสงส์กฐิน , ในทางวินัยสิทธิพิเศษ ๕ ประการซึ่งมีแก่ภิกษุผู้ได้กรานกฐินแล้ว ก็เรียกว่า อานิสงส์กฐิน เช่นกัน. (ดู กรานกฐิน และ จุลกฐิน)."
กฐิน-,น.,"ผ้าพิเศษที่พระพุทธเจ้าทรงอนุญาตแก่ภิกษุสงฆ์เฉพาะกฐินกาล, ตามศัพท์แปลว่า ไม้สะดึง คือ กรอบไม้สำหรับขึงผ้าที่จะเย็บเป็นจีวร"
กฐิน-,น.,"คำ กฐิน นี้ ใช้ประกอบกับคำอื่นอันเนื่องด้วยพิธีกฐิน ผ้าที่ถวายแก่ภิกษุสงฆ์ในพิธีนี้ เรียกว่า ผ้ากฐิน ในฤดูกาลเรียกว่า กฐินกาล [กะถินนะกาน] คือระยะเวลาตั้งแต่แรมคํ่าหนึ่ง เดือน ๑๑ ถึงกลางเดือน ๑๒ ระยะเวลานี้เรียกเป็นสามัญว่าเทศกาลกฐิน [เทดสะกานกะถิน] ฤดูกฐิน หรือ หน้ากฐิน ก็มี ก่อนจะถึงกฐินกาลผู้ประสงค์จะถวายผ้ากฐินแก่ภิกษุสงฆ์วัดใดจะต้องไปแจ้งความจำนงว่าจะนำผ้ากฐินไปทอดที่วัดนั้นเป็นการล่วงหน้า การแสดงความจำนงล่วงหน้านี้ เรียกว่า จองกฐิน การทำพิธีถวายผ้ากฐิน เรียกว่า ทอดกฐิน พระภิกษุผู้ได้รับมอบผ้ากฐินจากสงฆ์โดยวิธีที่กำหนดไว้ในพระวินัย เรียกว่า ผู้กรานกฐิน ผู้ครองกฐิน หรือ องค์ครองกฐิน เฉพาะผ้ากฐิน บางทีก็เรียกว่า องค์กฐิน ถ้าพร้อมกับของอื่นอันเป็นบริวารสำหรับถวายภิกษุสงฆ์ เรียกว่า เครื่องกฐิน หรือ บริวารกฐิน [บอริวานกะถิน] เมื่อนำผ้ากฐินไปทอดโดยมีขบวนแห่ เรียกว่า แห่กฐิน ถ้ามีพิธีฉลอง เรียกว่า ฉลองกฐิน การที่ภิกษุสงฆ์ผู้ร่วมอยู่ในพิธีอนุโมทนาต่อองค์ครองกฐินตามพระวินัย หรือการที่บุคคลแสดงความยินดีในการที่เขาทอดกฐิน เรียกว่า อนุโมทนากฐิน [อะนุโมทะนากะถิน] ภิกษุสงฆ์ผู้ได้อนุโมทนากฐินแล้วนั้น ย่อมได้ชื่อว่าเป็น ผู้กรานกฐิน ด้วย ผลของการทอดกฐิน เรียกว่า อานิสงส์กฐิน , ในทางวินัยสิทธิพิเศษ ๕ ประการซึ่งมีแก่ภิกษุผู้ได้กรานกฐินแล้ว ก็เรียกว่า อานิสงส์กฐิน เช่นกัน. (ดู กรานกฐิน และ จุลกฐิน)."
กฐินทาน,น.,การทอดกฐิน.
กฐินัตถารกรรม,น.,การกรานกฐิน.
